elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,22,-8,1564,1463,0.19,0.76,2.9163,2.5196,6.8261,1
0.018,24,-8,1547,1471,0.19,0.76,2.9163,2.5196,6.8261,1
0.036,25,-8,1538,1474,0.19,0.76,2.9163,2.5196,6.8261,1
0.053,26,-8,1533,1476,0.19,0.76,2.9163,2.5196,6.8261,1
0.071,27,-8,1531,1477,0.19,0.76,2.9163,2.5196,6.8261,1
0.088,28,-8,1529,1477,0.19,0.76,2.9163,2.5196,6.8261,1
0.105,29,-8,1529,1500,0.39,1.06,2.9163,2.5196,6.8261,1
0.123,30,-8,1529,1500,0.39,1.06,2.9163,2.5196,6.8261,1
0.140,31,-9,1529,1476,0.39,1.06,2.9163,2.5196,6.8261,1
0.157,32,-9,1529,1477,0.39,1.06,2.9163,2.5196,6.8261,1
0.175,33,-9,1529,1477,0.39,1.06,3.2445,2.2593,7.7648,1
0.192,34,-9,1529,1477,0.39,1.06,3.2445,2.2593,7.7648,1
0.209,35,-9,1529,1477,0.39,1.06,3.2445,2.2593,7.7648,1
0.226,37,-9,1531,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.243,38,-9,1530,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.261,39,-9,1530,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.278,40,-9,1530,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.295,42,-9,1532,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.314,43,-10,1531,1476,0.39,1.06,3.2445,2.2593,7.7648,1
0.331,44,-10,1531,1477,0.39,1.06,3.2445,2.2593,7.7648,1
0.348,44,-9,1529,1500,0.39,1.06,3.2445,2.2593,7.7648,1
0.365,45,-9,1529,1500,0.25,1.56,3.2445,2.2593,7.7648,1
0.383,47,-9,1532,1500,0.25,1.56,3.2445,2.2593,7.7648,1
0.400,47,-10,1529,1476,0.25,1.56,3.2445,2.2593,7.7648,1
0.419,48,-10,1530,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.436,49,-10,1531,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.453,50,-10,1531,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.470,51,-10,1531,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.487,51,-10,1529,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.505,54,-10,1534,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.522,55,-10,1532,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.539,55,-10,1531,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.556,57,-10,1533,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.573,58,-10,1532,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.591,59,-10,1532,1477,0.25,1.56,2.6442,2.5864,6.6117,1
0.609,60,-10,1532,1477,0.23,1.64,2.6442,2.5864,6.6117,1
0.626,61,-10,1540,1476,0.23,1.64,2.6442,2.5864,6.6117,0
0.643,62,-10,1540,1476,0.23,1.64,2.6442,2.5864,6.6117,0
0.661,63,-11,1540,1473,0.23,1.64,2.8302,2.5527,7.5581,0
0.679,63,-11,1537,1475,0.23,1.64,2.8302,2.5527,7.5581,0
0.696,64,-11,1539,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.713,65,-11,1540,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.730,66,-11,1540,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.749,67,-11,1540,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.766,67,-11,1538,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.784,68,-11,1539,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.801,68,-11,1537,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.818,69,-11,1539,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.835,69,-11,1537,1476,0.23,1.64,2.8302,2.5527,7.5581,0
0.852,70,-11,1540,1476,0.32,1.72,2.8302,2.5527,7.5581,0
0.870,70,-11,1538,1476,0.32,1.72,2.8302,2.5527,7.5581,0
0.887,72,-11,1543,1476,0.32,1.72,2.8302,2.5527,7.5581,0
0.904,73,-11,1542,1476,0.32,1.72,2.8302,2.5527,7.5581,0
0.922,75,-12,1545,1473,0.32,1.72,1.7236,2.5436,6.7082,0
0.939,75,-12,1541,1475,0.32,1.72,1.7236,2.5436,6.7082,0
0.956,76,-12,1542,1475,0.32,1.72,1.7236,2.5436,6.7082,0
0.973,76,-12,1539,1476,0.32,1.72,1.7236,2.5436,6.7082,0
0.990,77,-11,1541,1500,0.32,1.72,1.7236,2.5436,6.7082,0
1.008,78,-12,1542,1475,0.32,1.72,1.7236,2.5436,6.7082,0
1.026,79,-12,1543,1475,0.32,1.72,1.7236,2.5436,6.7082,0
1.044,80,-12,1543,1476,0.32,1.72,1.7236,2.5436,6.7082,0
1.062,80,-12,1540,1476,0.32,1.72,1.7236,2.5436,6.7082,0
1.079,80,-12,1539,1476,0.32,1.72,1.7236,2.5436,6.7082,0
1.097,82,-12,1544,1476,0.21,1.87,1.7236,2.5436,6.7082,0
1.114,82,-12,1541,1476,0.21,1.87,1.7236,2.5436,6.7082,0
1.132,82,-12,1540,1476,0.21,1.87,1.7236,2.5436,6.7082,0
1.149,82,-12,1539,1476,0.21,1.87,1.7236,2.5436,6.7082,0
1.166,83,-12,1542,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.184,84,-12,1543,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.202,84,-12,1541,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.219,84,-12,1540,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.237,85,-12,1542,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.254,85,-12,1540,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.271,86,-12,1543,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.288,87,-12,1544,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.305,88,-12,1545,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.323,89,-12,1545,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.340,90,-12,1545,1476,0.21,1.87,1.1897,3.1346,5.6111,0
1.360,91,-12,1545,1476,-0.01,1.67,1.1897,3.1346,5.6111,0
1.377,92,-12,1546,1476,-0.01,1.67,1.1897,3.1346,5.6111,0
1.394,92,-12,1543,1476,-0.01,1.67,1.1897,3.1346,5.6111,0
1.411,93,-12,1545,1476,-0.01,1.67,2.3128,2.8265,6.4249,0
1.429,93,-12,1542,1476,-0.01,1.67,2.3128,2.8265,6.4249,0
1.446,94,-12,1544,1476,-0.01,1.67,2.3128,2.8265,6.4249,0
