elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.018,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.035,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.054,-33,-27,1350,1350,-0.20,-1.10,2.6598,1.8983,5.7341,1
0.071,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.088,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.105,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.122,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.139,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.156,0,0,1500,1500,-0.20,-1.10,2.6598,1.8983,5.7341,0
0.173,0,0,1500,1500,-0.67,-1.46,2.6598,1.8983,5.7341,0
0.190,0,0,1500,1500,-0.67,-1.46,2.6598,1.8983,5.7341,0
0.207,0,0,1500,1500,-0.67,-1.46,2.6598,1.8983,5.7341,0
0.224,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.241,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.258,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.274,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.291,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.308,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.325,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.342,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.359,-29,-27,1560,1488,-0.67,-1.46,3.3145,2.5710,6.4973,1
0.376,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.393,0,0,1500,1500,-0.67,-1.46,3.3145,2.5710,6.4973,0
0.410,0,0,1500,1500,-0.52,-0.73,3.3145,2.5710,6.4973,0
0.427,0,0,1500,1500,-0.52,-0.73,3.3145,2.5710,6.4973,0
0.444,0,0,1500,1500,-0.52,-0.73,3.3145,2.5710,6.4973,0
0.461,-27,-27,1527,1488,-0.52,-0.73,3.3145,2.5710,6.4973,1
0.478,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.495,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.512,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.529,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.546,-25,-27,1528,1488,-0.52,-0.73,2.6703,1.9876,6.0386,1
0.563,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.580,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.597,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.614,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.631,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.648,0,0,1500,1500,-0.52,-0.73,2.6703,1.9876,6.0386,0
0.665,-22,-27,1545,1488,-0.15,-0.89,2.6703,1.9876,6.0386,1
0.682,0,0,1500,1500,-0.15,-0.89,2.6703,1.9876,6.0386,0
0.700,0,0,1500,1500,-0.15,-0.89,2.6703,1.9876,6.0386,0
0.717,0,0,1500,1500,-0.15,-0.89,2.6703,1.9876,6.0386,0
0.734,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.751,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.768,-19,-26,1546,1500,-0.15,-0.89,2.8282,1.8391,5.5703,1
0.786,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.803,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.820,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.837,-17,-27,1529,1476,-0.15,-0.89,2.8282,1.8391,5.5703,1
0.855,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.871,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.888,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.905,0,0,1500,1500,-0.15,-0.89,2.8282,1.8391,5.5703,0
0.922,0,0,1500,1500,0.45,-1.05,2.8282,1.8391,5.5703,0
0.939,0,0,1500,1500,0.45,-1.05,2.8282,1.8391,5.5703,0
0.956,0,0,1500,1500,0.45,-1.05,2.8282,1.8391,5.5703,0
0.973,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
0.990,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.007,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.024,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.041,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.058,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.075,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.092,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.109,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.126,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.143,0,0,1500,1500,0.45,-1.05,2.3942,1.9825,5.2785,0
1.160,0,0,1500,1500,-0.01,-0.75,2.3942,1.9825,5.2785,0
1.177,0,0,1500,1500,-0.01,-0.75,2.3942,1.9825,5.2785,0
1.194,0,0,1500,1500,-0.01,-0.75,2.3942,1.9825,5.2785,0
1.211,0,0,1500,1500,-0.01,-0.75,2.3942,1.9825,5.2785,0
1.228,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.245,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.262,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.279,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.296,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.313,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.330,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.347,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
1.364,0,0,1500,1500,-0.01,-0.75,2.3662,1.8454,5.7503,0
