elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,60,-17,1600,1446,0.16,0.76,2.7606,2.7751,6.5623,1
0.018,61,-17,1600,1472,0.16,0.76,2.7606,2.7751,6.5623,0
0.036,61,-17,1558,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.053,62,-17,1538,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.070,63,-17,1528,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.087,63,-17,1522,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.105,64,-17,1522,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.122,65,-17,1522,1478,0.16,0.76,2.7606,2.7751,6.5623,0
0.139,66,-17,1522,1478,1.22,0.70,2.7606,2.7751,6.5623,0
0.156,66,-17,1522,1478,1.22,0.70,2.7606,2.7751,6.5623,0
0.173,67,-17,1522,1478,1.22,0.70,2.7606,2.7751,6.5623,0
0.190,67,-17,1522,1478,1.22,0.70,2.7606,2.7751,6.5623,0
0.208,67,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.225,68,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.242,68,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.260,69,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.277,69,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.295,69,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.312,70,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.329,70,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.346,71,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.364,71,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.381,72,-17,1522,1478,1.22,0.70,2.1367,3.3000,5.8294,0
0.398,72,-17,1522,1478,0.72,1.10,2.1367,3.3000,5.8294,0
0.415,73,-17,1522,1478,0.72,1.10,2.1367,3.3000,5.8294,0
0.434,74,-17,1522,1478,0.72,1.10,2.1367,3.3000,5.8294,0
0.452,74,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.469,75,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.487,76,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.504,76,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.521,77,-18,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.538,77,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.557,78,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.574,78,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.591,78,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.610,79,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.628,80,-17,1522,1478,0.72,1.10,2.8112,2.8826,6.5675,0
0.646,80,-17,1522,1478,0.91,1.23,2.8112,2.8826,6.5675,0
0.665,81,-17,1522,1478,0.91,1.23,2.8112,2.8826,6.5675,0
0.683,82,-17,1522,1478,0.91,1.23,2.8112,2.8826,6.5675,0
0.700,83,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.718,84,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.735,85,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.752,86,-17,1523,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.770,86,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.787,87,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.805,88,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.823,89,-18,1523,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.840,90,-18,1523,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.857,90,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.874,90,-17,1522,1478,0.91,1.23,2.7695,3.1141,6.1835,0
0.891,91,-18,1522,1478,1.04,1.49,2.7695,3.1141,6.1835,0
0.908,92,-18,1523,1478,1.04,1.49,2.7695,3.1141,6.1835,0
0.925,92,-17,1522,1478,1.04,1.49,2.7695,3.1141,6.1835,0
0.943,93,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
0.960,94,-17,1523,1478,1.04,1.49,3.2730,2.9698,7.3791,0
0.977,94,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
0.994,94,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.013,95,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.030,95,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.048,96,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.065,97,-18,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.083,97,-18,1523,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.100,98,-18,1524,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.117,98,-17,1522,1478,1.04,1.49,3.2730,2.9698,7.3791,0
1.134,99,-18,1524,1478,0.90,1.24,3.2730,2.9698,7.3791,0
1.151,100,-17,1525,1478,0.90,1.24,3.2730,2.9698,7.3791,0
1.169,100,-17,1522,1478,0.90,1.24,3.2730,2.9698,7.3791,0
1.187,101,-17,1524,1478,0.90,1.24,3.2730,2.9698,7.3791,0
1.205,102,-17,1525,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.223,103,-18,1525,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.241,104,-18,1526,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.259,105,-18,1526,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.276,105,-17,1523,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.294,106,-18,1525,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.313,107,-18,1526,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.331,107,-18,1523,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.348,108,-18,1525,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.365,109,-18,1526,1478,0.90,1.24,2.6169,3.0114,6.9650,0
1.382,110,-18,1527,1478,0.72,1.02,2.6169,3.0114,6.9650,0
1.399,111,-18,1527,1478,0.72,1.02,2.6169,3.0114,6.9650,0
1.417,111,-18,1525,1478,0.72,1.02,2.6169,3.0114,6.9650,0
1.435,112,-18,1526,1478,0.72,1.02,2.6169,3.0114,6.9650,0
1.452,112,-18,1524,1478,0.72,1.02,2.7799,2.7279,7.1598,0
