elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.001,-158,-7,1350,1455,-0.41,1.91,2.1174,3.3506,5.4031,0
0.018,-157,-7,1350,1476,-0.41,1.91,2.1174,3.3506,5.4031,0
0.035,-158,-8,1350,1479,-0.41,1.91,2.1174,3.3506,5.4031,0
0.052,-158,-7,1350,1494,-0.41,1.91,2.1174,3.3506,5.4031,0
0.072,-158,-7,1367,1495,-0.41,1.91,2.1174,3.3506,5.4031,0
0.089,-158,-7,1408,1495,-0.41,1.91,2.1174,3.3506,5.4031,0
0.106,-158,-7,1430,1496,-0.41,1.91,2.1174,3.3506,5.4031,0
0.124,-158,-7,1443,1496,-2.80,1.92,2.1174,3.3506,5.4031,0
0.141,-158,-7,1451,1496,-2.80,1.92,2.1174,3.3506,5.4031,0
0.159,-159,-7,1446,1497,-2.80,1.92,2.1174,3.3506,5.4031,0
0.177,-158,-7,1462,1497,-2.80,1.92,2.1174,3.3506,5.4031,0
0.194,-159,-7,1453,1497,-2.80,1.92,2.6683,2.9036,8.2243,0
0.211,-159,-7,1457,1497,-2.80,1.92,2.6683,2.9036,8.2243,0
0.228,-160,-7,1450,1497,-2.80,1.92,2.6683,2.9036,8.2243,0
0.245,-160,-7,1456,1497,-2.80,1.92,2.6683,2.9036,8.2243,0
0.262,-160,-6,1458,1502,-2.80,1.92,2.6683,2.9036,8.2243,0
0.279,-161,-6,1450,1500,-2.80,1.92,2.6683,2.9036,8.2243,0
0.297,-161,-6,1456,1499,-2.80,1.92,2.6683,2.9036,8.2243,0
0.315,-161,-6,1459,1498,-2.80,1.92,2.6683,2.9036,8.2243,0
0.332,-162,-6,1451,1498,-2.80,1.92,2.6683,2.9036,8.2243,0
0.350,-163,-6,1446,1498,-2.80,1.92,2.6683,2.9036,8.2243,0
0.367,-163,-6,1453,1497,-2.80,1.92,2.6683,2.9036,8.2243,0
0.384,-164,-6,1447,1497,-1.11,1.73,2.6683,2.9036,8.2243,0
0.402,-164,-6,1453,1497,-1.11,1.73,2.6683,2.9036,8.2243,0
0.419,-165,-6,1447,1497,-1.11,1.73,2.6683,2.9036,8.2243,0
0.437,-166,-6,1444,1497,-1.11,1.73,1.2151,3.5835,5.9955,0
0.454,-166,-5,1451,1503,-1.11,1.73,1.2151,3.5835,5.9955,0
