elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,vib_x,vib_y,vib_z,aligned
11.135,-55,-33,38,-4.34,75.02,210.7,1478,1474,-0.93,-0.69,-120.40,2.6793,1.7372,9.6628,0
11.152,-56,-34,37,-4.54,77.05,211.0,1478,1470,-0.93,-0.69,-120.40,2.6793,1.7372,9.6628,0
11.169,-56,-34,37,-4.54,77.05,211.0,1478,1471,-0.93,-0.69,-120.40,2.6793,1.7372,9.6628,0
11.186,-57,-33,38,-4.50,75.02,210.7,1478,1477,-0.93,-0.69,-120.40,2.6793,1.7372,9.6628,0
11.203,-57,-33,38,-4.50,75.02,210.7,1478,1475,-0.93,-0.69,-120.40,3.7326,1.7582,9.6486,0
11.220,-58,-33,38,-4.58,75.02,210.7,1478,1475,-0.93,-0.69,-120.40,3.7326,1.7582,9.6486,0
11.237,-59,-33,38,-4.66,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.254,-59,-33,38,-4.66,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.271,-60,-33,38,-4.74,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.288,-60,-33,38,-4.74,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.305,-61,-33,38,-4.82,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.322,-61,-33,38,-4.82,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.339,-62,-33,38,-4.89,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.356,-63,-33,38,-4.97,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.373,-63,-33,38,-4.97,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.390,-64,-33,38,-5.05,75.02,210.7,1478,1474,-0.95,-0.17,-120.32,3.7326,1.7582,9.6486,0
11.407,-64,-33,38,-5.05,75.02,210.7,1478,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.424,-65,-32,39,-5.00,73.10,210.3,1478,1478,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.441,-66,-33,38,-5.21,75.02,210.7,1478,1472,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.458,-68,-33,38,-5.37,75.02,210.7,1473,1473,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.475,-69,-33,38,-5.45,75.02,210.7,1475,1473,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.492,-72,-33,38,-5.68,75.02,210.7,1468,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.509,-74,-33,38,-5.84,75.02,210.7,1467,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.526,-75,-33,38,-5.92,75.02,210.7,1471,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.543,-78,-33,38,-6.16,75.02,210.7,1465,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.560,-80,-33,38,-6.32,75.02,210.7,1465,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.577,-82,-33,38,-6.47,75.02,210.7,1465,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.594,-84,-33,38,-6.63,75.02,210.7,1465,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.611,-85,-33,38,-6.71,75.02,210.7,1468,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.628,-87,-33,38,-6.87,75.02,210.7,1466,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.645,-88,-33,38,-6.95,75.02,210.7,1469,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.662,-90,-33,38,-7.11,75.02,210.7,1466,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.679,-91,-33,38,-7.18,75.02,210.7,1468,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.696,-93,-33,38,-7.34,75.02,210.7,1465,1474,-1.15,-0.06,-120.21,3.7326,1.7582,9.6486,0
11.713,-94,-33,38,-7.42,75.02,210.7,1468,1474,-1.15,-0.06,-120.21,3.8232,1.4361,8.9280,0
11.731,-96,-33,38,-7.58,75.02,210.7,1465,1474,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.750,-96,-33,38,-7.58,75.02,210.7,1471,1474,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.767,-98,-33,38,-7.74,75.02,210.7,1466,1474,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.785,-97,-33,38,-7.66,75.02,210.7,1475,1474,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.802,-97,-34,37,-7.86,77.05,211.0,1475,1470,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.819,-97,-34,37,-7.86,77.05,211.0,1476,1471,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.836,-97,-34,37,-7.86,77.05,211.0,1476,1472,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.853,-97,-34,37,-7.86,77.05,211.0,1476,1473,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.870,-98,-34,37,-7.95,77.05,211.0,1472,1473,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.887,-97,-34,37,-7.86,77.05,211.0,1478,1473,-1.60,0.12,-119.30,3.8232,1.4361,8.9280,0
11.904,-98,-34,37,-7.95,77.05,211.0,1473,1473,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
11.921,-97,-34,37,-7.86,77.05,211.0,1478,1473,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
11.937,-98,-34,37,-7.95,77.05,211.0,1473,1473,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
11.954,-98,-35,36,-8.17,79.19,211.4,1475,1469,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
11.971,-98,-35,36,-8.17,79.19,211.4,1475,1471,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
11.988,-99,-35,36,-8.25,79.19,211.4,1472,1471,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.005,-99,-35,36,-8.25,79.19,211.4,1474,1472,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.022,-100,-34,37,-8.11,77.05,211.0,1471,1476,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.039,-100,-34,37,-8.11,77.05,211.0,1473,1475,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.056,-100,-34,37,-8.11,77.05,211.0,1474,1474,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.073,-101,-35,36,-8.42,79.19,211.4,1471,1469,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.090,-101,-35,36,-8.42,79.19,211.4,1473,1471,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.107,-101,-35,36,-8.42,79.19,211.4,1474,1472,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.124,-101,-34,37,-8.19,77.05,211.0,1475,1476,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.141,-100,-34,37,-8.11,77.05,211.0,1478,1475,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.158,-100,-35,36,-8.33,79.19,211.4,1477,1470,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.175,-99,-35,36,-8.25,79.19,211.4,1478,1471,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.192,-99,-35,36,-8.25,79.19,211.4,1478,1472,-1.16,-0.41,-119.17,3.8232,1.4361,8.9280,0
12.209,-98,-35,36,-8.17,79.19,211.4,1478,1472,-1.16,-0.41,-119.17,4.2662,1.5125,8.3973,0
12.226,-98,-35,36,-8.17,79.19,211.4,1478,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.243,-98,-35,36,-8.17,79.19,211.4,1477,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.260,-97,-35,36,-8.08,79.19,211.4,1478,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.277,-96,-35,36,-8.00,79.19,211.4,1478,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.294,-96,-35,36,-8.00,79.19,211.4,1478,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.311,-95,-35,36,-7.92,79.19,211.4,1478,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.329,-95,-34,37,-7.70,77.05,211.0,1478,1477,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.346,-94,-35,36,-7.83,79.19,211.4,1478,1471,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.367,-95,-35,36,-7.92,79.19,211.4,1476,1471,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.384,-95,-35,36,-7.92,79.19,211.4,1476,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.401,-95,-35,36,-7.92,79.19,211.4,1477,1472,-1.63,-0.50,-119.41,4.2662,1.5125,8.3973,0
12.418,-96,-35,36,-8.00,79.19,211.4,1473,1472,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.435,-96,-35,36,-8.00,79.19,211.4,1475,1472,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.452,-96,-36,35,-8.23,81.45,211.8,1475,1468,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.469,-97,-35,36,-8.08,79.19,211.4,1472,1474,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.486,-96,-36,35,-8.23,81.45,211.8,1478,1469,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.503,-96,-36,35,-8.23,81.45,211.8,1477,1470,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.520,-96,-36,35,-8.23,81.45,211.8,1477,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.537,-95,-36,35,-8.14,81.45,211.8,1478,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.554,-95,-36,35,-8.14,81.45,211.8,1478,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.571,-95,-36,35,-8.14,81.45,211.8,1478,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.588,-95,-36,35,-8.14,81.45,211.8,1477,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.605,-96,-36,35,-8.23,81.45,211.8,1473,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.622,-95,-36,35,-8.14,81.45,211.8,1478,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.639,-96,-36,35,-8.23,81.45,211.8,1474,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.656,-97,-36,35,-8.31,81.45,211.8,1471,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.673,-98,-36,35,-8.40,81.45,211.8,1470,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.690,-99,-36,35,-8.49,81.45,211.8,1469,1471,-1.40,-0.91,-119.64,4.2662,1.5125,8.3973,0
12.706,-100,-37,34,-8.82,83.85,212.1,1469,1467,-1.40,-0.91,-119.64,3.4032,2.1671,7.9105,0
12.723,-102,-37,34,-9.00,83.85,212.1,1464,1469,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.740,-103,-37,34,-9.09,83.85,212.1,1466,1470,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.757,-105,-36,35,-9.00,81.45,211.8,1463,1475,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.774,-106,-36,35,-9.09,81.45,211.8,1465,1473,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.791,-107,-36,35,-9.17,81.45,211.8,1465,1472,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.808,-109,-37,34,-9.62,83.85,212.1,1462,1468,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.825,-110,-37,34,-9.71,83.85,212.1,1464,1469,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.842,-111,-37,34,-9.79,83.85,212.1,1465,1470,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.859,-112,-37,34,-9.88,83.85,212.1,1465,1470,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.876,-112,-37,34,-9.88,83.85,212.1,1469,1471,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.894,-113,-36,35,-9.69,81.45,211.8,1467,1475,-0.94,-0.86,-119.29,3.4032,2.1671,7.9105,0
12.911,-114,-37,34,-10.06,83.85,212.1,1466,1469,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
12.928,-114,-37,34,-10.06,83.85,212.1,1469,1470,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
12.945,-115,-37,34,-10.15,83.85,212.1,1467,1470,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
12.965,-116,-36,35,-9.94,81.45,211.8,1466,1474,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
12.982,-116,-36,35,-9.94,81.45,211.8,1469,1473,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
12.999,-117,-37,34,-10.32,83.85,212.1,1466,1468,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.017,-118,-37,34,-10.41,83.85,212.1,1465,1469,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.034,-118,-37,34,-10.41,83.85,212.1,1468,1470,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.051,-119,-37,34,-10.50,83.85,212.1,1466,1470,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.068,-119,-37,34,-10.50,83.85,212.1,1468,1471,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.085,-119,-36,35,-10.20,81.45,211.8,1469,1475,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.101,-118,-36,35,-10.11,81.45,211.8,1474,1473,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.118,-117,-36,35,-10.03,81.45,211.8,1476,1472,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.135,-116,-36,35,-9.94,81.45,211.8,1477,1472,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.152,-114,-36,35,-9.77,81.45,211.8,1478,1472,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.169,-113,-36,35,-9.69,81.45,211.8,1478,1472,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.187,-111,-37,34,-9.79,83.85,212.1,1478,1467,-0.88,-1.81,-118.38,3.4032,2.1671,7.9105,0
13.203,-109,-36,35,-9.34,81.45,211.8,1478,1473,-0.88,-1.81,-118.38,3.1500,2.4707,10.1155,0
13.220,-107,-36,35,-9.17,81.45,211.8,1478,1472,-0.88,-1.81,-118.38,3.1500,2.4707,10.1155,0
13.237,-105,-36,35,-9.00,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.254,-103,-36,35,-8.83,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.271,-101,-36,35,-8.66,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.288,-99,-36,35,-8.49,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.305,-97,-36,35,-8.31,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.322,-96,-36,35,-8.23,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.339,-94,-36,35,-8.06,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.356,-93,-36,35,-7.97,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.373,-91,-36,35,-7.80,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.390,-90,-36,35,-7.71,81.45,211.8,1478,1472,-0.92,-2.32,-118.69,3.1500,2.4707,10.1155,0
13.407,-89,-36,35,-7.63,81.45,211.8,1478,1472,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.424,-87,-36,35,-7.46,81.45,211.8,1478,1472,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.441,-87,-35,36,-7.25,79.19,211.4,1478,1476,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.458,-86,-35,36,-7.17,79.19,211.4,1478,1474,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.475,-86,-36,35,-7.37,81.45,211.8,1478,1469,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.492,-86,-36,35,-7.37,81.45,211.8,1478,1470,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.509,-88,-36,35,-7.54,81.45,211.8,1472,1471,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.526,-89,-36,35,-7.63,81.45,211.8,1471,1471,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.543,-91,-35,36,-7.58,79.19,211.4,1467,1476,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.560,-93,-35,36,-7.75,79.19,211.4,1465,1474,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.577,-95,-35,36,-7.92,79.19,211.4,1463,1473,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.594,-97,-35,36,-8.08,79.19,211.4,1462,1473,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.611,-98,-35,36,-8.17,79.19,211.4,1466,1473,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.628,-100,-35,36,-8.33,79.19,211.4,1463,1472,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.648,-103,-35,36,-8.58,79.19,211.4,1460,1472,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.665,-107,-34,37,-8.68,77.05,211.0,1452,1477,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.683,-110,-34,37,-8.92,77.05,211.0,1452,1475,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.700,-112,-34,37,-9.08,77.05,211.0,1455,1474,-0.20,-1.77,-120.44,3.1500,2.4707,10.1155,0
13.717,-115,-34,37,-9.32,77.05,211.0,1452,1474,-0.20,-1.77,-120.44,4.1819,2.6600,8.9090,0
13.734,-117,-34,37,-9.49,77.05,211.0,1454,1473,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.751,-121,-34,37,-9.81,77.05,211.0,1448,1473,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.768,-123,-33,38,-9.71,75.02,210.7,1451,1477,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.785,-126,-33,38,-9.95,75.02,210.7,1449,1476,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.802,-128,-33,38,-10.11,75.02,210.7,1452,1475,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.819,-128,-33,38,-10.11,75.02,210.7,1460,1474,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.836,-128,-33,38,-10.11,75.02,210.7,1464,1474,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.853,-137,-32,39,-10.54,73.10,210.3,1432,1478,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.870,-139,-32,39,-10.69,73.10,210.3,1442,1477,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.887,-141,-32,39,-10.85,73.10,210.3,1446,1476,-0.36,-1.36,-120.01,4.1819,2.6600,8.9090,0
13.904,-144,-32,39,-11.08,73.10,210.3,1444,1475,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
13.921,-146,-31,40,-10.95,71.27,210.0,1447,1478,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
13.937,-148,-31,40,-11.10,71.27,210.0,1448,1477,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
13.954,-150,-31,40,-11.25,71.27,210.0,1448,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
13.971,-153,-31,40,-11.47,71.27,210.0,1444,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
13.988,-155,-31,40,-11.62,71.27,210.0,1446,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.005,-157,-31,40,-11.78,71.27,210.0,1446,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.022,-159,-31,40,-11.93,71.27,210.0,1446,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.039,-161,-31,40,-12.07,71.27,210.0,1446,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.056,-163,-30,41,-11.93,69.53,209.6,1445,1478,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.073,-165,-30,41,-12.07,69.53,209.6,1445,1478,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.090,-167,-30,41,-12.22,69.53,209.6,1444,1477,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.107,-169,-30,41,-12.37,69.53,209.6,1444,1477,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.124,-170,-29,42,-12.14,67.88,209.3,1447,1478,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.141,-170,-29,42,-12.14,67.88,209.3,1453,1478,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.158,-169,-30,41,-12.37,69.53,209.6,1459,1474,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.175,-169,-30,41,-12.37,69.53,209.6,1459,1475,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.192,-168,-30,41,-12.29,69.53,209.6,1462,1476,-1.33,-0.73,-119.19,4.1819,2.6600,8.9090,0
14.209,-168,-29,42,-12.00,67.88,209.3,1460,1478,-1.33,-0.73,-119.19,2.3958,2.2158,8.5750,0
14.226,-167,-29,42,-11.93,67.88,209.3,1463,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.244,-167,-29,42,-11.93,67.88,209.3,1461,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.261,-166,-29,42,-11.86,67.88,209.3,1464,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.278,-166,-29,42,-11.86,67.88,209.3,1461,1477,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.296,-165,-28,43,-11.51,66.30,208.9,1464,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.314,-165,-28,43,-11.51,66.30,208.9,1461,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.331,-165,-28,43,-11.51,66.30,208.9,1460,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.348,-165,-28,43,-11.51,66.30,208.9,1460,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.365,-166,-27,44,-11.32,64.79,208.6,1456,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.382,-166,-27,44,-11.32,64.79,208.6,1457,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.399,-166,-27,44,-11.32,64.79,208.6,1458,1478,-2.45,-0.72,-119.08,2.3958,2.2158,8.5750,0
14.416,-166,-26,45,-11.07,63.35,208.2,1459,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.433,-167,-26,45,-11.13,63.35,208.2,1455,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.450,-167,-26,45,-11.13,63.35,208.2,1457,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.467,-167,-26,45,-11.13,63.35,208.2,1458,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.484,-167,-26,45,-11.13,63.35,208.2,1458,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.501,-168,-25,46,-10.96,61.98,207.9,1455,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.518,-168,-25,46,-10.96,61.98,207.9,1457,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.535,-168,-25,46,-10.96,61.98,207.9,1457,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.552,-170,-25,46,-11.09,61.98,207.9,1450,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.569,-170,-24,47,-10.85,60.66,207.5,1454,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.586,-170,-24,47,-10.85,60.66,207.5,1456,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.603,-169,-23,48,-10.56,59.39,207.2,1461,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.620,-168,-24,47,-10.72,60.66,207.5,1463,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.637,-167,-24,47,-10.66,60.66,207.5,1465,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.654,-166,-23,48,-10.38,59.39,207.2,1465,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.671,-164,-23,48,-10.25,59.39,207.2,1470,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.688,-161,-23,48,-10.06,59.39,207.2,1476,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.705,-159,-22,49,-9.73,58.18,206.8,1476,1478,-2.01,-0.33,-119.35,2.3958,2.2158,8.5750,0
14.722,-156,-22,49,-9.55,58.18,206.8,1478,1478,-2.01,-0.33,-119.35,3.2392,3.0612,7.5679,0
14.739,-153,-22,49,-9.37,58.18,206.8,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.756,-151,-22,49,-9.24,58.18,206.8,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.773,-150,-22,49,-9.18,58.18,206.8,1475,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.790,-146,-22,49,-8.94,58.18,206.8,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.807,-143,-21,50,-8.58,57.02,206.5,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.824,-140,-21,50,-8.40,57.02,206.5,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.841,-137,-21,50,-8.22,57.02,206.5,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.858,-134,-21,50,-8.04,57.02,206.5,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
14.875,-131,-20,51,-7.71,55.90,206.1,1478,1478,-2.06,-0.24,-119.03,3.2392,3.0612,7.5679,0
