elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,vib_x,vib_y,vib_z,aligned
0.000,-6,-30,41,-0.44,69.53,209.6,1477,1400,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.018,-6,-30,41,-0.44,69.53,209.6,1478,1422,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.035,-6,-30,41,-0.44,69.53,209.6,1478,1449,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.052,-6,-30,41,-0.44,69.53,209.6,1478,1463,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.069,-7,-30,41,-0.51,69.53,209.6,1478,1470,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.086,-7,-30,41,-0.51,69.53,209.6,1478,1473,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.103,-7,-30,41,-0.51,69.53,209.6,1478,1475,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.120,-8,-30,41,-0.59,69.53,209.6,1478,1476,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.137,-8,-30,41,-0.59,69.53,209.6,1478,1476,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.154,-8,-30,41,-0.59,69.53,209.6,1478,1476,-0.95,0.69,-120.04,2.6850,3.0013,7.1860,0
0.171,-7,-30,41,-0.51,69.53,209.6,1522,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.188,-7,-31,40,-0.53,71.27,210.0,1500,1472,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.205,-7,-30,41,-0.51,69.53,209.6,1478,1478,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.222,-7,-30,41,-0.51,69.53,209.6,1478,1477,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.239,-7,-30,41,-0.51,69.53,209.6,1478,1477,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.256,-7,-30,41,-0.51,69.53,209.6,1478,1477,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.274,-7,-30,41,-0.51,69.53,209.6,1478,1477,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.291,-7,-30,41,-0.51,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.308,-7,-30,41,-0.51,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.325,-8,-30,41,-0.59,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.342,-8,-30,41,-0.59,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.360,-9,-30,41,-0.66,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.377,-9,-30,41,-0.66,69.53,209.6,1478,1476,-0.99,0.22,-120.37,2.6850,3.0013,7.1860,0
0.394,-10,-30,41,-0.73,69.53,209.6,1478,1476,-0.99,0.22,-120.37,3.0102,2.3188,7.9892,0
0.414,-10,-30,41,-0.73,69.53,209.6,1478,1476,-0.99,0.22,-120.37,3.0102,2.3188,7.9892,0
0.431,-10,-31,40,-0.75,71.27,210.0,1478,1472,-0.99,0.22,-120.37,3.0102,2.3188,7.9892,0
0.448,-11,-32,39,-0.85,73.10,210.3,1478,1469,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.465,-11,-31,40,-0.82,71.27,210.0,1478,1476,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.482,-12,-32,39,-0.92,73.10,210.3,1478,1472,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.500,-12,-31,40,-0.90,71.27,210.0,1478,1478,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.517,-13,-31,40,-0.97,71.27,210.0,1478,1477,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.534,-13,-32,39,-1.00,73.10,210.3,1478,1472,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.551,-13,-31,40,-0.97,71.27,210.0,1478,1478,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.568,-13,-31,40,-0.97,71.27,210.0,1478,1477,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.585,-13,-31,40,-0.97,71.27,210.0,1478,1476,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.602,-13,-32,39,-1.00,73.10,210.3,1478,1471,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.619,-13,-32,39,-1.00,73.10,210.3,1478,1473,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.636,-13,-32,39,-1.00,73.10,210.3,1478,1474,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.653,-13,-32,39,-1.00,73.10,210.3,1478,1474,-1.13,0.34,-120.49,3.0102,2.3188,7.9892,0
0.670,-13,-32,39,-1.00,73.10,210.3,1478,1474,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.687,-13,-32,39,-1.00,73.10,210.3,1478,1475,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.705,-13,-32,39,-1.00,73.10,210.3,1478,1475,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.722,-13,-32,39,-1.00,73.10,210.3,1478,1475,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.739,-13,-32,39,-1.00,73.10,210.3,1478,1475,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.756,-12,-31,40,-0.90,71.27,210.0,1500,1478,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.773,-12,-31,40,-0.90,71.27,210.0,1478,1477,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.790,-12,-31,40,-0.90,71.27,210.0,1478,1476,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.807,-11,-32,39,-0.85,73.10,210.3,1522,1472,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.824,-11,-32,39,-0.85,73.10,210.3,1500,1473,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.841,-10,-32,39,-0.77,73.10,210.3,1522,1474,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.858,-9,-32,39,-0.69,73.10,210.3,1522,1474,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.875,-8,-32,39,-0.62,73.10,210.3,1522,1475,-1.16,0.16,-120.45,3.0102,2.3188,7.9892,0
0.893,-7,-32,39,-0.54,73.10,210.3,1522,1475,-1.16,0.16,-120.45,2.9643,2.4790,8.5910,0
0.910,-6,-32,39,-0.46,73.10,210.3,1522,1475,-1.16,0.16,-120.45,2.9643,2.4790,8.5910,0
0.928,-4,-32,39,-0.31,73.10,210.3,1522,1475,-1.16,0.16,-120.45,2.9643,2.4790,8.5910,0
0.945,-3,-32,39,-0.23,73.10,210.3,1522,1475,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
0.962,-3,-32,39,-0.23,73.10,210.3,1522,1475,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
0.979,-3,-32,39,-0.23,73.10,210.3,1522,1475,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
0.996,-1,-32,39,-0.08,73.10,210.3,1522,1475,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.013,-1,-32,39,-0.08,73.10,210.3,1522,1475,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.030,-2,-33,38,-0.16,75.02,210.7,1478,1470,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.047,-2,-33,38,-0.16,75.02,210.7,1478,1472,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.064,-3,-33,38,-0.24,75.02,210.7,1478,1473,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.081,-4,-32,39,-0.31,73.10,210.3,1478,1478,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.098,-5,-33,38,-0.39,75.02,210.7,1478,1472,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.115,-7,-32,39,-0.54,73.10,210.3,1478,1477,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.132,-8,-33,38,-0.63,75.02,210.7,1478,1472,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.149,-10,-33,38,-0.79,75.02,210.7,1478,1473,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.166,-12,-33,38,-0.95,75.02,210.7,1478,1473,-1.17,-0.09,-120.76,2.9643,2.4790,8.5910,0
1.183,-14,-33,38,-1.11,75.02,210.7,1478,1474,-1.13,-0.32,-119.87,2.9643,2.4790,8.5910,0
1.200,-16,-33,38,-1.26,75.02,210.7,1478,1474,-1.13,-0.32,-119.87,2.9643,2.4790,8.5910,0
1.217,-19,-33,38,-1.50,75.02,210.7,1478,1474,-1.13,-0.32,-119.87,2.9643,2.4790,8.5910,0
1.234,-22,-33,38,-1.74,75.02,210.7,1476,1474,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.251,-24,-33,38,-1.89,75.02,210.7,1478,1474,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.268,-27,-33,38,-2.13,75.02,210.7,1475,1474,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.285,-29,-34,37,-2.35,77.05,211.0,1477,1470,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.302,-32,-34,37,-2.59,77.05,211.0,1474,1471,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.319,-34,-34,37,-2.76,77.05,211.0,1475,1472,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.336,-36,-34,37,-2.92,77.05,211.0,1476,1473,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.353,-38,-34,37,-3.08,77.05,211.0,1476,1473,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.370,-39,-34,37,-3.16,77.05,211.0,1478,1473,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.387,-41,-34,37,-3.32,77.05,211.0,1478,1473,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.404,-42,-34,37,-3.41,77.05,211.0,1478,1473,-1.13,-0.32,-119.87,3.4024,2.1106,8.9412,0
1.421,-42,-34,37,-3.41,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,3.4024,2.1106,8.9412,0
1.438,-43,-34,37,-3.49,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,3.4024,2.1106,8.9412,0
1.455,-44,-34,37,-3.57,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,3.4024,2.1106,8.9412,0
1.473,-44,-34,37,-3.57,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,3.4024,2.1106,8.9412,0
1.490,-44,-34,37,-3.57,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.507,-45,-34,37,-3.65,77.05,211.0,1478,1473,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.527,-45,-35,36,-3.75,79.19,211.4,1478,1469,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.545,-45,-35,36,-3.75,79.19,211.4,1478,1471,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.562,-45,-35,36,-3.75,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.579,-45,-35,36,-3.75,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.596,-45,-35,36,-3.75,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.613,-45,-35,36,-3.75,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.630,-44,-35,36,-3.67,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.647,-44,-35,36,-3.67,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.664,-44,-35,36,-3.67,79.19,211.4,1478,1472,-1.31,-0.55,-117.92,1.7551,3.2166,6.8062,0
1.681,-43,-35,36,-3.58,79.19,211.4,1478,1472,-1.14,-0.35,-117.30,1.7551,3.2166,6.8062,0
1.698,-42,-35,36,-3.50,79.19,211.4,1478,1472,-1.14,-0.35,-117.30,1.7551,3.2166,6.8062,0
1.715,-41,-36,35,-3.51,81.45,211.8,1478,1468,-1.14,-0.35,-117.30,1.7551,3.2166,6.8062,0
1.731,-41,-36,35,-3.51,81.45,211.8,1478,1470,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.748,-40,-36,35,-3.43,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.765,-39,-36,35,-3.34,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.782,-38,-36,35,-3.26,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.799,-38,-36,35,-3.26,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.816,-37,-36,35,-3.17,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.833,-36,-36,35,-3.09,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.850,-35,-36,35,-3.00,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.867,-34,-36,35,-2.91,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.884,-33,-36,35,-2.83,81.45,211.8,1478,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.901,-31,-36,35,-2.66,81.45,211.8,1522,1471,-1.14,-0.35,-117.30,2.0242,3.9621,7.3738,0
1.918,-30,-36,35,-2.57,81.45,211.8,1522,1471,-1.18,-0.34,-117.25,2.0242,3.9621,7.3738,0
1.935,-28,-36,35,-2.40,81.45,211.8,1522,1471,-1.18,-0.34,-117.25,2.0242,3.9621,7.3738,0
1.952,-27,-37,34,-2.38,83.85,212.1,1522,1467,-1.18,-0.34,-117.25,2.0242,3.9621,7.3738,0
1.970,-25,-36,35,-2.14,81.45,211.8,1522,1473,-1.18,-0.34,-117.25,2.0242,3.9621,7.3738,0
1.987,-24,-37,34,-2.12,83.85,212.1,1522,1468,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.004,-23,-37,34,-2.03,83.85,212.1,1522,1469,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.021,-22,-37,34,-1.94,83.85,212.1,1522,1470,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.038,-21,-37,34,-1.85,83.85,212.1,1522,1470,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.055,-19,-37,34,-1.68,83.85,212.1,1522,1471,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.072,-18,-37,34,-1.59,83.85,212.1,1522,1471,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.090,-17,-36,35,-1.46,81.45,211.8,1522,1475,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.107,-16,-37,34,-1.41,83.85,212.1,1522,1469,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.124,-15,-37,34,-1.32,83.85,212.1,1522,1470,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.142,-14,-37,34,-1.24,83.85,212.1,1522,1470,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.160,-12,-37,34,-1.06,83.85,212.1,1522,1470,-1.18,-0.34,-117.25,2.7550,3.5433,9.2164,0
2.177,-11,-37,34,-0.97,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,2.7550,3.5433,9.2164,0
2.194,-10,-37,34,-0.88,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,2.7550,3.5433,9.2164,0
2.211,-9,-37,34,-0.79,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,2.7550,3.5433,9.2164,0
2.228,-8,-37,34,-0.71,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.245,-7,-37,34,-0.62,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.262,-6,-37,34,-0.53,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.279,-5,-37,34,-0.44,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.297,-4,-37,34,-0.35,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.313,-3,-37,34,-0.26,83.85,212.1,1522,1471,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.330,-2,-38,33,-0.18,86.39,212.4,1522,1466,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.347,-1,-38,33,-0.09,86.39,212.4,1522,1468,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.364,1,-38,33,0.09,86.39,212.4,1522,1469,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.381,3,-38,33,0.27,86.39,212.4,1522,1469,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.398,4,-38,33,0.36,86.39,212.4,1522,1470,-0.98,-0.57,-117.22,1.1899,3.7230,5.8134,0
2.415,6,-37,34,0.53,83.85,212.1,1522,1474,-0.91,-0.37,-117.32,1.1899,3.7230,5.8134,0
2.432,8,-38,33,0.73,86.39,212.4,1522,1468,-0.91,-0.37,-117.32,1.1899,3.7230,5.8134,0
2.449,10,-38,33,0.91,86.39,212.4,1522,1469,-0.91,-0.37,-117.32,1.1899,3.7230,5.8134,0
2.466,11,-38,33,1.00,86.39,212.4,1522,1469,-0.91,-0.37,-117.32,1.1899,3.7230,5.8134,0
2.483,13,-38,33,1.18,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.500,15,-38,33,1.36,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.517,17,-38,33,1.55,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.534,19,-38,33,1.73,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.551,21,-38,33,1.91,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.568,22,-38,33,2.00,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.585,25,-38,33,2.27,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.602,27,-38,33,2.45,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.619,29,-38,33,2.64,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.636,30,-38,33,2.73,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.653,32,-38,33,2.91,86.39,212.4,1522,1470,-0.91,-0.37,-117.32,1.3599,3.6066,5.8831,0
2.670,34,-38,33,3.09,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.3599,3.6066,5.8831,0
2.687,37,-38,33,3.36,86.39,212.4,1526,1470,-1.08,-0.18,-118.10,1.3599,3.6066,5.8831,0
2.705,38,-38,33,3.45,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.3599,3.6066,5.8831,0
2.722,40,-38,33,3.64,86.39,212.4,1523,1470,-1.08,-0.18,-118.10,1.3599,3.6066,5.8831,0
2.739,41,-38,33,3.73,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.756,43,-38,33,3.91,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.774,43,-38,33,3.91,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.791,44,-38,33,4.00,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.808,45,-38,33,4.09,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.826,46,-38,33,4.18,86.39,212.4,1522,1470,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.843,47,-39,32,4.41,89.09,212.8,1522,1466,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.860,48,-39,32,4.50,89.09,212.8,1522,1467,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.877,48,-39,32,4.50,89.09,212.8,1522,1468,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.894,49,-38,33,4.45,86.39,212.4,1522,1473,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.911,50,-39,32,4.69,89.09,212.8,1522,1467,-1.08,-0.18,-118.10,1.7159,3.7129,7.3370,0
2.928,51,-39,32,4.78,89.09,212.8,1522,1468,-1.11,0.02,-118.19,1.7159,3.7129,7.3370,0
2.945,52,-39,32,4.88,89.09,212.8,1522,1469,-1.11,0.02,-118.19,1.7159,3.7129,7.3370,0
2.962,53,-39,32,4.97,89.09,212.8,1522,1469,-1.11,0.02,-118.19,1.7159,3.7129,7.3370,0
2.979,55,-39,32,5.16,89.09,212.8,1524,1469,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
2.996,56,-39,32,5.25,89.09,212.8,1522,1469,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.013,57,-40,31,5.52,91.96,213.1,1522,1465,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.030,59,-39,32,5.53,89.09,212.8,1525,1471,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.047,61,-40,31,5.90,91.96,213.1,1527,1466,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.064,63,-40,31,6.10,91.96,213.1,1529,1467,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.081,65,-40,31,6.29,91.96,213.1,1530,1468,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.098,66,-40,31,6.39,91.96,213.1,1526,1468,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.115,68,-40,31,6.58,91.96,213.1,1529,1468,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.132,69,-40,31,6.68,91.96,213.1,1526,1468,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.149,70,-40,31,6.77,91.96,213.1,1525,1468,-1.11,0.02,-118.19,2.2467,3.3210,8.0190,0
3.166,71,-40,31,6.87,91.96,213.1,1525,1468,-1.00,-0.33,-118.63,2.2467,3.3210,8.0190,0
3.183,72,-40,31,6.97,91.96,213.1,1525,1468,-1.00,-0.33,-118.63,2.2467,3.3210,8.0190,0
3.200,73,-40,31,7.06,91.96,213.1,1525,1468,-1.00,-0.33,-118.63,2.2467,3.3210,8.0190,0
3.217,74,-40,31,7.16,91.96,213.1,1525,1468,-1.00,-0.33,-118.63,2.2467,3.3210,8.0190,0
3.234,74,-40,31,7.16,91.96,213.1,1522,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.251,75,-40,31,7.26,91.96,213.1,1524,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.268,75,-39,32,7.03,89.09,212.8,1522,1473,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.285,76,-40,31,7.35,91.96,213.1,1523,1467,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.302,76,-40,31,7.35,91.96,213.1,1522,1467,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.320,76,-40,31,7.35,91.96,213.1,1522,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.337,77,-40,31,7.45,91.96,213.1,1523,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.354,77,-40,31,7.45,91.96,213.1,1522,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.371,78,-40,31,7.55,91.96,213.1,1524,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.388,78,-40,31,7.55,91.96,213.1,1522,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.407,79,-40,31,7.65,91.96,213.1,1524,1468,-1.00,-0.33,-118.63,2.4398,3.0807,8.3288,0
3.424,81,-40,31,7.84,91.96,213.1,1529,1468,-0.99,-0.65,-118.19,2.4398,3.0807,8.3288,0
3.442,82,-40,31,7.94,91.96,213.1,1528,1468,-0.99,-0.65,-118.19,2.4398,3.0807,8.3288,0
3.459,83,-40,31,8.03,91.96,213.1,1528,1468,-0.99,-0.65,-118.19,2.4398,3.0807,8.3288,0
3.476,84,-40,31,8.13,91.96,213.1,1528,1468,-0.99,-0.65,-118.19,2.4398,3.0807,8.3288,0
3.493,86,-40,31,8.32,91.96,213.1,1532,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.510,88,-40,31,8.52,91.96,213.1,1534,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.527,90,-40,31,8.71,91.96,213.1,1535,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.544,92,-40,31,8.90,91.96,213.1,1536,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.561,93,-40,31,9.00,91.96,213.1,1533,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.578,96,-40,31,9.29,91.96,213.1,1539,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.595,98,-40,31,9.48,91.96,213.1,1539,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.612,101,-40,31,9.77,91.96,213.1,1543,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.629,103,-40,31,9.97,91.96,213.1,1541,1468,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.646,107,-41,30,10.70,95.03,213.5,1548,1464,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.663,109,-41,30,10.90,95.03,213.5,1545,1466,-0.99,-0.65,-118.19,2.9549,2.4953,9.5831,0
3.680,111,-41,30,11.10,95.03,213.5,1543,1467,-0.32,-0.87,-118.57,2.9549,2.4953,9.5831,0
3.697,113,-41,30,11.30,95.03,213.5,1543,1467,-0.32,-0.87,-118.57,2.9549,2.4953,9.5831,0
3.714,116,-41,30,11.60,95.03,213.5,1547,1467,-0.32,-0.87,-118.57,2.9549,2.4953,9.5831,0
3.731,119,-41,30,11.90,95.03,213.5,1549,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
3.748,122,-41,30,12.20,95.03,213.5,1551,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
3.765,125,-41,30,12.50,95.03,213.5,1552,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
3.782,128,-41,30,12.80,95.03,213.5,1553,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
3.799,131,-41,30,13.10,95.03,213.5,1553,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
3.816,133,-41,30,13.30,95.03,213.5,1550,1467,-0.32,-0.87,-118.57,1.9650,2.3114,8.5012,0
