elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,13,-12,1579,1461,-0.92,0.45,2.5012,3.3306,6.9041,1
0.020,11,-12,1491,1497,-0.92,0.45,2.5012,3.3306,6.9041,1
0.037,10,-13,1497,1494,-0.92,0.45,2.5012,3.3306,6.9041,1
0.055,8,-12,1490,1500,-0.92,0.45,2.5012,3.3306,6.9041,1
0.072,7,-12,1496,1497,-0.92,0.45,2.5012,3.3306,6.9041,1
0.089,6,-12,1496,1497,-0.92,0.45,2.5012,3.3306,6.9041,1
0.108,5,-13,1496,1494,-0.92,0.45,2.5012,3.3306,6.9041,1
0.125,5,-12,1500,1500,-0.74,0.12,2.5012,3.3306,6.9041,1
0.142,4,-12,1495,1497,-0.74,0.12,2.5012,3.3306,6.9041,1
0.161,4,-13,1500,1494,-0.74,0.12,2.5012,3.3306,6.9041,1
0.179,4,-13,1500,1497,-0.74,0.12,2.5012,3.3306,6.9041,1
0.197,4,-13,1500,1497,-0.74,0.12,2.5012,3.3306,6.9041,1
0.216,3,-13,1495,1497,-0.74,0.12,2.5012,3.3306,6.9041,1
0.236,3,-13,1500,1497,-0.74,0.12,2.5012,3.3306,6.9041,1
0.254,2,-14,1495,1493,-0.74,0.12,2.5012,3.3306,6.9041,1
0.272,1,-14,1495,1496,-0.74,0.12,2.5012,3.3306,6.9041,1
0.289,0,-14,1495,1496,-0.74,0.12,2.5012,3.3306,6.9041,1
0.308,0,-14,1500,1496,-0.74,0.12,2.5012,3.3306,6.9041,1
0.325,-2,-15,1489,1493,-0.74,0.12,2.5012,3.3306,6.9041,1
0.342,-3,-14,1494,1499,-0.74,0.12,2.5012,3.3306,6.9041,1
0.360,-4,-14,1494,1496,-0.74,0.12,2.5012,3.3306,6.9041,1
0.377,-6,-14,1488,1496,-0.74,0.12,2.5012,3.3306,6.9041,1
0.395,-7,-15,1494,1493,-0.74,0.12,2.5012,3.3306,6.9041,1
0.412,-8,-15,1494,1496,-0.74,0.12,2.4873,3.3483,6.6422,1
0.431,-9,-15,1493,1496,-0.91,0.09,2.4873,3.3483,6.6422,1
0.448,-12,-16,1483,1493,-0.91,0.09,2.4873,3.3483,6.6422,1
0.467,-13,-16,1493,1496,-0.91,0.09,2.4873,3.3483,6.6422,1
0.485,-13,-15,1499,1499,-0.91,0.09,2.4873,3.3483,6.6422,1
0.503,-14,-16,1493,1493,-0.91,0.09,2.4873,3.3483,6.6422,1
0.523,-14,-16,1498,1496,-0.91,0.09,2.4873,3.3483,6.6422,1
0.540,-14,-16,1498,1496,-0.91,0.09,2.4873,3.3483,6.6422,1
0.558,-14,-17,1498,1493,-0.91,0.09,2.4873,3.3483,6.6422,1
0.576,-14,-16,1498,1498,-0.91,0.09,2.4873,3.3483,6.6422,1
0.593,-14,-16,1498,1496,-0.91,0.09,2.4873,3.3483,6.6422,1
0.614,-14,-16,1498,1496,-1.10,-0.13,2.4873,3.3483,6.6422,1
