elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-151,-23,1400,1400,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.018,-150,-23,1482,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.036,-149,-23,1482,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.053,-149,-23,1471,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.071,-148,-23,1482,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.089,-147,-23,1482,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.107,-146,-23,1482,1497,-1.34,-0.16,3.0748,3.1130,6.5708,0
0.124,-145,-23,1483,1497,-1.28,-0.13,3.0748,3.1130,6.5708,0
0.144,-144,-23,1482,1497,-1.28,-0.13,3.0748,3.1130,6.5708,0
0.162,-143,-23,1482,1497,-1.28,-0.13,3.0748,3.1130,6.5708,0
0.180,-143,-23,1471,1497,-1.28,-0.13,3.0748,3.1130,6.5708,0
0.197,-142,-23,1483,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.221,-140,-23,1492,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.241,-138,-23,1490,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.258,-136,-23,1495,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.276,-134,-23,1496,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.294,-130,-23,1518,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.311,-128,-23,1497,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.329,-125,-23,1509,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.346,-123,-23,1498,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.363,-121,-23,1499,1497,-1.28,-0.13,3.3512,3.1268,6.7680,0
0.381,-119,-23,1499,1497,-1.44,0.13,3.3512,3.1268,6.7680,0
0.398,-119,-23,1476,1497,-1.44,0.13,3.3512,3.1268,6.7680,0
0.417,-117,-23,1497,1497,-1.44,0.13,3.3512,3.1268,6.7680,0
0.434,-116,-24,1489,1485,-1.44,0.13,3.1371,3.0850,6.8097,0
0.451,-114,-24,1500,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.469,-112,-23,1500,1508,-1.44,0.13,3.1371,3.0850,6.8097,0
0.487,-110,-23,1500,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.506,-108,-24,1500,1486,-1.44,0.13,3.1371,3.0850,6.8097,0
0.525,-105,-24,1509,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.543,-105,-24,1479,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.560,-102,-24,1513,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.577,-102,-24,1480,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.595,-100,-23,1502,1507,-1.44,0.13,3.1371,3.0850,6.8097,0
0.612,-100,-23,1480,1497,-1.44,0.13,3.1371,3.0850,6.8097,0
0.631,-96,-24,1523,1486,-1.02,-0.31,3.1371,3.0850,6.8097,0
0.650,-94,-24,1501,1497,-1.02,-0.31,3.1371,3.0850,6.8097,0
0.669,-92,-24,1501,1497,-1.02,-0.31,3.1371,3.0850,6.8097,0
0.687,-90,-24,1504,1497,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.704,-88,-24,1505,1497,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.721,-85,-24,1517,1497,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.738,-82,-24,1517,1497,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.757,-76,-25,1550,1485,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.774,-72,-26,1531,1485,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.791,-69,-25,1520,1507,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.808,-66,-26,1486,1496,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.825,-63,-25,1556,1496,-1.02,-0.31,3.1440,3.6664,5.5371,0
0.843,-60,-25,1521,1496,-1.02,-0.31,3.1440,3.6664,5.5371,1
0.861,-57,-25,1521,1496,-1.02,-0.31,3.1440,3.6664,5.5371,1
0.879,-57,-25,1489,1496,-0.76,-0.32,3.1440,3.6664,5.5371,1
0.896,-55,-25,1510,1496,-0.76,-0.32,3.1440,3.6664,5.5371,1
0.914,-53,-25,1511,1496,-0.76,-0.32,3.1440,3.6664,5.5371,1
0.936,-51,-25,1507,1496,-0.76,-0.32,3.1440,3.6664,5.5371,1
0.955,-46,-25,1544,1496,-0.76,-0.32,2.8968,3.6050,5.9838,1
0.972,-43,-26,1525,1485,-0.76,-0.32,2.8968,3.6050,5.9838,1
0.989,-38,-27,1549,1485,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.008,-38,-27,1492,1496,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.025,-34,-26,1539,1507,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.042,-32,-25,1516,1507,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.060,-30,-25,1516,1496,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.077,-28,-25,1517,1496,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.095,-26,-26,1516,1485,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.112,-25,-26,1506,1496,-0.76,-0.32,2.8968,3.6050,5.9838,1
1.129,-23,-26,1517,1496,-0.33,-0.47,2.8968,3.6050,5.9838,1
1.147,-23,-26,1495,1496,-0.33,-0.47,2.8968,3.6050,5.9838,1
1.166,-21,-25,1516,1506,-0.33,-0.47,2.8968,3.6050,5.9838,1
1.186,-20,-26,1505,1486,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.205,-19,-26,1506,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.222,-16,-26,1528,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.240,-15,-27,1508,1484,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.257,-14,-27,1508,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.275,-13,-27,1508,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.292,-11,-27,1520,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.309,-10,-28,1509,1484,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.327,-9,-28,1509,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.344,-8,-28,1509,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.361,-8,-28,1498,1496,-0.33,-0.47,3.0225,3.5117,6.1935,1
1.378,-8,-28,1498,1496,0.28,-0.42,3.0225,3.5117,6.1935,1
1.395,-7,-29,1509,1484,0.28,-0.42,3.0225,3.5117,6.1935,1
1.413,-6,-28,1510,1507,0.28,-0.42,3.0225,3.5117,6.1935,1
1.432,-5,-28,1509,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
1.449,-4,-27,1510,1507,0.28,-0.42,3.3565,3.1403,10.0988,1
1.466,-2,-27,1521,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
1.483,-1,-27,1510,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
1.500,1,-26,1523,1507,0.28,-0.42,3.3565,3.1403,10.0988,1
1.518,1,-27,1500,1485,0.28,-0.42,3.3565,3.1403,10.0988,1
1.537,3,-27,1521,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
1.555,4,-27,1511,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
1.573,5,-27,1511,1496,0.28,-0.42,3.3565,3.1403,10.0988,1
