elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.001,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.018,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.039,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.060,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.078,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.096,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.114,0,0,1500,1500,-1.92,0.04,2.8264,3.0185,6.5988,0
0.131,0,0,1500,1500,-2.16,-0.17,2.8264,3.0185,6.5988,0
0.149,0,0,1500,1500,-2.16,-0.17,2.8264,3.0185,6.5988,0
0.167,0,0,1500,1500,-2.16,-0.17,2.8264,3.0185,6.5988,0
0.184,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.201,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.219,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.237,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.254,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.273,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.292,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.312,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.329,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.348,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.365,0,0,1500,1500,-2.16,-0.17,2.7268,3.1420,6.1635,0
0.385,0,0,1500,1500,-2.45,-0.63,2.7268,3.1420,6.1635,0
0.404,0,0,1500,1500,-2.45,-0.63,2.7268,3.1420,6.1635,0
0.421,0,0,1500,1500,-2.45,-0.63,2.7268,3.1420,6.1635,0
