elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
1.365,64,20,-24,1519,1498,0.47,-1.31,0.0000,0.0000,0.0000,0
1.382,62,20,-23,1518,1498,0.47,-1.31,0.0000,0.0000,0.0000,0
1.399,61,21,-24,1518,1498,0.47,-1.31,0.0000,0.0000,0.0000,0
1.417,60,20,-24,1518,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.435,59,20,-24,1517,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.452,58,20,-23,1517,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.469,56,21,-24,1516,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.487,55,21,-23,1516,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.505,54,21,-23,1516,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.523,54,22,-24,1516,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.540,53,22,-24,1515,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.558,52,23,-24,1515,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.575,50,24,-23,1510,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.593,48,24,-24,1509,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.610,48,24,-24,1509,1498,0.47,-1.31,0.0000,0.0000,0.0000,1
1.628,46,25,-23,1509,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.646,45,24,-24,1509,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.665,44,24,-24,1508,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.682,43,24,-24,1508,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.699,41,24,-24,1508,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.717,41,25,-24,1508,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.734,40,24,-24,1508,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.752,39,24,-24,1507,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.771,38,23,-24,1507,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.788,37,23,-23,1507,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.805,36,22,-24,1507,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.823,35,22,-24,1507,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.840,32,22,-24,1506,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.858,31,22,-24,1506,1498,0.12,-1.01,0.0000,0.0000,0.0000,1
1.875,30,22,-23,1506,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.894,29,22,-23,1505,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.912,29,22,-23,1505,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.930,26,23,-25,1505,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.948,25,24,-24,1505,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.965,24,25,-23,1504,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
1.983,23,25,-23,1504,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.000,22,26,-23,1504,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.020,21,26,-22,1504,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.039,20,27,-22,1504,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.056,19,27,-22,1503,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.074,18,28,-23,1503,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.092,16,29,-23,1503,1498,-0.11,-1.27,0.0000,0.0000,0.0000,1
2.111,15,30,-22,1503,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.128,14,31,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.146,14,31,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.163,13,32,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.181,12,32,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.200,11,33,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.219,10,34,-22,1502,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.237,9,35,-23,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.254,8,36,-23,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.272,8,36,-23,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.290,7,36,-23,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.307,7,37,-22,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.324,7,35,-22,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.342,7,34,-22,1501,1498,-0.12,-0.79,0.0000,0.0000,0.0000,1
2.360,7,34,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.377,7,34,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.394,7,34,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.411,7,34,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.429,7,35,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.447,7,35,-23,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.465,7,36,-23,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.483,7,36,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.500,7,37,-21,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.517,7,37,-21,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.534,6,37,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.552,6,38,-21,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.571,6,38,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.589,6,38,-22,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.606,6,38,-21,1501,1498,-0.40,-0.50,0.0000,0.0000,0.0000,1
2.624,7,38,-21,1501,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.641,7,38,-22,1501,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.659,8,38,-21,1501,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.677,9,38,-22,1501,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.696,10,38,-21,1502,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.715,11,38,-21,1502,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.732,12,38,-22,1502,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.749,13,37,-22,1502,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.767,14,37,-23,1502,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.787,15,37,-23,1503,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.805,16,37,-22,1503,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.822,17,37,-23,1503,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.839,19,37,-23,1503,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.857,19,37,-23,1503,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.877,21,38,-23,1504,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.896,21,38,-23,1504,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.913,22,39,-22,1504,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.932,23,39,-23,1504,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.949,24,40,-23,1504,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.966,25,40,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
2.984,25,41,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.002,25,41,-22,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.021,25,42,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.041,26,43,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.061,27,43,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.079,27,43,-23,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.096,27,43,-22,1505,1498,-0.09,-0.90,0.0000,0.0000,0.0000,1
3.114,28,44,-24,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.131,28,44,-23,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.149,28,44,-23,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.166,28,44,-23,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.183,29,44,-23,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.200,29,44,-23,1505,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.218,30,44,-23,1506,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.235,31,44,-22,1506,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.254,34,45,-24,1506,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.272,36,45,-24,1507,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.290,37,45,-23,1507,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.307,39,45,-24,1507,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.326,41,45,-23,1508,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.343,43,45,-23,1508,1498,-0.03,-0.71,0.0000,0.0000,0.0000,1
3.361,45,45,-22,1509,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.382,47,43,-23,1509,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.399,49,43,-23,1509,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.418,50,42,-23,1510,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.436,52,42,-22,1515,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.453,54,41,-23,1516,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.470,58,39,-22,1517,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.488,59,37,-23,1517,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.505,59,37,-23,1517,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.523,60,36,-23,1518,1498,0.43,-0.79,0.0000,0.0000,0.0000,1
3.541,62,34,-22,1518,1498,0.43,-0.79,0.0000,0.0000,0.0000,0
0.018,64,34,-23,1519,1498,0.43,-0.79,0.0000,0.0000,0.0000,0
0.035,65,32,-22,1519,1498,0.43,-0.79,0.0000,0.0000,0.0000,0
0.053,65,31,-22,1519,1498,0.43,-0.79,0.0000,0.0000,0.0000,0
0.070,66,30,-23,1519,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.088,67,31,-23,1520,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.106,67,32,-23,1520,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.123,69,32,-24,1520,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.141,70,31,-23,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.159,71,30,-23,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.178,71,29,-24,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.196,71,30,-23,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.214,72,29,-23,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.231,73,32,-22,1521,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.249,74,32,-23,1522,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.266,75,33,-23,1522,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.283,76,35,-23,1522,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.301,77,33,-23,1523,1498,1.10,-1.34,0.0000,0.0000,0.0000,0
0.320,78,32,-23,1523,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.342,78,32,-23,1523,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.361,79,30,-23,1523,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.381,79,27,-24,1523,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.399,79,27,-24,1523,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.419,81,24,-24,1524,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.436,81,23,-23,1524,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.453,81,22,-24,1524,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.471,83,22,-23,1524,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.488,83,22,-23,1524,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.506,84,22,-23,1525,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.523,85,20,-23,1525,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.540,85,18,-23,1525,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.557,85,16,-23,1525,1498,1.20,-1.25,0.0000,0.0000,0.0000,0
0.575,85,16,-23,1525,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.594,84,15,-23,1525,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.614,83,17,-23,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.632,84,18,-23,1525,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.652,83,19,-23,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.669,83,21,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.687,83,22,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.704,84,22,-22,1525,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.721,83,22,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.738,83,23,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.756,83,25,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.774,83,25,-22,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.792,82,26,-23,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.811,82,28,-23,1524,1498,1.18,-1.72,0.0000,0.0000,0.0000,0
0.828,81,31,-22,1524,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.845,80,33,-21,1524,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.863,79,35,-21,1523,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.882,78,36,-22,1523,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.902,77,36,-21,1523,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.919,75,37,-21,1522,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.936,74,38,-21,1522,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.954,73,37,-21,1521,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.971,72,35,-20,1521,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
0.989,70,35,-21,1521,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
1.007,69,35,-21,1520,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
1.025,68,34,-21,1520,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
1.042,68,34,-21,1520,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
1.060,67,35,-22,1520,1498,0.71,-0.99,0.0000,0.0000,0.0000,0
1.077,66,34,-21,1519,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.094,65,35,-21,1519,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.113,64,34,-22,1519,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.131,63,35,-21,1518,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.149,63,35,-22,1518,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.168,61,37,-21,1518,1498,0.43,-0.97,0.0000,0.0000,0.0000,0
1.186,60,39,-21,1518,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.204,59,40,-21,1517,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.221,58,41,-21,1517,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.239,58,42,-20,1517,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.256,56,41,-21,1516,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.274,55,42,-20,1516,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.292,55,42,-20,1516,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.310,54,42,-20,1516,1498,0.43,-0.97,0.0000,0.0000,0.0000,1
1.327,53,44,-19,1515,1499,0.24,-0.62,0.0000,0.0000,0.0000,1
1.345,52,45,-21,1515,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.362,53,47,-19,1515,1499,0.24,-0.62,0.0000,0.0000,0.0000,1
1.382,53,45,-20,1515,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.400,52,44,-21,1515,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.421,51,43,-20,1515,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.440,50,44,-22,1510,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.458,50,46,-22,1510,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.477,50,46,-21,1510,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.494,49,46,-21,1509,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.511,48,48,-21,1509,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.529,47,48,-20,1509,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.547,47,48,-21,1509,1498,0.24,-0.62,0.0000,0.0000,0.0000,1
1.564,46,47,-21,1509,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.583,46,47,-21,1509,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.601,46,46,-21,1509,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.619,45,45,-21,1509,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.636,45,43,-20,1509,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.653,44,43,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.671,43,43,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.689,43,43,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.707,43,43,-23,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.726,43,41,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.744,43,39,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.762,43,39,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.780,41,37,-21,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.798,40,38,-22,1508,1498,-0.31,-0.50,0.0000,0.0000,0.0000,1
1.816,40,38,-22,1508,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.834,39,40,-21,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.852,39,40,-20,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.869,39,37,-20,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.886,38,35,-21,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.904,37,34,-20,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.921,36,33,-20,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.939,35,33,-21,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.956,35,34,-20,1507,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.973,34,34,-21,1506,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
1.990,33,35,-21,1506,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.007,33,35,-21,1506,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.026,32,33,-21,1506,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.043,28,29,-21,1505,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.060,28,29,-21,1505,1498,-0.28,-0.55,0.0000,0.0000,0.0000,1
2.079,26,29,-21,1505,1498,-0.60,-1.18,0.0000,0.0000,0.0000,1
2.099,24,29,-21,1504,1498,-0.60,-1.18,0.0000,0.0000,0.0000,1
2.116,22,30,-21,1504,1498,-0.60,-1.18,0.0000,0.0000,0.0000,1
2.135,21,30,-21,1504,1498,-0.60,-1.18,0.0000,0.0000,0.0000,1
2.153,19,30,-21,1503,1498,-0.60,-1.18,0.0000,0.0000,0.0000,1
