elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,-0.20,-0.52,3.1429,3.4351,7.9931,0
0.017,0,0,1500,1500,-0.20,-0.52,3.1429,3.4351,7.9931,0
0.035,0,0,1500,1500,-0.20,-0.52,3.1429,3.4351,7.9931,0
0.052,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.069,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.086,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.104,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.121,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.139,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.157,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.174,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.191,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.209,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.227,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.246,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.263,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.281,0,0,1500,1500,-0.41,-0.09,3.1429,3.4351,7.9931,0
0.299,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
0.317,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
0.334,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
0.351,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
0.368,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
0.385,0,0,1500,1500,-0.41,-0.10,3.1429,3.4351,7.9931,0
