elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
1.114,18,25,-22,1500,1499,0.17,-0.76,2.0932,3.0721,7.2622,1
1.131,18,27,-21,1500,1499,0.17,-0.76,2.0932,3.0721,7.2622,1
1.154,19,27,-21,1500,1499,0.17,-0.76,2.0932,3.0721,7.2622,1
1.172,18,28,-21,1500,1499,0.17,-0.76,2.0932,3.0721,7.2622,1
1.189,18,29,-21,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.208,18,29,-21,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.225,17,29,-21,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.243,17,29,-21,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.261,16,29,-20,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.281,16,29,-20,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.298,15,29,-20,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.315,15,29,-20,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.333,15,29,-20,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.351,15,29,-21,1500,1499,0.17,-0.76,2.1432,2.9584,7.1887,1
1.369,15,30,-20,1500,1499,0.27,-0.39,2.1432,2.9584,7.1887,1
1.387,15,30,-20,1500,1499,0.27,-0.39,2.1432,2.9584,7.1887,1
1.406,16,30,-20,1500,1499,0.27,-0.39,2.1432,2.9584,7.1887,1
1.423,16,31,-20,1500,1499,0.27,-0.39,2.3342,2.9113,7.7427,1
1.441,17,32,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.458,18,33,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.477,19,33,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.494,19,33,-20,1500,1499,0.27,-0.39,2.3342,2.9113,7.7427,1
1.511,19,34,-20,1500,1499,0.27,-0.39,2.3342,2.9113,7.7427,1
1.528,19,34,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.546,19,34,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.563,19,34,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.580,19,33,-19,1500,1500,0.27,-0.39,2.3342,2.9113,7.7427,1
1.597,18,33,-20,1500,1499,0.27,-0.39,2.3342,2.9113,7.7427,1
1.615,18,33,-19,1500,1500,-0.08,-0.01,2.3342,2.9113,7.7427,1
1.632,18,32,-19,1500,1500,-0.08,-0.01,2.3342,2.9113,7.7427,1
1.651,18,31,-19,1500,1500,-0.08,-0.01,2.3342,2.9113,7.7427,1
1.670,19,31,-19,1500,1500,-0.08,-0.01,2.3342,2.9113,7.7427,1
1.688,19,31,-19,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.707,19,31,-19,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.724,19,30,-19,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.744,18,30,-18,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.761,18,30,-18,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.780,18,30,-18,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.797,18,30,-19,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.815,18,30,-20,1500,1499,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.832,17,30,-18,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.850,17,29,-18,1500,1500,-0.08,-0.01,2.0137,2.9394,6.9992,1
1.869,16,28,-18,1500,1500,-0.43,-0.07,2.0137,2.9394,6.9992,1
1.888,15,27,-18,1500,1500,-0.43,-0.07,2.0137,2.9394,6.9992,1
1.906,13,26,-19,1500,1500,-0.43,-0.07,2.0137,2.9394,6.9992,1
1.924,11,25,-20,1500,1499,-0.43,-0.07,2.1072,2.8522,7.4753,1
1.942,11,25,-20,1500,1499,-0.43,-0.07,2.1072,2.8522,7.4753,1
1.960,9,23,-18,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
1.978,7,22,-18,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
1.996,6,22,-19,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.013,5,22,-18,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.030,5,22,-18,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.048,4,22,-19,1500,1500,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.065,2,22,-20,1500,1499,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.083,1,22,-20,1500,1499,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.100,0,22,-20,1500,1499,-0.43,-0.07,2.1072,2.8522,7.4753,1
2.117,0,22,-19,1500,1500,-0.74,-0.31,2.1072,2.8522,7.4753,1
2.135,-1,22,-19,1500,1500,-0.74,-0.31,2.1072,2.8522,7.4753,1
2.152,-3,21,-18,1500,1500,-0.74,-0.31,2.1072,2.8522,7.4753,1
2.170,-4,20,-19,1500,1500,-0.74,-0.31,2.1072,2.8522,7.4753,1
2.188,-5,19,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.206,-6,18,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.223,-7,17,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.241,-8,17,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.260,-9,16,-18,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.278,-9,17,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.297,-10,17,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.316,-10,17,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.336,-10,18,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.353,-11,18,-19,1500,1500,-0.74,-0.31,1.9134,3.3199,8.6150,1
2.370,-11,18,-19,1500,1500,-0.63,-0.47,1.9134,3.3199,8.6150,1
2.387,-11,18,-19,1500,1500,-0.63,-0.47,1.9134,3.3199,8.6150,1
2.404,-11,18,-19,1500,1500,-0.63,-0.47,1.9134,3.3199,8.6150,1
2.422,-11,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.440,-12,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.457,-11,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.474,-11,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.492,-11,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.509,-11,18,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.532,-11,19,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.549,-10,19,-20,1500,1499,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.568,-9,19,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.585,-9,19,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.604,-9,19,-19,1500,1500,-0.63,-0.47,2.1707,3.7331,6.6046,1
2.624,-8,19,-18,1500,1500,-0.48,-0.39,2.1707,3.7331,6.6046,1
2.642,-8,19,-18,1500,1500,-0.48,-0.39,2.1707,3.7331,6.6046,1
2.660,-8,20,-18,1500,1500,-0.48,-0.39,2.1707,3.7331,6.6046,1
2.679,-7,20,-18,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.696,-7,21,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.714,-6,21,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.731,-7,21,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.749,-7,20,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.768,-7,20,-18,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.786,-8,20,-18,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.803,-8,19,-18,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.821,-8,19,-18,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.839,-8,19,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.856,-7,19,-19,1500,1500,-0.48,-0.39,2.2767,3.4002,6.9664,1
2.874,-7,19,-20,1500,1499,-0.41,-0.60,2.2767,3.4002,6.9664,1
2.893,-7,19,-19,1500,1500,-0.41,-0.60,2.2767,3.4002,6.9664,1
2.911,-6,19,-19,1500,1500,-0.41,-0.60,2.2767,3.4002,6.9664,1
2.928,-5,19,-18,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
2.945,-5,20,-18,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
2.962,-4,20,-18,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
2.980,-3,20,-18,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
2.997,-3,20,-20,1500,1499,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.015,-3,20,-20,1500,1499,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.032,-3,19,-19,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.050,-3,19,-19,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.068,-3,19,-19,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.086,-3,19,-19,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.103,-3,19,-19,1500,1500,-0.41,-0.60,2.3019,2.8879,7.9976,1
3.125,-3,19,-19,1500,1500,-0.48,-0.90,2.3019,2.8879,7.9976,1
3.144,-2,19,-19,1500,1500,-0.48,-0.90,2.3019,2.8879,7.9976,1
3.168,-1,19,-20,1500,1499,-0.48,-0.90,2.3019,2.8879,7.9976,1
3.186,-1,19,-20,1500,1499,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.204,0,20,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.222,0,20,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.240,1,21,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.258,1,21,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.277,1,21,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.294,1,22,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.312,1,22,-20,1500,1499,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.330,0,22,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.348,0,22,-19,1500,1500,-0.48,-0.90,1.8567,2.8304,8.0904,1
3.365,0,22,-19,1500,1500,-0.47,-1.05,1.8567,2.8304,8.0904,1
3.384,0,22,-19,1500,1500,-0.47,-1.05,1.8567,2.8304,8.0904,1
3.406,-1,23,-19,1500,1500,-0.47,-1.05,1.8567,2.8304,8.0904,1
3.424,-1,23,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.447,-2,23,-20,1500,1499,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.465,-2,23,-20,1500,1499,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.483,-2,24,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.500,-1,25,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.520,0,27,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.538,1,28,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.558,2,29,-19,1500,1500,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.577,2,30,-20,1500,1499,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.594,4,31,-20,1500,1499,-0.47,-1.05,2.0010,2.9274,7.3869,1
3.613,5,31,-20,1500,1499,-0.46,-0.82,2.0010,2.9274,7.3869,1
3.631,7,31,-19,1500,1500,-0.46,-0.82,2.0010,2.9274,7.3869,1
3.650,8,31,-19,1500,1500,-0.46,-0.82,2.0010,2.9274,7.3869,1
3.671,9,33,-19,1500,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.689,11,34,-19,1500,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.706,12,35,-19,1500,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.723,17,36,-20,1500,1499,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.742,20,38,-20,1501,1499,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.761,22,39,-19,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.778,27,42,-18,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.798,29,44,-19,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.816,31,47,-18,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.834,33,49,-19,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.851,34,51,-19,1501,1500,-0.46,-0.82,2.0276,2.9126,7.6189,1
3.869,36,55,-19,1501,1500,-0.71,0.26,2.0276,2.9126,7.6189,1
3.890,38,57,-18,1501,1500,-0.71,0.26,2.0276,2.9126,7.6189,1
3.910,38,57,-18,1501,1500,-0.71,0.26,2.0276,2.9126,7.6189,1
3.928,39,59,-18,1501,1500,-0.71,0.26,2.4008,2.1761,6.5706,1
3.946,40,60,-19,1502,1500,-0.71,0.26,2.4008,2.1761,6.5706,1
3.965,41,61,-19,1508,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.019,43,61,-18,1508,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.036,44,60,-18,1508,1500,-0.71,0.26,2.4008,2.1761,6.5706,1
0.054,48,60,-18,1509,1500,-0.71,0.26,2.4008,2.1761,6.5706,1
0.071,49,62,-18,1509,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.018,51,62,-18,1510,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.036,53,61,-17,1510,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.053,54,61,-17,1510,1500,-0.71,0.26,2.4008,2.1761,6.5706,0
0.070,56,59,-18,1511,1500,-0.10,0.25,2.4008,2.1761,6.5706,1
0.095,57,58,-18,1511,1500,-0.10,0.25,2.4008,2.1761,6.5706,1
0.112,59,57,-18,1511,1500,-0.10,0.25,2.4008,2.1761,6.5706,1
0.129,60,55,-18,1512,1500,-0.10,0.25,2.2646,2.4560,6.4868,1
0.147,62,53,-19,1518,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.018,63,51,-18,1518,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.036,64,50,-18,1519,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.055,64,46,-19,1519,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.072,65,44,-19,1519,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.090,66,41,-19,1519,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.108,67,40,-19,1520,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.125,68,38,-19,1520,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.143,69,36,-19,1520,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.162,69,36,-19,1520,1500,-0.10,0.25,2.2646,2.4560,6.4868,0
0.179,70,36,-20,1521,1499,0.07,-1.04,2.2646,2.4560,6.4868,0
0.198,70,36,-20,1521,1499,0.07,-1.04,2.2646,2.4560,6.4868,0
0.215,70,35,-20,1521,1499,0.07,-1.04,2.2646,2.4560,6.4868,0
0.234,70,36,-19,1521,1500,0.07,-1.04,2.2646,2.4560,6.4868,0
0.251,70,40,-20,1521,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.270,70,40,-19,1521,1500,0.07,-1.04,2.4294,2.7001,7.0966,0
0.288,70,39,-20,1521,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.305,69,39,-21,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.323,69,40,-21,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.341,69,39,-21,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.359,68,39,-20,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.377,68,37,-20,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.395,68,37,-20,1520,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.412,66,36,-21,1519,1499,0.07,-1.04,2.4294,2.7001,7.0966,0
0.430,66,36,-21,1519,1499,0.57,-1.25,2.4294,2.7001,7.0966,0
0.448,66,37,-20,1519,1499,0.57,-1.25,2.4294,2.7001,7.0966,0
0.465,65,37,-21,1519,1499,0.57,-1.25,2.4294,2.7001,7.0966,0
0.484,65,38,-21,1519,1499,0.57,-1.25,2.4294,2.7001,7.0966,0
0.501,65,36,-20,1519,1499,0.57,-1.25,2.3525,2.4839,7.6427,0
0.518,64,32,-20,1519,1499,0.57,-1.25,2.3525,2.4839,7.6427,0
0.536,61,28,-20,1518,1499,0.57,-1.25,2.3525,2.4839,7.6427,0
0.553,60,26,-21,1512,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.572,59,26,-20,1511,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.589,58,25,-21,1511,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.606,57,25,-20,1511,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.625,55,26,-20,1511,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.642,54,26,-21,1510,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.660,53,26,-20,1510,1499,0.57,-1.25,2.3525,2.4839,7.6427,1
0.677,52,28,-20,1510,1499,0.56,-1.53,2.3525,2.4839,7.6427,1
0.694,51,30,-20,1510,1499,0.56,-1.53,2.3525,2.4839,7.6427,1
0.712,51,33,-20,1510,1499,0.56,-1.53,2.3525,2.4839,7.6427,1
0.729,51,36,-20,1510,1499,0.56,-1.53,2.3525,2.4839,7.6427,1
0.747,50,37,-20,1510,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.765,48,39,-20,1509,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.782,46,41,-20,1509,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.799,44,41,-20,1508,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.817,43,41,-21,1508,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.834,42,40,-20,1508,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.851,40,41,-20,1502,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.869,38,40,-20,1501,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.888,36,40,-21,1501,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.907,34,42,-21,1501,1499,0.56,-1.53,2.4120,3.7829,7.3875,1
0.925,32,44,-21,1501,1499,0.13,-0.93,2.4120,3.7829,7.3875,1
0.942,32,44,-21,1501,1499,0.13,-0.93,2.4120,3.7829,7.3875,1
0.959,29,46,-21,1501,1499,0.13,-0.93,2.4120,3.7829,7.3875,1
0.977,26,47,-21,1501,1499,0.13,-0.93,2.4120,3.7829,7.3875,1
0.996,24,49,-21,1501,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.014,23,50,-22,1501,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.031,22,51,-21,1501,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.050,21,51,-20,1501,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.067,17,55,-20,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.085,15,58,-20,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.102,14,59,-21,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.119,13,58,-21,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.137,11,57,-22,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.154,9,57,-22,1500,1499,0.13,-0.93,2.5680,3.0862,7.5894,1
1.174,8,56,-21,1500,1499,-0.51,-0.59,2.5680,3.0862,7.5894,1
1.192,5,56,-21,1500,1499,-0.51,-0.59,2.5680,3.0862,7.5894,1
1.209,3,57,-21,1500,1499,-0.51,-0.59,2.5680,3.0862,7.5894,1
1.226,1,58,-21,1500,1499,-0.51,-0.59,2.5680,3.0862,7.5894,1
1.244,0,58,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.261,-1,56,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.278,-2,55,-20,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.297,-5,54,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.315,-5,53,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.332,-6,54,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.349,-7,55,-22,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.367,-8,55,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.384,-8,56,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.401,-9,56,-21,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.418,-9,57,-20,1500,1499,-0.51,-0.59,2.2438,3.7571,7.6239,1
1.436,-9,57,-21,1500,1499,-0.35,-0.65,2.2438,3.7571,7.6239,1
1.455,-9,57,-20,1500,1499,-0.35,-0.65,2.2438,3.7571,7.6239,1
