elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-66,-22,1470,1470,-1.05,0.36,2.4678,5.7507,7.4119,0
0.018,-64,-23,1493,1496,-1.05,0.36,2.4678,5.7507,7.4119,0
0.035,-63,-23,1491,1498,-1.05,0.36,2.4678,5.7507,7.4119,0
0.053,-62,-23,1491,1498,-1.05,0.36,2.4678,5.7507,7.4119,0
0.070,-61,-23,1491,1498,-1.05,0.36,2.4678,5.7507,7.4119,0
0.087,-59,-23,1494,1498,-1.05,0.36,2.4678,5.7507,7.4119,1
0.105,-58,-23,1492,1498,-0.52,-0.01,2.4678,5.7507,7.4119,1
0.124,-56,-23,1494,1498,-0.52,-0.01,2.4678,5.7507,7.4119,1
0.143,-54,-24,1495,1496,-0.52,-0.01,2.4678,5.7507,7.4119,1
0.160,-52,-24,1496,1498,-0.52,-0.01,2.4678,5.7507,7.4119,1
0.177,-51,-24,1493,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.195,-49,-24,1496,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.213,-47,-24,1497,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.231,-45,-24,1497,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.250,-43,-24,1497,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.269,-41,-25,1497,1496,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.287,-38,-26,1500,1496,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.304,-37,-25,1496,1500,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.322,-36,-25,1496,1498,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.340,-34,-24,1499,1500,-0.52,-0.01,2.0622,5.5427,5.3972,1
0.357,-34,-24,1494,1498,-0.10,0.70,2.0622,5.5427,5.3972,1
0.376,-33,-24,1496,1498,-0.10,0.70,2.0622,5.5427,5.3972,1
0.393,-32,-24,1497,1498,-0.10,0.70,2.0622,5.5427,5.3972,1
0.411,-31,-23,1497,1500,-0.10,0.70,2.0622,5.5427,5.3972,1
0.429,-31,-23,1494,1498,-0.10,0.70,2.8767,4.8928,7.4406,1
0.447,-30,-24,1497,1496,-0.10,0.70,2.8767,4.8928,7.4406,1
0.464,-29,-24,1497,1498,-0.10,0.70,2.8767,4.8928,7.4406,1
0.481,-29,-24,1494,1498,-0.10,0.70,2.8767,4.8928,7.4406,1
0.499,-29,-26,1494,1494,-0.10,0.70,2.8767,4.8928,7.4406,1
0.517,-28,-25,1498,1500,-0.10,0.70,2.8767,4.8928,7.4406,1
0.534,-28,-26,1495,1496,-0.10,0.70,2.8767,4.8928,7.4406,1
0.551,-27,-25,1498,1500,-0.10,0.70,2.8767,4.8928,7.4406,1
