elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.018,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.036,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.053,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.070,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.088,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.106,0,0,1500,1500,-0.65,-0.62,2.7433,3.2472,6.6432,0
0.124,0,0,1500,1500,-0.10,-0.47,2.7433,3.2472,6.6432,0
0.142,0,0,1500,1500,-0.10,-0.47,2.7433,3.2472,6.6432,0
0.160,0,0,1500,1500,-0.10,-0.47,2.7433,3.2472,6.6432,0
0.179,0,0,1500,1500,-0.10,-0.47,2.7433,3.2472,6.6432,0
0.199,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.217,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.237,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.254,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.274,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.293,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.310,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.328,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.346,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.363,0,0,1500,1500,-0.10,-0.47,2.6218,3.1936,7.0273,0
0.382,0,0,1500,1500,0.40,-0.78,2.6218,3.1936,7.0273,0
0.399,0,0,1500,1500,0.40,-0.78,2.6218,3.1936,7.0273,0
0.417,0,0,1500,1500,0.40,-0.78,2.6218,3.1936,7.0273,0
0.435,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.455,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.476,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.495,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.514,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.531,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.548,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.565,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.583,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.600,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.617,0,0,1500,1500,0.40,-0.78,2.6873,3.1149,6.6113,0
0.636,0,0,1500,1500,-0.02,-0.86,2.6873,3.1149,6.6113,0
0.653,0,0,1500,1500,-0.02,-0.86,2.6873,3.1149,6.6113,0
0.670,0,0,1500,1500,-0.02,-0.86,2.6873,3.1149,6.6113,0
0.687,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.705,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.723,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.742,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.759,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.777,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.794,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.812,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.830,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.848,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.866,0,0,1500,1500,-0.02,-0.86,2.2960,3.2905,5.4514,0
0.883,0,0,1500,1500,-0.54,-1.22,2.2960,3.2905,5.4514,0
0.900,0,0,1500,1500,-0.54,-1.22,2.2960,3.2905,5.4514,0
0.919,0,0,1500,1500,-0.54,-1.22,2.2960,3.2905,5.4514,0
0.937,0,0,1500,1500,-0.54,-1.22,2.3897,3.5506,5.5412,0
0.955,0,0,1500,1500,-0.54,-1.22,2.3897,3.5506,5.5412,0
