elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
2.028,-28,38,-23,1495,1498,0.27,-1.32,0.0000,0.0000,0.0000,1
2.046,-28,38,-23,1495,1498,0.27,-1.32,0.0000,0.0000,0.0000,1
2.063,-28,38,-23,1495,1498,0.27,-1.32,0.0000,0.0000,0.0000,1
2.080,-28,38,-23,1495,1498,0.27,-1.32,0.0000,0.0000,0.0000,1
2.097,-28,38,-23,1495,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.115,-27,39,-22,1495,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.132,-26,39,-22,1495,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.150,-25,39,-22,1495,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.167,-25,40,-22,1495,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.185,-24,40,-22,1496,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.206,-23,42,-23,1496,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.223,-23,42,-23,1496,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.241,-20,44,-23,1496,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.260,-19,46,-23,1497,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.277,-17,47,-23,1497,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.295,-16,48,-23,1497,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.313,-15,49,-23,1497,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.331,-13,50,-24,1498,1498,0.27,-1.60,0.0000,0.0000,0.0000,1
2.348,-13,50,-24,1498,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.367,-12,51,-24,1498,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.386,-10,52,-24,1498,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.403,-10,53,-23,1498,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.420,-9,53,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.437,-8,53,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.456,-8,53,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.473,-8,52,-24,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.491,-8,52,-24,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.509,-7,51,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.526,-7,50,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.544,-7,49,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.562,-6,48,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.579,-6,48,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.596,-6,47,-23,1499,1498,0.02,-0.79,0.0000,0.0000,0.0000,1
2.614,-5,46,-24,1499,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.631,-5,46,-24,1499,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.650,-5,45,-24,1499,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.667,-4,45,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.685,-3,45,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.702,-2,46,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.721,-1,46,-25,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.738,0,47,-25,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.756,0,47,-26,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.773,1,48,-25,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.790,2,48,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.807,2,48,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.825,3,48,-24,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.842,4,48,-25,1500,1498,0.37,-1.12,0.0000,0.0000,0.0000,1
2.860,5,48,-25,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.878,6,48,-24,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.896,6,48,-24,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.916,7,48,-25,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.933,7,48,-25,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.952,9,49,-24,1501,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.969,10,48,-24,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
2.987,11,48,-24,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.005,13,49,-26,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.023,13,49,-26,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.040,14,48,-25,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.057,15,47,-25,1503,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.076,15,45,-26,1503,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.093,14,45,-26,1502,1498,0.53,-0.89,0.0000,0.0000,0.0000,1
3.114,14,44,-27,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.131,14,44,-28,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.150,14,44,-27,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.167,13,44,-28,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.185,14,45,-27,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.202,14,46,-25,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.219,14,45,-26,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.238,14,45,-26,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.256,14,42,-26,1502,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.273,15,40,-26,1503,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.291,15,39,-27,1503,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.308,16,37,-26,1503,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.325,15,35,-26,1503,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.344,16,36,-27,1503,1498,0.84,-0.97,0.0000,0.0000,0.0000,1
3.361,17,35,-27,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.378,17,35,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.399,18,33,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.418,18,32,-27,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.438,18,30,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.456,18,27,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.473,17,25,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.490,16,23,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.507,15,22,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.525,15,22,-26,1503,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.542,14,20,-26,1502,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.559,13,19,-27,1502,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.576,13,18,-26,1502,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.594,12,16,-26,1502,1498,0.32,-1.29,0.0000,0.0000,0.0000,1
3.611,11,16,-26,1502,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.628,11,16,-26,1502,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.645,10,16,-26,1502,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.663,10,16,-27,1502,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.681,9,16,-28,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.698,9,17,-27,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.716,9,18,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.734,9,20,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.752,9,21,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.769,9,21,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.787,9,22,-27,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.805,9,22,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.822,9,22,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.840,9,22,-26,1501,1498,0.30,-1.66,0.0000,0.0000,0.0000,1
3.860,10,23,-26,1502,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.878,10,23,-25,1502,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.895,9,23,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.914,9,24,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.931,9,24,-26,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.949,8,24,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.966,8,24,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
3.984,7,26,-27,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.002,7,26,-27,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.021,8,27,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.038,8,29,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.056,8,30,-24,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.073,8,32,-24,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.091,8,34,-25,1501,1498,0.77,-1.58,0.0000,0.0000,0.0000,1
4.108,7,35,-24,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.126,8,36,-24,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.143,7,37,-24,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.161,7,37,-24,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.178,6,37,-24,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.195,6,39,-23,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.213,6,38,-23,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.230,5,38,-25,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.248,5,38,-23,1501,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.265,4,38,-24,1500,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.284,3,37,-24,1500,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.301,3,37,-24,1500,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.320,1,37,-23,1500,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.337,0,36,-22,1500,1498,0.61,-0.76,0.0000,0.0000,0.0000,1
4.355,0,36,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.373,0,36,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.391,-2,36,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.411,-2,36,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.429,-2,38,-21,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.447,-3,38,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.466,-3,40,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.483,-3,41,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.502,-3,44,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.519,-2,44,-23,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.536,-2,44,-23,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.553,-3,47,-21,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.570,-3,49,-22,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.588,-3,49,-21,1500,1498,0.25,-0.62,0.0000,0.0000,0.0000,1
4.608,-3,49,-21,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.626,-3,50,-21,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.643,-4,51,-21,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.661,-3,53,-20,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.680,-2,55,-20,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.697,-2,55,-21,1500,1498,-0.53,0.20,0.0000,0.0000,0.0000,1
4.715,-2,56,-19,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.732,-2,58,-19,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.750,-2,60,-18,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.767,-1,60,-18,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.786,-1,58,-17,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.806,-2,53,-17,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.823,-3,51,-18,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.840,-3,50,-18,1500,1499,-0.53,0.20,0.0000,0.0000,0.0000,1
4.859,-3,49,-17,1500,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.878,-3,47,-17,1500,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.895,-4,44,-17,1500,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.914,-5,43,-18,1499,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.931,-5,42,-17,1499,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.948,-7,39,-17,1499,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.966,-8,39,-18,1499,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
4.984,-9,39,-17,1499,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.001,-12,38,-17,1498,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.019,-13,38,-17,1498,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.037,-14,38,-16,1498,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.054,-15,39,-17,1497,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.071,-16,38,-17,1497,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.088,-18,37,-17,1497,1499,-0.71,0.35,0.0000,0.0000,0.0000,1
5.105,-19,37,-17,1497,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.123,-20,38,-17,1496,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.140,-21,40,-17,1496,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.158,-21,41,-17,1496,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.175,-22,40,-17,1496,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.193,-23,40,-17,1496,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.212,-25,40,-17,1495,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.232,-26,42,-16,1495,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.249,-26,42,-16,1495,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.267,-28,42,-16,1495,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.285,-30,45,-17,1494,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.302,-32,47,-16,1494,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.320,-34,47,-16,1494,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.337,-36,48,-16,1493,1499,-0.52,-0.27,0.0000,0.0000,0.0000,1
5.355,-38,50,-16,1493,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.372,-39,49,-17,1493,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.389,-41,50,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.407,-42,51,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.425,-42,51,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.443,-43,52,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.461,-44,53,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.478,-45,53,-15,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.496,-45,54,-16,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.513,-45,56,-16,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.530,-45,56,-16,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.548,-45,56,-16,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.566,-45,56,-16,1491,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
5.584,-44,55,-16,1492,1499,-0.76,0.21,0.0000,0.0000,0.0000,1
