elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,47,-9,1600,1471,-1.74,0.04,2.8593,3.5610,6.9619,1
0.018,45,-9,1496,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.036,45,-8,1506,1500,-1.74,0.04,2.8593,3.5610,6.9619,1
0.053,44,-8,1500,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.070,44,-8,1506,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.087,43,-8,1500,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.104,42,-8,1500,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.122,42,-9,1506,1495,-1.74,0.04,2.8593,3.5610,6.9619,1
0.139,41,-9,1500,1498,-1.74,0.04,2.8593,3.5610,6.9619,1
0.157,41,-9,1506,1498,-1.85,0.12,2.8593,3.5610,6.9619,1
0.175,41,-9,1506,1498,-1.85,0.12,2.8593,3.5610,6.9619,1
0.193,41,-9,1506,1498,-1.85,0.12,2.7825,3.8056,7.0598,1
0.211,42,-9,1511,1498,-1.85,0.12,2.7825,3.8056,7.0598,1
0.228,43,-9,1512,1498,-1.85,0.12,2.7825,3.8056,7.0598,1
0.246,43,-9,1506,1498,-1.85,0.12,2.7825,3.8056,7.0598,1
0.263,43,-9,1506,1498,-1.85,0.12,2.7825,3.8056,7.0598,1
0.281,44,-10,1512,1495,-1.85,0.12,2.7825,3.8056,7.0598,1
0.299,44,-9,1506,1500,-1.85,0.12,2.7825,3.8056,7.0598,1
0.316,45,-10,1512,1495,-1.85,0.12,2.7825,3.8056,7.0598,1
0.333,45,-10,1506,1497,-1.85,0.12,2.7825,3.8056,7.0598,1
0.351,45,-10,1506,1497,-1.85,0.12,2.7825,3.8056,7.0598,1
0.368,46,-10,1512,1497,-1.85,0.12,2.7825,3.8056,7.0598,1
0.386,46,-10,1506,1497,-1.85,0.12,2.7825,3.8056,7.0598,1
0.403,46,-10,1506,1497,-1.76,0.05,2.7825,3.8056,7.0598,1
0.420,46,-10,1506,1497,-1.76,0.05,2.7825,3.8056,7.0598,1
0.439,47,-10,1512,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.456,48,-10,1512,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.474,49,-10,1513,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.491,50,-10,1513,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.509,52,-10,1519,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.526,53,-10,1513,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.544,54,-10,1513,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.562,56,-10,1519,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.579,57,-10,1514,1497,-1.76,0.05,3.2984,3.5287,10.2727,1
0.597,59,-9,1520,1500,-1.76,0.05,3.2984,3.5287,10.2727,1
0.614,61,-10,1520,1495,-1.76,0.05,3.2984,3.5287,10.2727,0
0.632,63,-10,1520,1497,-1.76,0.05,3.2984,3.5287,10.2727,0
0.649,64,-10,1515,1497,-1.50,0.11,3.2984,3.5287,10.2727,0
0.668,66,-11,1520,1494,-1.50,0.11,3.2984,3.5287,10.2727,0
0.685,68,-10,1522,1500,-1.50,0.11,2.5655,4.3858,7.5990,0
0.702,70,-10,1522,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.719,74,-11,1534,1494,-1.50,0.11,2.5655,4.3858,7.5990,0
0.736,76,-11,1523,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.753,76,-11,1511,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.775,78,-11,1522,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.793,83,-11,1536,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.810,85,-11,1524,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.828,87,-11,1524,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.847,90,-11,1529,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.864,92,-11,1525,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.881,94,-11,1525,1497,-1.50,0.11,2.5655,4.3858,7.5990,0
0.899,96,-12,1526,1494,-1.09,0.09,2.5655,4.3858,7.5990,0
0.916,98,-12,1526,1497,-1.09,0.09,2.5655,4.3858,7.5990,0
0.934,102,-11,1537,1500,-1.09,0.09,2.6343,4.3370,8.3925,0
0.952,104,-12,1526,1494,-1.09,0.09,2.6343,4.3370,8.3925,0
0.969,106,-11,1527,1500,-1.09,0.09,2.6343,4.3370,8.3925,0
0.986,108,-11,1528,1497,-1.09,0.09,2.6343,4.3370,8.3925,0
1.003,110,-11,1528,1497,-1.09,0.09,2.6343,4.3370,8.3925,0
1.021,113,-11,1534,1497,-1.09,0.09,2.6343,4.3370,8.3925,0
