elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
8.289,102,-35,-18,1530,1500,0.60,-0.40,2.4449,3.8608,10.2379,0
8.306,101,-35,-19,1530,1500,0.60,-0.40,2.4449,3.8608,10.2379,0
8.324,103,-35,-18,1530,1500,0.60,-0.40,2.4449,3.8608,10.2379,0
8.345,102,-35,-19,1530,1500,1.07,-0.12,2.4449,3.8608,10.2379,0
8.368,104,-39,-18,1530,1500,1.07,-0.12,2.4449,3.8608,10.2379,0
8.385,103,-41,-19,1530,1500,1.07,-0.12,2.4449,3.8608,10.2379,0
8.402,104,-42,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.420,104,-43,-20,1530,1499,1.07,-0.12,2.6712,3.6299,8.2899,0
8.438,104,-45,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.455,104,-47,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.474,104,-48,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.493,105,-48,-20,1530,1499,1.07,-0.12,2.6712,3.6299,8.2899,0
8.511,106,-48,-20,1530,1499,1.07,-0.12,2.6712,3.6299,8.2899,0
8.528,107,-49,-20,1530,1499,1.07,-0.12,2.6712,3.6299,8.2899,0
8.546,108,-48,-20,1530,1499,1.07,-0.12,2.6712,3.6299,8.2899,0
8.563,108,-50,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.580,108,-50,-19,1530,1500,1.07,-0.12,2.6712,3.6299,8.2899,0
8.597,107,-49,-19,1530,1500,1.33,-0.59,2.6712,3.6299,8.2899,0
8.615,109,-49,-19,1530,1500,1.33,-0.59,2.6712,3.6299,8.2899,0
8.632,109,-48,-19,1530,1500,1.33,-0.59,2.6712,3.6299,8.2899,0
8.650,109,-48,-19,1530,1500,1.33,-0.59,2.6712,3.6299,8.2899,0
8.667,110,-48,-20,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.685,112,-53,-20,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.703,112,-53,-19,1530,1500,1.33,-0.59,2.5722,3.7139,9.2075,0
8.722,111,-52,-19,1530,1500,1.33,-0.59,2.5722,3.7139,9.2075,0
8.741,111,-53,-19,1530,1500,1.33,-0.59,2.5722,3.7139,9.2075,0
8.759,111,-54,-20,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.776,110,-54,-20,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.793,110,-54,-21,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.810,111,-54,-21,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.827,111,-54,-20,1530,1499,1.33,-0.59,2.5722,3.7139,9.2075,0
8.844,110,-54,-19,1530,1500,1.50,-0.80,2.5722,3.7139,9.2075,0
8.862,110,-54,-19,1530,1500,1.50,-0.80,2.5722,3.7139,9.2075,0
8.879,110,-54,-19,1530,1500,1.50,-0.80,2.5722,3.7139,9.2075,0
8.897,108,-55,-19,1530,1500,1.50,-0.80,2.5722,3.7139,9.2075,0
8.914,108,-57,-19,1530,1500,1.50,-0.80,2.5528,3.8728,8.4089,0
8.933,106,-57,-20,1530,1499,1.50,-0.80,2.5528,3.8728,8.4089,0
8.951,106,-58,-20,1530,1499,1.50,-0.80,2.5528,3.8728,8.4089,0
8.968,105,-58,-21,1530,1499,1.50,-0.80,2.5528,3.8728,8.4089,0
8.985,105,-59,-22,1530,1499,1.50,-0.80,2.5528,3.8728,8.4089,0
9.003,103,-61,-19,1530,1500,1.50,-0.80,2.5528,3.8728,8.4089,0
9.021,102,-62,-19,1530,1500,1.50,-0.80,2.5528,3.8728,8.4089,0
9.038,101,-63,-19,1530,1500,1.50,-0.80,2.5528,3.8728,8.4089,0
9.057,99,-63,-19,1529,1500,1.50,-0.80,2.5528,3.8728,8.4089,0
9.074,98,-63,-20,1529,1499,1.50,-0.80,2.5528,3.8728,8.4089,0
9.092,97,-63,-21,1529,1499,1.36,-1.26,2.5528,3.8728,8.4089,0
9.109,96,-63,-20,1528,1499,1.36,-1.26,2.5528,3.8728,8.4089,0
9.128,96,-64,-20,1528,1499,1.36,-1.26,2.5528,3.8728,8.4089,0
9.145,94,-66,-19,1528,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.162,93,-66,-19,1527,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.180,91,-66,-18,1527,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.198,90,-67,-19,1527,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.215,89,-68,-19,1526,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.234,85,-70,-19,1525,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.251,84,-70,-19,1525,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.269,82,-71,-18,1524,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.286,81,-71,-18,1524,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.303,79,-69,-18,1523,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.320,78,-69,-18,1523,1500,1.36,-1.26,2.5528,3.8728,8.4089,0
9.342,78,-68,-19,1523,1500,0.91,-1.41,2.5528,3.8728,8.4089,0
9.361,77,-67,-19,1523,1500,0.91,-1.41,2.5528,3.8728,8.4089,0
9.379,76,-66,-20,1522,1499,0.91,-1.41,2.5528,3.8728,8.4089,0
9.396,76,-65,-19,1522,1500,0.91,-1.41,2.5528,3.8728,8.4089,0
9.414,75,-63,-19,1522,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.431,74,-61,-19,1522,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.449,73,-59,-19,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.470,73,-56,-18,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.488,73,-55,-18,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.507,71,-53,-17,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.525,71,-51,-18,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.542,70,-49,-17,1521,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.561,69,-48,-16,1520,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.580,66,-47,-17,1519,1500,0.91,-1.41,2.4891,4.5819,11.3175,0
9.598,65,-45,-18,1519,1500,-0.08,-0.28,2.4891,4.5819,11.3175,0
9.615,64,-45,-16,1519,1500,-0.08,-0.28,2.4891,4.5819,11.3175,0
9.632,62,-43,-16,1518,1500,-0.08,-0.28,2.4891,4.5819,11.3175,0
9.649,61,-41,-17,1518,1500,-0.08,-0.28,2.4891,4.5819,11.3175,0
9.667,59,-41,-17,1511,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.684,58,-41,-17,1511,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.703,56,-41,-17,1511,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.721,53,-41,-16,1510,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.738,51,-41,-16,1510,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.755,49,-40,-17,1509,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.773,47,-40,-17,1509,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.790,45,-39,-17,1509,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.808,43,-40,-16,1508,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.825,41,-40,-15,1508,1500,-0.08,-0.28,2.4891,4.5819,11.3175,1
9.843,40,-39,-14,1502,1500,-0.59,0.02,2.4891,4.5819,11.3175,1
9.864,37,-39,-15,1501,1500,-0.59,0.02,2.4891,4.5819,11.3175,1
9.882,35,-40,-16,1501,1500,-0.59,0.02,2.4891,4.5819,11.3175,1
9.899,31,-40,-16,1501,1500,-0.59,0.02,2.4891,4.5819,11.3175,1
9.917,29,-40,-15,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
9.934,27,-40,-14,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
9.951,24,-40,-15,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
9.969,22,-40,-16,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
9.987,20,-40,-16,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.004,20,-40,-16,1501,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.022,18,-40,-15,1500,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.043,13,-41,-14,1500,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.060,11,-41,-14,1500,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.078,9,-40,-15,1500,1500,-0.59,0.02,2.4822,3.7966,9.9646,1
10.096,7,-40,-16,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.115,5,-40,-15,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.132,3,-39,-14,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.150,2,-37,-14,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.167,1,-36,-14,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.185,0,-35,-15,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.202,-2,-33,-15,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.219,-3,-31,-14,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.236,-4,-30,-13,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.253,-5,-29,-13,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.270,-6,-28,-13,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.288,-8,-27,-13,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.306,-10,-26,-13,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.324,-12,-26,-14,1500,1500,-0.74,-0.25,2.4822,3.7966,9.9646,1
10.341,-14,-25,-14,1500,1500,-1.25,0.46,2.4822,3.7966,9.9646,1
10.360,-16,-25,-14,1500,1500,-1.25,0.46,2.4822,3.7966,9.9646,1
10.379,-18,-25,-14,1500,1500,-1.25,0.46,2.4822,3.7966,9.9646,1
10.397,-20,-24,-13,1499,1500,-1.25,0.46,2.4822,3.7966,9.9646,1
10.418,-21,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.436,-22,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.454,-22,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.472,-23,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.490,-23,-22,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.508,-23,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.525,-24,-23,-13,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.543,-24,-23,-14,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.560,-25,-23,-15,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.577,-25,-23,-15,1499,1500,-1.25,0.46,2.2192,4.0110,10.3734,1
10.595,-25,-24,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.612,-25,-24,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.630,-25,-25,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.648,-25,-25,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.665,-24,-26,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.683,-23,-26,-13,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.700,-22,-26,-13,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.717,-21,-26,-14,1499,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.734,-19,-26,-14,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.751,-19,-26,-14,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.770,-18,-26,-14,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.787,-17,-26,-14,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.804,-16,-27,-14,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.821,-15,-26,-15,1500,1500,-1.06,0.52,2.2192,4.0110,10.3734,1
10.838,-14,-26,-16,1500,1500,-1.37,0.21,2.2192,4.0110,10.3734,1
10.856,-13,-26,-16,1500,1500,-1.37,0.21,2.2192,4.0110,10.3734,1
10.873,-12,-25,-17,1500,1500,-1.37,0.21,2.2192,4.0110,10.3734,1
10.891,-11,-24,-16,1500,1500,-1.37,0.21,2.2192,4.0110,10.3734,1
10.909,-9,-24,-15,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
10.926,-7,-23,-15,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
10.943,-6,-22,-15,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
10.961,-4,-21,-15,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
10.978,0,-20,-16,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
10.995,0,-20,-16,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.014,2,-19,-17,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.032,4,-19,-15,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.051,9,-18,-16,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.068,12,-18,-16,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.086,14,-18,-16,1500,1500,-1.37,0.21,2.4761,3.9036,11.0181,1
11.103,16,-17,-16,1500,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.120,18,-17,-16,1500,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.138,20,-18,-16,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.156,23,-18,-17,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.174,24,-18,-17,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.191,26,-18,-16,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.209,27,-19,-17,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.226,28,-19,-17,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.244,30,-18,-18,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.261,31,-18,-18,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.281,33,-17,-19,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.298,35,-19,-19,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.315,37,-21,-19,1501,1500,-0.75,0.54,2.4761,3.9036,11.0181,1
11.333,37,-22,-20,1501,1499,-0.93,-0.31,2.4761,3.9036,11.0181,1
11.350,37,-22,-20,1501,1499,-0.93,-0.31,2.4761,3.9036,11.0181,1
11.367,39,-25,-19,1501,1500,-0.93,-0.31,2.4761,3.9036,11.0181,1
11.384,39,-25,-19,1501,1500,-0.93,-0.31,2.4761,3.9036,11.0181,1
11.401,40,-24,-20,1502,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.419,43,-23,-20,1508,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.436,45,-22,-21,1509,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.454,47,-23,-21,1509,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.471,49,-22,-21,1509,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.489,50,-22,-20,1510,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.507,50,-19,-21,1510,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.525,52,-18,-20,1510,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.543,53,-16,-22,1510,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.560,56,-15,-22,1511,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.578,58,-15,-22,1511,1499,-0.93,-0.31,2.4531,3.3533,9.4066,1
11.595,61,-14,-23,1518,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.613,67,-12,-22,1520,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.631,69,-10,-22,1520,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.648,73,-11,-22,1521,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.666,76,-11,-22,1522,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.683,79,-13,-23,1523,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.700,82,-15,-23,1524,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.718,85,-16,-23,1525,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.736,88,-17,-25,1526,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.753,91,-18,-24,1527,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.772,94,-18,-24,1528,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.790,94,-17,-24,1528,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.809,97,-19,-23,1529,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.826,98,-20,-24,1529,1499,-0.46,-0.60,2.4531,3.3533,9.4066,0
11.844,100,-20,-24,1530,1499,0.73,-1.25,2.4531,3.3533,9.4066,0
11.861,102,-21,-25,1530,1499,0.73,-1.25,2.4531,3.3533,9.4066,0
11.879,104,-21,-25,1530,1499,0.73,-1.25,2.4531,3.3533,9.4066,0
11.896,105,-20,-24,1530,1499,0.73,-1.25,2.4531,3.3533,9.4066,0
11.915,105,-18,-24,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
11.932,107,-18,-25,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
11.950,105,-17,-26,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
11.967,105,-17,-26,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
11.984,105,-16,-27,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.002,105,-16,-26,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.020,104,-14,-28,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.037,104,-13,-28,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.057,105,-14,-27,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.076,104,-16,-27,1530,1499,0.73,-1.25,2.4596,3.7301,8.0863,0
12.094,105,-17,-28,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.111,103,-16,-29,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.130,104,-17,-27,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.147,103,-18,-29,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.164,103,-18,-28,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.181,102,-18,-28,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.199,101,-18,-28,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.216,100,-18,-29,1530,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.233,99,-18,-29,1529,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.251,98,-18,-29,1529,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.268,96,-19,-29,1528,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.286,96,-20,-30,1528,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.303,94,-19,-30,1528,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.321,94,-20,-30,1528,1499,1.59,-1.34,2.4596,3.7301,8.0863,0
12.339,92,-20,-30,1527,1499,2.10,-1.81,2.4596,3.7301,8.0863,0
12.357,92,-21,-31,1527,1499,2.10,-1.81,2.4596,3.7301,8.0863,0
12.375,90,-21,-32,1527,1499,2.10,-1.81,2.4596,3.7301,8.0863,0
12.394,90,-21,-32,1527,1499,2.10,-1.81,2.4596,3.7301,8.0863,0
12.412,89,-22,-31,1526,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.430,88,-22,-31,1526,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.448,86,-24,-32,1525,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.465,85,-24,-33,1525,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.483,84,-23,-32,1525,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.500,83,-23,-32,1524,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.517,82,-24,-32,1524,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.535,81,-24,-33,1524,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.552,80,-25,-34,1524,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.569,78,-27,-34,1523,1499,2.10,-1.81,2.2555,3.4112,8.4778,0
12.586,76,-29,-34,1522,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.605,74,-29,-34,1522,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.623,72,-30,-34,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.641,71,-30,-34,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.658,70,-29,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.676,70,-29,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.694,70,-27,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.712,70,-25,-34,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.729,71,-23,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.747,71,-21,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.764,71,-20,-34,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.781,71,-19,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.798,70,-18,-35,1521,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.816,69,-18,-35,1520,1499,1.37,-2.81,2.2555,3.4112,8.4778,0
12.833,68,-17,-35,1520,1499,0.39,-2.44,2.2555,3.4112,8.4778,0
12.851,68,-17,-35,1520,1499,0.39,-2.44,2.2555,3.4112,8.4778,0
12.869,66,-17,-37,1519,1499,0.39,-2.44,2.2555,3.4112,8.4778,0
12.886,66,-17,-36,1519,1499,0.39,-2.44,2.2555,3.4112,8.4778,0
12.904,65,-17,-37,1519,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
12.922,65,-17,-35,1519,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
12.939,63,-19,-36,1518,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
12.957,62,-20,-36,1518,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
12.975,59,-18,-36,1511,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
12.993,58,-17,-35,1511,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
13.011,56,-16,-36,1511,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
13.029,54,-18,-37,1510,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
13.047,53,-19,-37,1510,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
13.064,51,-19,-37,1510,1499,0.39,-2.44,2.4560,3.3711,8.4320,0
13.081,50,-18,-36,1510,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.098,48,-19,-36,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.115,46,-17,-36,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.133,45,-16,-37,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.151,45,-16,-37,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.168,44,-16,-37,1508,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.186,45,-16,-37,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.203,46,-18,-37,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.221,46,-17,-36,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.239,47,-18,-36,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.256,47,-19,-37,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.273,46,-20,-36,1509,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.292,44,-20,-37,1508,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.310,44,-20,-36,1508,1499,-0.40,-2.68,2.4560,3.3711,8.4320,0
13.328,42,-18,-37,1508,1499,-0.49,-2.83,2.4560,3.3711,8.4320,0
13.345,42,-20,-36,1508,1499,-0.49,-2.83,2.4560,3.3711,8.4320,0
13.363,40,-20,-37,1502,1499,-0.49,-2.83,2.4560,3.3711,8.4320,0
13.381,37,-20,-37,1501,1499,-0.49,-2.83,2.4560,3.3711,8.4320,0
13.401,36,-19,-36,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.418,34,-18,-36,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.435,33,-17,-36,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.452,32,-16,-37,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.471,31,-15,-37,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.490,30,-14,-37,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.508,30,-13,-36,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.526,28,-11,-37,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.545,27,-9,-37,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.563,27,-7,-36,1501,1499,-0.49,-2.83,2.4817,3.3507,7.8596,0
13.580,25,-6,-36,1501,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.600,22,-3,-36,1501,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.618,21,-1,-37,1501,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.636,20,0,-36,1501,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.654,19,1,-36,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.673,17,2,-36,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.692,16,3,-36,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.711,15,4,-37,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.729,13,3,-37,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.746,11,4,-36,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.764,8,8,-36,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.781,6,9,-37,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.799,6,10,-37,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.817,5,8,-37,1500,1499,-0.72,-2.43,2.4817,3.3507,7.8596,0
13.834,4,7,-37,1500,1499,-0.90,-1.98,2.4817,3.3507,7.8596,0
