elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.002,-59,-34,1400,1400,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.020,-58,-34,1497,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.038,-57,-34,1497,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.056,-56,-34,1498,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.074,-55,-34,1498,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.092,-54,-34,1498,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.110,-53,-34,1498,1475,-0.68,-0.27,2.9408,3.9095,6.6328,0
0.128,-52,-34,1498,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.145,-52,-34,1493,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.163,-50,-34,1503,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.181,-50,-34,1493,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.198,-49,-34,1499,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.215,-48,-34,1499,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.233,-46,-34,1499,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.250,-46,-34,1499,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.268,-46,-34,1494,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.285,-45,-33,1499,1478,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.302,-43,-34,1504,1472,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.321,-40,-34,1510,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.338,-39,-34,1500,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.355,-38,-34,1500,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.373,-37,-33,1500,1478,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.390,-36,-33,1500,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.409,-34,-33,1505,1475,-0.74,-0.35,2.9408,3.9095,6.6328,0
0.427,-33,-34,1500,1472,-0.74,-0.35,3.0520,3.3253,7.2418,0
0.445,-32,-34,1500,1475,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.463,-30,-35,1506,1471,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.483,-29,-35,1500,1474,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.500,-27,-34,1507,1478,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.518,-26,-34,1501,1475,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.536,-25,-34,1501,1475,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.554,-24,-33,1502,1478,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.571,-22,-33,1508,1475,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.588,-21,-34,1502,1472,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.605,-20,-33,1502,1478,-0.61,-0.19,3.0520,3.3253,7.2418,0
0.622,-19,-33,1502,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.640,-18,-33,1502,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.659,-17,-33,1503,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.678,-16,-33,1502,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.695,-15,-34,1503,1472,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.713,-13,-34,1509,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.730,-12,-34,1503,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.747,-11,-34,1504,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.765,-10,-34,1504,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.782,-9,-34,1504,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.799,-7,-34,1510,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.816,-6,-34,1504,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.833,-5,-34,1505,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.850,-5,-34,1500,1475,-0.60,-0.36,3.0520,3.3253,7.2418,0
0.869,-4,-34,1504,1475,-0.55,-0.19,3.0520,3.3253,7.2418,0
0.889,-2,-33,1510,1478,-0.55,-0.19,3.0520,3.3253,7.2418,0
0.912,-1,-33,1504,1475,-0.55,-0.19,3.0520,3.3253,7.2418,0
0.929,1,-33,1510,1475,-0.55,-0.19,3.0520,3.3253,7.2418,0
0.947,4,-33,1517,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
0.966,5,-32,1505,1479,-0.55,-0.19,2.7369,4.0163,6.5669,0
0.985,7,-33,1511,1473,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.002,9,-33,1506,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.020,11,-33,1518,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.037,12,-33,1507,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.056,14,-33,1512,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.074,14,-33,1502,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
1.091,14,-33,1502,1475,-0.55,-0.19,2.7369,4.0163,6.5669,0
