elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-79,-23,1400,1400,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.018,-79,-23,1485,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.037,-80,-23,1482,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.054,-81,-23,1481,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.073,-81,-23,1484,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.090,-81,-23,1484,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.108,-82,-23,1481,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.125,-82,-23,1484,1498,-1.11,-0.37,3.2714,3.4692,7.0612,0
0.143,-82,-23,1484,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.160,-82,-23,1484,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.177,-82,-23,1484,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.196,-83,-24,1481,1493,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.214,-83,-23,1484,1503,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.232,-83,-23,1484,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.249,-83,-23,1484,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.266,-84,-23,1481,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.284,-84,-23,1483,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.302,-84,-24,1483,1493,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.320,-85,-24,1480,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.337,-86,-23,1480,1503,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.357,-88,-23,1477,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.374,-89,-23,1479,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.392,-90,-23,1479,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.410,-91,-23,1479,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.428,-92,-23,1479,1498,-1.18,-0.65,3.2714,3.4692,7.0612,0
0.447,-93,-24,1479,1493,-1.18,-0.65,3.2254,3.4173,7.1916,0
0.464,-94,-23,1479,1503,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.481,-94,-22,1481,1503,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.499,-95,-22,1478,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.517,-95,-22,1481,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.534,-95,-22,1481,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.551,-96,-22,1478,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.569,-96,-22,1481,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.587,-96,-22,1481,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.605,-96,-23,1481,1493,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.624,-96,-23,1481,1498,-1.08,-0.60,3.2254,3.4173,7.1916,0
0.642,-96,-23,1481,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.661,-95,-22,1484,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.679,-95,-23,1481,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.696,-95,-22,1481,1503,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.713,-94,-22,1484,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.730,-94,-23,1481,1492,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.747,-93,-23,1485,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.764,-93,-23,1482,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.781,-92,-23,1485,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.798,-92,-23,1482,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.816,-91,-23,1485,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.834,-91,-23,1482,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.851,-90,-23,1485,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.869,-90,-23,1482,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.888,-89,-23,1485,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.905,-88,-23,1486,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.922,-87,-22,1486,1503,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.939,-86,-22,1486,1498,-1.44,-0.27,3.2254,3.4173,7.1916,0
0.957,-85,-22,1486,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
0.977,-84,-22,1486,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
0.994,-83,-22,1487,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.012,-81,-22,1490,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.029,-81,-22,1484,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.046,-80,-21,1487,1503,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.064,-79,-22,1487,1492,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.081,-78,-22,1488,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.098,-77,-22,1488,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.116,-76,-22,1488,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.133,-75,-22,1488,1498,-1.41,-0.38,3.2137,3.9223,8.0619,0
1.150,-74,-22,1488,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.170,-74,-22,1485,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.187,-73,-22,1488,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.205,-72,-22,1489,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.223,-72,-22,1486,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.242,-70,-23,1491,1493,-1.16,-0.44,3.2137,3.9223,8.0619,0
1.259,-69,-23,1489,1498,-1.16,-0.44,3.2137,3.9223,8.0619,0
