elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.017,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.035,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.053,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.071,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.089,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.106,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.124,0,0,1500,1500,1.86,2.74,2.4732,4.2747,7.6100,0
0.141,0,0,1500,1500,1.89,2.21,2.4732,4.2747,7.6100,0
0.159,0,0,1500,1500,1.89,2.21,2.4732,4.2747,7.6100,0
0.177,0,0,1500,1500,1.89,2.21,2.4732,4.2747,7.6100,0
0.195,0,0,1500,1500,1.89,2.21,2.4732,4.2747,7.6100,0
0.213,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.230,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.247,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.264,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.282,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.300,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.318,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.335,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.352,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.370,0,0,1500,1500,1.89,2.21,2.8082,4.2589,7.5120,0
0.390,0,0,1500,1500,0.92,2.21,2.8082,4.2589,7.5120,0
0.408,0,0,1500,1500,0.92,2.21,2.8082,4.2589,7.5120,0
0.427,0,0,1500,1500,0.92,2.21,2.8082,4.2589,7.5120,0
0.444,0,0,1500,1500,0.92,2.21,2.8082,4.2589,7.5120,0
0.462,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.479,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.496,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.513,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.531,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.549,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.567,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.584,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.602,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.619,0,0,1500,1500,0.92,2.21,2.6812,3.7638,7.8445,0
0.637,0,0,1500,1500,-0.18,1.54,2.6812,3.7638,7.8445,0
0.654,0,0,1500,1500,-0.18,1.54,2.6812,3.7638,7.8445,0
0.671,0,0,1500,1500,-0.18,1.54,2.6812,3.7638,7.8445,0
0.688,0,0,1500,1500,-0.18,1.54,2.6812,3.7638,7.8445,0
0.706,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.724,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.742,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.760,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.778,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.796,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.814,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.832,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.849,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.866,0,0,1500,1500,-0.18,1.54,2.4251,4.1308,8.1600,0
0.884,0,0,1500,1500,-0.96,1.12,2.4251,4.1308,8.1600,0
0.901,0,0,1500,1500,-0.96,1.12,2.4251,4.1308,8.1600,0
0.919,0,0,1500,1500,-0.96,1.12,2.4251,4.1308,8.1600,0
0.936,0,0,1500,1500,-0.96,1.12,2.4251,4.1308,8.1600,0
0.954,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
0.971,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
0.988,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.006,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.023,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.040,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.057,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.074,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.091,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.109,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.127,0,0,1500,1500,-0.96,1.12,2.3658,3.6797,7.3505,0
1.144,0,0,1500,1500,-0.92,0.82,2.3658,3.6797,7.3505,0
1.161,0,0,1500,1500,-0.92,0.82,2.3658,3.6797,7.3505,0
1.178,0,0,1500,1500,-0.92,0.82,2.3658,3.6797,7.3505,0
1.197,0,0,1500,1500,-0.92,0.82,2.4980,3.4157,7.7693,0
1.214,0,0,1500,1500,-0.92,0.82,2.4980,3.4157,7.7693,0
1.232,0,0,1500,1500,-0.92,0.82,2.4980,3.4157,7.7693,0
