elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-151,-35,1400,1400,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.017,-151,-36,1470,1491,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.034,-151,-35,1470,1502,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.052,-150,-36,1476,1491,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.070,-150,-36,1470,1497,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.087,-149,-36,1476,1497,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.106,-149,-36,1470,1497,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.124,-149,-35,1470,1501,-1.30,-0.29,2.9417,3.7099,6.1039,0
0.142,-149,-36,1470,1491,-1.46,-0.21,2.9417,3.7099,6.1039,0
0.160,-148,-35,1476,1502,-1.46,-0.21,2.9417,3.7099,6.1039,0
0.178,-148,-35,1470,1497,-1.46,-0.21,2.9417,3.7099,6.1039,0
0.196,-149,-36,1465,1491,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.214,-148,-35,1476,1502,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.234,-148,-36,1470,1491,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.251,-147,-35,1475,1501,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.269,-147,-35,1470,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.286,-146,-35,1476,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.305,-145,-35,1476,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.323,-145,-35,1471,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.341,-144,-35,1477,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.359,-143,-35,1477,1497,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.377,-141,-36,1483,1491,-1.46,-0.21,2.7526,4.0336,5.9882,0
0.394,-141,-36,1472,1497,-1.48,-0.24,2.7526,4.0336,5.9882,0
