elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-11,-9,1433,1471,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.018,-11,-10,1499,1495,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.036,-11,-10,1499,1497,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.054,-11,-10,1499,1497,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.075,-10,-11,1503,1495,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.094,-10,-10,1499,1497,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.111,-10,-11,1499,1497,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.129,-9,-10,1504,1500,-1.40,-1.40,2.7888,3.5433,6.9126,1
0.149,-8,-10,1504,1497,-1.48,-1.29,2.7888,3.5433,6.9126,1
0.169,-8,-11,1499,1495,-1.48,-1.29,2.7888,3.5433,6.9126,1
0.188,-7,-11,1503,1497,-1.48,-1.29,2.7888,3.5433,6.9126,1
0.205,-6,-11,1504,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.223,-6,-11,1500,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.240,-5,-11,1505,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.258,-4,-11,1504,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.276,-3,-11,1505,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.294,-3,-11,1500,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.312,-2,-11,1505,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.330,-1,-11,1505,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.348,1,-11,1511,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.365,2,-11,1505,1497,-1.48,-1.29,2.7328,4.2369,5.1862,1
0.382,3,-11,1506,1497,-1.35,-1.44,2.7328,4.2369,5.1862,1
0.405,5,-11,1511,1497,-1.35,-1.44,2.7328,4.2369,5.1862,1
0.422,6,-11,1505,1497,-1.35,-1.44,2.7328,4.2369,5.1862,1
0.440,8,-12,1512,1494,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.457,13,-11,1531,1500,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.474,15,-11,1513,1497,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.492,17,-11,1514,1497,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.509,19,-11,1514,1497,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.526,21,-11,1514,1497,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.543,23,-12,1515,1494,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.560,25,-11,1515,1500,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.579,27,-12,1514,1494,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.599,28,-13,1509,1494,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.617,29,-13,1509,1496,-1.35,-1.44,3.3230,3.6939,6.2721,1
0.634,30,-12,1510,1500,-1.40,-1.28,3.3230,3.6939,6.2721,1
0.652,31,-12,1510,1497,-1.40,-1.28,3.3230,3.6939,6.2721,1
0.669,31,-12,1504,1497,-1.40,-1.28,3.3230,3.6939,6.2721,1
0.686,31,-12,1504,1497,-1.40,-1.28,3.3230,3.6939,6.2721,1
0.704,33,-11,1516,1500,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.722,34,-11,1510,1497,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.743,34,-12,1505,1494,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.765,34,-11,1505,1500,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.785,35,-12,1505,1497,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.802,35,-11,1510,1497,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.820,36,-12,1511,1494,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.838,36,-12,1505,1497,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.855,37,-11,1511,1500,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.874,37,-12,1505,1494,-1.40,-1.28,2.9091,3.6773,5.9677,1
0.891,38,-11,1511,1500,-1.00,-1.48,2.9091,3.6773,5.9677,1
0.908,39,-11,1511,1497,-1.00,-1.48,2.9091,3.6773,5.9677,1
0.925,39,-11,1505,1497,-1.00,-1.48,2.9091,3.6773,5.9677,1
0.943,39,-11,1505,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
0.962,40,-11,1511,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
0.980,40,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
0.998,40,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.015,41,-11,1511,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.035,41,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.052,41,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.070,43,-11,1517,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.088,43,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.105,46,-11,1524,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.122,46,-11,1506,1497,-1.00,-1.48,2.9671,4.2821,7.7161,1
1.140,46,-11,1506,1497,-0.44,-1.58,2.9671,4.2821,7.7161,1
1.161,47,-11,1511,1497,-0.44,-1.58,2.9671,4.2821,7.7161,1
1.183,47,-11,1507,1497,-0.44,-1.58,2.9671,4.2821,7.7161,1
1.202,49,-11,1519,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.222,51,-11,1518,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.240,53,-11,1518,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.257,53,-11,1508,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.275,55,-10,1519,1500,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.293,56,-10,1514,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.311,57,-10,1514,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.330,58,-9,1514,1500,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.347,58,-9,1508,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.364,59,-9,1514,1497,-0.44,-1.58,2.7724,4.7967,5.5738,1
1.383,60,-9,1514,1497,-0.42,-1.32,2.7724,4.7967,5.5738,1
1.403,61,-9,1513,1497,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.423,62,-9,1514,1497,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.442,64,-8,1519,1500,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.460,65,-8,1515,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.478,67,-8,1521,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.496,68,-8,1515,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.514,69,-8,1515,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.531,71,-8,1522,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.548,72,-8,1516,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.567,73,-8,1516,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.584,74,-8,1517,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.601,75,-8,1517,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.618,76,-8,1517,1498,-0.42,-1.32,2.7724,4.7967,5.5738,0
1.636,77,-8,1517,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.653,79,-7,1523,1500,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.674,80,-6,1517,1500,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.692,82,-7,1522,1496,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.709,83,-6,1518,1500,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.727,84,-7,1518,1495,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.745,86,-7,1523,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.763,87,-7,1518,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.781,88,-6,1518,1500,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.799,89,-6,1519,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.817,91,-6,1525,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.834,91,-6,1513,1498,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.852,93,-5,1525,1500,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.869,93,-5,1514,1499,-0.46,-1.07,2.7724,4.7967,5.5738,0
1.887,93,-5,1514,1499,-0.98,-0.76,2.7724,4.7967,5.5738,0
1.907,93,-5,1514,1499,-0.98,-0.76,2.7724,4.7967,5.5738,0
1.926,92,-5,1509,1499,-0.98,-0.76,2.7724,4.7967,5.5738,0
1.944,92,-5,1513,1499,-0.98,-0.76,3.5368,3.3374,5.8228,0
1.963,92,-5,1513,1499,-0.98,-0.76,3.5368,3.3374,5.8228,0
1.980,91,-5,1507,1499,-0.98,-0.76,3.5368,3.3374,5.8228,0
1.997,90,-5,1507,1499,-0.98,-0.76,3.5368,3.3374,5.8228,0
2.014,88,-5,1501,1499,-0.98,-0.76,3.5368,3.3374,5.8228,0
