elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.017,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.036,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.053,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.070,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.088,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.107,0,0,1500,1500,-0.67,-0.02,2.9339,3.6467,7.6447,0
0.124,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.141,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.159,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.177,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.195,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.213,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.232,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.249,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.267,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.284,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.301,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.318,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.336,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.354,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.371,0,0,1500,1500,-0.59,-0.12,2.9339,3.6467,7.6447,0
0.388,0,0,1500,1500,-0.68,-0.09,2.9339,3.6467,7.6447,0
0.406,0,0,1500,1500,-0.68,-0.09,2.9339,3.6467,7.6447,0
0.424,0,0,1500,1500,-0.68,-0.09,2.9339,3.6467,7.6447,0
0.443,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.463,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.481,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.498,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.516,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.534,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.552,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.570,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.588,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.605,0,0,1500,1500,-0.68,-0.09,2.9800,3.7501,7.1842,0
0.622,0,0,1500,1500,-0.76,-0.05,2.9800,3.7501,7.1842,0
