elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.001,-99,-32,1400,1400,-0.96,0.12,2.7691,3.3085,6.5700,0
0.018,-98,-32,1491,1491,-0.96,0.12,2.7691,3.3085,6.5700,0
0.036,-98,-31,1486,1494,-0.96,0.12,2.7691,3.3085,6.5700,0
0.053,-97,-31,1492,1491,-0.96,0.12,2.7691,3.3085,6.5700,0
0.071,-96,-31,1492,1491,-0.96,0.12,2.7691,3.3085,6.5700,0
0.088,-95,-31,1492,1491,-0.96,0.12,2.7691,3.3085,6.5700,0
0.106,-94,-32,1492,1488,-0.96,0.12,2.7691,3.3085,6.5700,0
0.124,-94,-32,1486,1491,-0.96,0.12,2.7691,3.3085,6.5700,0
0.142,-93,-30,1492,1497,-0.63,-0.42,2.7691,3.3085,6.5700,0
0.160,-92,-31,1492,1488,-0.63,-0.42,2.7691,3.3085,6.5700,0
0.177,-91,-31,1493,1491,-0.63,-0.42,2.7691,3.3085,6.5700,0
0.195,-91,-31,1487,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.213,-90,-31,1492,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.231,-88,-30,1498,1494,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.249,-87,-30,1493,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.267,-86,-30,1493,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.284,-85,-30,1493,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.302,-85,-31,1488,1488,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.319,-84,-30,1494,1494,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.337,-83,-30,1494,1491,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.354,-83,-29,1488,1495,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.372,-83,-30,1488,1488,-0.63,-0.42,2.5105,3.7800,5.8083,0
0.389,-82,-29,1494,1494,-0.14,-0.44,2.5105,3.7800,5.8083,0
0.407,-82,-30,1488,1488,-0.14,-0.44,2.5105,3.7800,5.8083,0
0.425,-82,-30,1488,1491,-0.14,-0.44,2.5105,3.7800,5.8083,0
0.443,-82,-30,1488,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.461,-81,-29,1494,1494,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.481,-81,-29,1488,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.499,-80,-29,1494,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.516,-79,-29,1494,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.534,-79,-29,1489,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.551,-78,-30,1494,1488,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.569,-78,-29,1489,1494,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.586,-77,-29,1495,1491,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.603,-77,-28,1489,1495,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.620,-77,-28,1489,1492,-0.14,-0.44,3.0968,3.5310,6.6950,0
0.637,-77,-28,1489,1492,0.28,-0.04,3.0968,3.5310,6.6950,0
0.655,-77,-28,1489,1492,0.28,-0.04,3.0968,3.5310,6.6950,0
0.673,-77,-28,1489,1492,0.28,-0.04,3.0968,3.5310,6.6950,0
0.693,-77,-28,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.711,-77,-28,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.731,-77,-28,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.750,-77,-28,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.768,-76,-28,1495,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.786,-76,-27,1489,1495,0.28,-0.04,2.6640,4.0736,5.4754,0
0.803,-75,-27,1495,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.821,-75,-27,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.838,-74,-27,1495,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.856,-74,-27,1489,1492,0.28,-0.04,2.6640,4.0736,5.4754,0
0.874,-73,-28,1495,1489,-0.04,0.28,2.6640,4.0736,5.4754,0
0.891,-73,-27,1489,1495,-0.04,0.28,2.6640,4.0736,5.4754,0
0.908,-73,-27,1489,1492,-0.04,0.28,2.6640,4.0736,5.4754,0
0.925,-73,-27,1489,1492,-0.04,0.28,2.6640,4.0736,5.4754,0
0.944,-73,-28,1489,1489,-0.04,0.28,2.9101,3.9273,6.2478,0
0.961,-74,-28,1483,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
0.981,-74,-28,1489,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
0.999,-75,-27,1484,1494,-0.04,0.28,2.9101,3.9273,6.2478,0
1.017,-75,-27,1489,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
1.035,-76,-27,1484,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
1.052,-76,-27,1489,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
1.070,-76,-26,1489,1495,-0.04,0.28,2.9101,3.9273,6.2478,0
1.088,-76,-26,1489,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
1.105,-76,-26,1489,1492,-0.04,0.28,2.9101,3.9273,6.2478,0
1.122,-76,-27,1489,1489,-0.17,0.45,2.9101,3.9273,6.2478,0
1.140,-76,-26,1489,1495,-0.17,0.45,2.9101,3.9273,6.2478,0
1.158,-76,-26,1489,1492,-0.17,0.45,2.9101,3.9273,6.2478,0
1.175,-75,-26,1495,1492,-0.17,0.45,2.9101,3.9273,6.2478,0
1.195,-75,-27,1489,1489,-0.17,0.45,2.8775,3.9775,5.5103,0
1.212,-75,-27,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.229,-75,-27,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.247,-74,-27,1495,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.264,-74,-27,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.281,-74,-26,1489,1495,-0.17,0.45,2.8775,3.9775,5.5103,0
1.299,-73,-26,1495,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.316,-73,-26,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.333,-73,-26,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.351,-73,-26,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.369,-73,-26,1489,1492,-0.17,0.45,2.8775,3.9775,5.5103,0
1.387,-73,-27,1489,1489,-0.48,0.35,2.8775,3.9775,5.5103,0
1.406,-72,-26,1495,1495,-0.48,0.35,2.8775,3.9775,5.5103,0
1.424,-72,-27,1490,1489,-0.48,0.35,2.8775,3.9775,5.5103,0
1.442,-72,-27,1490,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.459,-73,-27,1484,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.478,-73,-26,1489,1495,-0.48,0.35,2.8172,3.5604,6.2434,0
1.495,-73,-26,1489,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.512,-73,-26,1489,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.531,-73,-26,1489,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.549,-73,-27,1489,1489,-0.48,0.35,2.8172,3.5604,6.2434,0
1.567,-73,-27,1489,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.584,-73,-26,1489,1495,-0.48,0.35,2.8172,3.5604,6.2434,0
1.602,-73,-27,1489,1489,-0.48,0.35,2.8172,3.5604,6.2434,0
1.620,-74,-27,1484,1492,-0.48,0.35,2.8172,3.5604,6.2434,0
1.637,-73,-28,1495,1489,-0.43,-0.04,2.8172,3.5604,6.2434,0
