elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
2.485,69,82,-11,1520,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.502,70,83,-11,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.519,71,83,-10,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.536,72,83,-11,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.554,73,82,-12,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.571,73,81,-10,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.589,73,79,-11,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.607,73,78,-10,1521,1499,-0.29,-0.46,0.0000,0.0000,0.0000,0
2.626,73,77,-11,1521,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.645,73,76,-11,1521,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.663,74,75,-10,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.683,74,75,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.701,74,75,-12,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.719,74,75,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.736,74,75,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.754,75,75,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.771,75,74,-12,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.789,75,74,-12,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.806,75,74,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.823,75,74,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.840,75,74,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.857,75,75,-11,1522,1499,-0.04,-0.63,0.0000,0.0000,0.0000,0
2.874,75,75,-12,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.893,75,75,-11,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.912,75,75,-11,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.932,75,74,-12,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.950,75,74,-12,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.967,75,74,-13,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
2.986,76,73,-12,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.003,76,74,-12,1522,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.020,77,74,-12,1523,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.038,78,74,-13,1523,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.055,78,75,-13,1523,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.072,79,75,-12,1523,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.089,80,76,-13,1524,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.106,82,76,-13,1524,1499,0.28,-0.81,0.0000,0.0000,0.0000,0
3.124,82,76,-13,1524,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.144,83,76,-13,1524,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.165,83,76,-13,1524,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.182,84,77,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.200,84,77,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.218,85,77,-12,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.235,85,76,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.252,86,75,-12,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.269,86,73,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.286,85,72,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.303,85,70,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.321,84,69,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.338,85,68,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.355,84,66,-13,1525,1499,0.55,-0.76,0.0000,0.0000,0.0000,0
3.372,85,64,-13,1525,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.390,84,62,-13,1525,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.407,84,60,-14,1525,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.424,83,58,-14,1524,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.441,82,57,-14,1524,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.458,81,56,-14,1524,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.477,79,55,-14,1523,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.495,78,54,-14,1523,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.514,77,53,-14,1523,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.532,77,53,-14,1523,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.549,75,53,-16,1522,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.568,75,53,-15,1522,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.586,74,53,-15,1522,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.604,73,53,-15,1521,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.621,72,53,-15,1521,1499,0.62,-1.50,0.0000,0.0000,0.0000,0
3.638,71,53,-15,1521,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.655,70,54,-15,1521,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.673,69,56,-16,1520,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.690,69,57,-15,1520,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.708,68,58,-14,1520,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.725,67,59,-15,1520,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.744,67,59,-15,1520,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.762,66,60,-15,1519,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.780,64,62,-15,1519,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.797,64,62,-15,1519,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.816,63,63,-14,1518,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.834,63,63,-14,1518,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.852,62,65,-14,1518,1499,0.46,-2.01,0.0000,0.0000,0.0000,0
3.871,62,65,-14,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.888,61,68,-15,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.905,61,68,-15,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.923,61,69,-15,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.940,61,69,-15,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.961,62,71,-15,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.980,62,72,-14,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
3.998,62,73,-14,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.015,62,75,-13,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.033,61,75,-13,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.051,60,76,-13,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.069,60,76,-13,1518,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.086,59,76,-13,1517,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.104,58,77,-13,1517,1499,-0.48,-1.43,0.0000,0.0000,0.0000,0
4.121,58,78,-13,1517,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.138,58,78,-13,1517,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.157,58,78,-12,1517,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.175,57,79,-12,1517,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.194,57,79,-14,1517,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.211,56,79,-12,1516,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.229,55,78,-13,1516,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.246,54,78,-12,1516,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.264,53,78,-12,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.281,53,78,-12,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.299,52,78,-12,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.320,52,78,-12,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.338,52,79,-13,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.356,51,81,-12,1515,1499,-0.59,-1.02,0.0000,0.0000,0.0000,0
4.374,51,82,-12,1515,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.393,50,83,-12,1510,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.410,49,84,-12,1509,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.428,47,85,-12,1509,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.445,46,86,-13,1509,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.462,46,87,-11,1509,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.479,44,89,-12,1508,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.498,43,89,-11,1508,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.515,42,89,-11,1508,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.534,40,90,-11,1508,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.552,39,89,-11,1507,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.570,37,89,-11,1507,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.587,36,88,-10,1507,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.604,34,87,-12,1506,1499,-0.24,-0.86,0.0000,0.0000,0.0000,0
4.621,33,87,-13,1506,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.638,32,87,-11,1506,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.655,31,86,-11,1506,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.673,30,86,-11,1506,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.690,29,86,-11,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.708,28,86,-13,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.726,28,87,-11,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.744,28,87,-10,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.762,28,88,-11,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.781,28,89,-10,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.798,29,91,-10,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.816,28,91,-10,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.833,28,92,-11,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.851,28,92,-11,1505,1499,-0.50,-0.69,0.0000,0.0000,0.0000,0
4.868,27,93,-12,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.885,27,94,-11,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.902,27,94,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.920,27,93,-11,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.937,27,93,-11,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.954,26,93,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.972,26,94,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
4.989,26,94,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.008,26,94,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.026,26,94,-11,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.044,25,93,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.061,25,92,-10,1505,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.079,24,92,-10,1504,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.096,23,93,-11,1504,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.116,23,93,-10,1504,1499,-0.45,-0.33,0.0000,0.0000,0.0000,0
5.133,22,93,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.151,22,93,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.168,22,93,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.185,22,93,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.204,22,94,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.221,22,94,-11,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.239,23,95,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.256,24,96,-10,1504,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.273,25,96,-10,1505,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.291,26,97,-10,1505,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.309,27,97,-10,1505,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.326,29,97,-10,1505,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.343,30,97,-10,1506,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.360,30,97,-10,1506,1499,-0.61,-0.26,0.0000,0.0000,0.0000,0
5.378,30,97,-10,1506,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.400,32,96,-10,1506,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.417,32,95,-11,1506,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.435,33,94,-10,1506,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.453,34,93,-10,1506,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.471,36,91,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.489,36,90,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.507,38,90,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.524,38,88,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.543,39,88,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.561,39,88,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
5.579,39,87,-10,1507,1499,-0.24,-0.39,0.0000,0.0000,0.0000,0
