elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.001,169,14,1600,1546,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.018,169,14,1525,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.036,169,14,1525,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.054,169,14,1525,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.072,169,14,1525,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.089,168,14,1516,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.108,168,14,1525,1504,-1.45,-0.25,2.3650,4.1660,5.1269,0
0.125,168,14,1525,1504,-1.26,0.09,2.3650,4.1660,5.1269,0
0.143,167,13,1516,1501,-1.26,0.09,2.3650,4.1660,5.1269,0
0.161,167,13,1525,1503,-1.26,0.09,2.3650,4.1660,5.1269,0
0.178,167,13,1525,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.195,167,13,1525,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.213,167,13,1525,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.230,166,13,1516,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.248,166,13,1525,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.265,166,13,1525,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.283,164,13,1507,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.300,164,13,1524,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.317,163,13,1515,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.335,164,13,1533,1503,-1.26,0.09,2.4000,4.1130,5.0662,0
0.353,163,12,1515,1500,-1.26,0.09,2.4000,4.1130,5.0662,0
0.370,164,12,1533,1503,-1.39,0.31,2.4000,4.1130,5.0662,0
0.388,163,11,1515,1500,-1.39,0.31,2.4000,4.1130,5.0662,0
0.408,164,11,1532,1503,-1.39,0.31,2.4000,4.1130,5.0662,0
0.425,164,11,1524,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.442,164,11,1524,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.461,164,10,1524,1500,-1.39,0.31,2.6609,3.9904,6.2479,0
0.478,164,11,1524,1506,-1.39,0.31,2.6609,3.9904,6.2479,0
0.495,165,11,1533,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.512,165,10,1524,1500,-1.39,0.31,2.6609,3.9904,6.2479,0
0.530,166,10,1533,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.547,167,10,1533,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.564,168,10,1534,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.581,169,10,1534,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.599,170,10,1533,1503,-1.39,0.31,2.6609,3.9904,6.2479,0
0.616,171,10,1534,1503,-1.39,0.22,2.6609,3.9904,6.2479,0
0.634,172,10,1534,1503,-1.39,0.22,2.6609,3.9904,6.2479,0
0.651,173,10,1534,1503,-1.39,0.22,2.6609,3.9904,6.2479,0
0.669,174,10,1534,1503,-1.39,0.22,2.6609,3.9904,6.2479,0
0.686,175,10,1535,1503,-1.39,0.22,2.7628,3.4365,6.5997,0
0.703,176,9,1535,1471,-1.39,0.22,2.7628,3.4365,6.5997,0
0.720,177,9,1535,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.739,178,9,1534,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.757,179,9,1535,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.774,180,8,1535,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.792,181,9,1535,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.810,182,9,1535,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.827,182,8,1527,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.845,184,8,1544,1500,-1.39,0.22,2.7628,3.4365,6.5997,0
0.862,184,8,1527,1500,-1.01,-0.49,2.7628,3.4365,6.5997,0
0.879,185,7,1536,1500,-1.01,-0.49,2.7628,3.4365,6.5997,0
0.898,185,7,1527,1500,-1.01,-0.49,2.7628,3.4365,6.5997,0
0.917,186,7,1536,1500,-1.01,-0.49,2.7628,3.4365,6.5997,0
0.934,188,6,1545,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
0.952,189,7,1536,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
0.969,189,7,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
0.986,190,7,1537,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.003,190,7,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.020,190,7,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.038,190,7,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.055,190,7,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.072,191,6,1537,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.090,191,6,1528,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.109,192,5,1537,1500,-1.01,-0.49,2.7757,3.9878,6.5127,0
1.128,193,4,1536,1500,-0.14,-0.69,2.7757,3.9878,6.5127,0
1.146,193,5,1529,1500,-0.14,-0.69,2.7757,3.9878,6.5127,0
1.171,194,5,1535,1500,-0.14,-0.69,2.7757,3.9878,6.5127,0
1.189,195,5,1536,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.206,196,6,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.223,197,6,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.240,197,7,1529,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.258,198,5,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.275,199,5,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.293,200,5,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.310,200,5,1530,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.328,201,4,1538,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.345,201,5,1530,1500,-0.14,-0.69,2.5668,3.9631,8.0755,0
1.363,202,6,1538,1500,-0.15,-0.32,2.5668,3.9631,8.0755,0
1.380,202,6,1530,1500,-0.15,-0.32,2.5668,3.9631,8.0755,0
1.399,203,6,1539,1500,-0.15,-0.32,2.5668,3.9631,8.0755,0
1.418,203,7,1530,1500,-0.15,-0.32,2.5668,3.9631,8.0755,0
1.436,204,7,1538,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.457,204,7,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.476,204,7,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.494,204,7,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.512,203,7,1522,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.529,203,7,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.546,203,6,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.568,203,6,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.586,201,6,1513,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.604,201,5,1530,1500,-0.15,-0.32,2.8177,4.0775,8.2088,0
1.623,200,6,1521,1500,-0.35,-0.04,2.8177,4.0775,8.2088,0
1.643,200,6,1530,1500,-0.35,-0.04,2.8177,4.0775,8.2088,0
1.661,199,6,1521,1500,-0.35,-0.04,2.8177,4.0775,8.2088,0
1.679,199,7,1529,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.697,197,8,1513,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.717,196,8,1529,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.734,196,8,1521,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.752,195,9,1520,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.770,195,9,1529,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.788,194,9,1520,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.805,193,9,1520,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.823,192,8,1520,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.841,191,8,1520,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.858,191,8,1528,1500,-0.35,-0.04,2.9332,3.8742,8.8911,0
1.877,190,8,1520,1500,-0.64,0.29,2.9332,3.8742,8.8911,0
1.895,189,8,1519,1500,-0.64,0.29,2.9332,3.8742,8.8911,0
1.912,189,8,1528,1500,-0.64,0.29,2.9332,3.8742,8.8911,0
1.929,189,8,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
1.948,188,8,1520,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
1.965,188,8,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
1.982,189,8,1537,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.000,189,9,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.017,188,8,1519,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.035,188,8,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.055,187,8,1520,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.072,187,8,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.090,187,9,1528,1500,-0.64,0.29,2.5420,4.3726,7.1693,0
2.107,186,10,1519,1531,-0.64,0.29,2.5420,4.3726,7.1693,0
2.127,186,10,1528,1503,-1.11,0.76,2.5420,4.3726,7.1693,0
2.145,185,10,1519,1503,-1.11,0.76,2.5420,4.3726,7.1693,0
2.165,185,10,1527,1503,-1.11,0.76,2.5420,4.3726,7.1693,0
2.182,185,10,1527,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.201,184,10,1519,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.218,184,11,1527,1506,-1.11,0.76,3.2979,3.3505,9.5567,0
2.237,183,11,1519,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.255,182,11,1518,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.272,179,11,1501,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.290,178,11,1518,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.307,177,11,1517,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.324,175,11,1508,1503,-1.11,0.76,3.2979,3.3505,9.5567,0
2.342,174,10,1517,1500,-1.11,0.76,3.2979,3.3505,9.5567,0
2.359,173,10,1517,1503,-1.14,0.63,3.2979,3.3505,9.5567,0
2.376,171,10,1508,1503,-1.14,0.63,3.2979,3.3505,9.5567,0
2.393,170,10,1516,1503,-1.14,0.63,3.2979,3.3505,9.5567,0
2.410,170,10,1525,1503,-1.14,0.63,3.2979,3.3505,9.5567,0
2.427,169,10,1516,1503,-1.14,0.63,2.4441,4.2569,6.3794,0
2.446,167,8,1508,1472,-1.14,0.63,2.4441,4.2569,6.3794,0
2.464,167,8,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.482,166,7,1516,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.499,166,8,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.517,166,9,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.535,166,9,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.552,166,9,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.570,166,9,1525,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.587,167,8,1533,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.605,168,7,1533,1500,-1.14,0.63,2.4441,4.2569,6.3794,0
2.623,169,7,1533,1500,-0.82,0.32,2.4441,4.2569,6.3794,0
2.643,169,6,1525,1500,-0.82,0.32,2.4441,4.2569,6.3794,0
2.662,171,7,1540,1500,-0.82,0.32,2.4441,4.2569,6.3794,0
2.681,172,7,1534,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.698,175,7,1551,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.716,177,6,1544,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.733,178,6,1535,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.751,180,6,1543,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.769,184,6,1562,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.787,185,6,1535,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.807,186,6,1535,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.826,187,6,1528,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.843,187,6,1536,1500,-0.82,0.32,2.8939,4.0284,8.2601,0
2.861,187,6,1528,1500,0.15,-0.37,2.8939,4.0284,8.2601,0
2.879,189,5,1545,1500,0.15,-0.37,2.8939,4.0284,8.2601,0
2.896,189,5,1528,1500,0.15,-0.37,2.8939,4.0284,8.2601,0
2.914,189,5,1528,1500,0.15,-0.37,2.8939,4.0284,8.2601,0
2.932,190,4,1537,1500,0.15,-0.37,2.5601,3.7812,5.7393,0
2.951,190,4,1528,1500,0.15,-0.37,2.5601,3.7812,5.7393,0
2.968,190,3,1528,1500,0.15,-0.37,2.5601,3.7812,5.7393,0
2.985,190,3,1528,1500,0.15,-0.37,2.5601,3.7812,5.7393,0
