elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,-149,-24,1400,1400,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.017,-149,-23,1471,1509,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.034,-150,-24,1459,1486,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.054,-150,-24,1470,1498,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.072,-150,-23,1470,1508,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.089,-150,-23,1470,1498,-0.76,-0.03,3.1319,3.2222,6.1347,0
0.107,-150,-23,1470,1498,-0.90,0.04,3.1319,3.2222,6.1347,0
0.125,-150,-23,1470,1498,-0.90,0.04,3.1319,3.2222,6.1347,0
0.143,-150,-24,1470,1487,-0.90,0.04,3.1319,3.2222,6.1347,0
0.162,-151,-23,1460,1508,-0.90,0.04,3.1319,3.2222,6.1347,0
0.181,-152,-23,1459,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.202,-152,-23,1470,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.220,-151,-23,1482,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.237,-152,-23,1459,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.255,-151,-23,1482,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.272,-151,-23,1470,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.289,-151,-23,1470,1498,-0.90,0.04,2.7575,3.4265,6.5524,0
0.307,-152,-24,1459,1487,-0.90,0.04,2.7575,3.4265,6.5524,0
0.325,-152,-23,1470,1509,-0.90,0.04,2.7575,3.4265,6.5524,0
0.342,-153,-22,1458,1509,-0.90,0.04,2.7575,3.4265,6.5524,0
0.360,-154,-23,1458,1487,-0.93,0.12,2.7575,3.4265,6.5524,0
0.378,-154,-23,1469,1498,-0.93,0.12,2.7575,3.4265,6.5524,0
0.398,-154,-23,1469,1498,-0.93,0.12,2.7575,3.4265,6.5524,0
0.417,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.436,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.454,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.472,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.489,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.506,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.525,-154,-23,1469,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.542,-154,-22,1469,1508,-0.93,0.12,2.8992,3.2098,6.3845,0
0.559,-154,-23,1469,1487,-0.93,0.12,2.8992,3.2098,6.3845,0
0.576,-153,-23,1481,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.594,-153,-23,1470,1498,-0.93,0.12,2.8992,3.2098,6.3845,0
0.613,-153,-23,1470,1498,-1.14,-0.01,2.8992,3.2098,6.3845,0
0.632,-153,-23,1470,1498,-1.14,-0.01,2.8992,3.2098,6.3845,0
0.649,-153,-23,1470,1498,-1.14,-0.01,2.8992,3.2098,6.3845,0
0.667,-154,-23,1459,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.687,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.706,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.724,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.741,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.759,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.777,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.794,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.811,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.828,-154,-23,1469,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.845,-153,-23,1481,1498,-1.14,-0.01,2.9350,3.4471,6.3581,0
0.863,-153,-23,1470,1498,-0.88,0.06,2.9350,3.4471,6.3581,0
0.881,-153,-23,1470,1498,-0.88,0.06,2.9350,3.4471,6.3581,0
0.899,-152,-23,1481,1498,-0.88,0.06,2.9350,3.4471,6.3581,0
0.917,-151,-23,1481,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
0.935,-150,-23,1481,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
0.952,-150,-23,1470,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
0.969,-149,-23,1482,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
0.986,-149,-23,1470,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.004,-148,-24,1482,1486,-0.88,0.06,2.7448,3.5688,6.3189,0
1.024,-147,-24,1471,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.042,-147,-24,1481,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.061,-144,-24,1503,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.078,-144,-24,1471,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.095,-143,-24,1483,1498,-0.88,0.06,2.7448,3.5688,6.3189,0
1.113,-143,-24,1472,1498,-0.41,-0.22,2.7448,3.5688,6.3189,0
1.132,-143,-24,1472,1498,-0.41,-0.22,2.7448,3.5688,6.3189,0
1.150,-142,-24,1482,1498,-0.41,-0.22,2.7448,3.5688,6.3189,0
1.168,-142,-24,1472,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.185,-142,-24,1472,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.203,-141,-24,1483,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.220,-142,-24,1460,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.237,-142,-24,1472,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.256,-143,-24,1461,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.273,-143,-24,1472,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.291,-144,-25,1460,1487,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.308,-144,-25,1471,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.328,-145,-25,1461,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.345,-146,-25,1460,1498,-0.41,-0.22,2.7658,3.4223,6.1499,0
1.364,-147,-25,1460,1498,-0.43,-0.44,2.7658,3.4223,6.1499,0
1.381,-147,-25,1471,1498,-0.43,-0.44,2.7658,3.4223,6.1499,0
1.400,-149,-25,1448,1498,-0.43,-0.44,2.7658,3.4223,6.1499,0
1.417,-151,-25,1448,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.434,-152,-25,1458,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.451,-153,-25,1458,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.468,-153,-25,1470,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.486,-153,-24,1470,1508,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.503,-153,-24,1470,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.520,-152,-24,1482,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.538,-153,-25,1458,1486,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.555,-152,-25,1481,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.573,-153,-25,1459,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.591,-152,-25,1481,1498,-0.43,-0.44,3.0506,3.7617,5.7760,0
1.608,-153,-25,1458,1498,-0.63,-0.08,3.0506,3.7617,5.7760,0
1.626,-152,-25,1481,1498,-0.63,-0.08,3.0506,3.7617,5.7760,0
1.644,-153,-25,1459,1498,-0.63,-0.08,3.0506,3.7617,5.7760,0
1.663,-153,-25,1470,1498,-0.63,-0.08,3.1717,3.2140,7.3122,0
1.680,-153,-25,1470,1498,-0.63,-0.08,3.1717,3.2140,7.3122,0
1.697,-153,-25,1470,1498,-0.63,-0.08,3.1717,3.2140,7.3122,0
1.715,-154,-25,1458,1498,-0.63,-0.08,3.1717,3.2140,7.3122,0
1.733,-154,-25,1469,1498,-0.63,-0.08,3.1717,3.2140,7.3122,0
