elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.000,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.017,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.035,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.052,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.069,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.087,0,0,1500,1500,-0.35,-0.02,2.3803,4.1578,5.9473,0
0.106,0,0,1500,1500,-1.29,0.27,2.3803,4.1578,5.9473,0
0.123,0,0,1500,1500,-1.29,0.27,2.3803,4.1578,5.9473,0
0.141,0,0,1500,1500,-1.29,0.27,2.3803,4.1578,5.9473,0
0.159,0,0,1500,1500,-1.29,0.27,2.3803,4.1578,5.9473,0
0.177,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.195,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.213,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.231,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.248,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.267,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.285,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.302,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.319,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.337,0,0,1500,1500,-1.29,0.27,2.5647,3.5883,6.6908,0
0.355,0,0,1500,1500,-1.97,0.09,2.5647,3.5883,6.6908,0
0.373,0,0,1500,1500,-1.97,0.09,2.5647,3.5883,6.6908,0
0.391,0,0,1500,1500,-1.97,0.09,2.5647,3.5883,6.6908,0
0.409,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.429,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.446,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.463,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.481,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.498,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.516,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.533,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.551,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.569,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.586,0,0,1500,1500,-1.97,0.09,2.6604,3.3814,8.2747,0
0.604,0,0,1500,1500,-1.87,-0.58,2.6604,3.3814,8.2747,0
0.622,0,0,1500,1500,-1.87,-0.58,2.6604,3.3814,8.2747,0
0.641,0,0,1500,1500,-1.87,-0.58,2.6604,3.3814,8.2747,0
0.659,0,0,1500,1500,-1.87,-0.58,2.6367,3.6945,7.6949,0
0.676,0,0,1500,1500,-1.87,-0.58,2.6367,3.6945,7.6949,0
0.695,0,0,1500,1500,-1.87,-0.58,2.6367,3.6945,7.6949,0
0.716,0,0,1500,1500,-1.87,-0.58,2.6367,3.6945,7.6949,0
