elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
27.937,-28,-20,-33,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
27.954,-28,-20,-33,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
27.971,-27,-20,-32,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
27.988,-26,-21,-32,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
28.006,-27,-23,-32,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
28.023,-26,-25,-32,1500,1500,-1.21,-1.14,2.4193,2.6601,6.7605,0
28.040,-26,-26,-32,1500,1500,-0.89,-1.12,2.4193,2.6601,6.7605,0
28.057,-25,-27,-32,1500,1500,-0.89,-1.12,2.4193,2.6601,6.7605,0
28.075,-25,-28,-32,1500,1500,-0.89,-1.12,2.4193,2.6601,6.7605,0
28.092,-25,-27,-32,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.112,-23,-27,-32,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.130,-21,-26,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.150,-21,-24,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.168,-20,-23,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.185,-18,-22,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.203,-18,-20,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.220,-17,-19,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.237,-17,-16,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.255,-17,-14,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.272,-16,-12,-31,1500,1500,-0.89,-1.12,2.6861,2.5189,6.5119,0
28.290,-15,-8,-31,1500,1500,-0.70,-0.81,2.6861,2.5189,6.5119,0
28.308,-14,-6,-31,1500,1500,-0.70,-0.81,2.6861,2.5189,6.5119,0
28.325,-13,-6,-32,1500,1500,-0.70,-0.81,2.6861,2.5189,6.5119,0
28.342,-12,-5,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.359,-11,-6,-31,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.377,-12,-6,-33,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.395,-12,-7,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.412,-12,-10,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.430,-13,-12,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.447,-13,-14,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.464,-13,-14,-32,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.481,-13,-13,-31,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.499,-12,-12,-31,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.518,-13,-12,-31,1500,1500,-0.70,-0.81,2.4223,2.2206,6.3487,0
28.536,-14,-10,-31,1500,1500,-0.12,-0.80,2.4223,2.2206,6.3487,0
28.554,-14,-10,-31,1500,1500,-0.12,-0.80,2.4223,2.2206,6.3487,0
28.572,-14,-10,-32,1500,1500,-0.12,-0.80,2.4223,2.2206,6.3487,0
28.589,-15,-9,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.607,-15,-10,-32,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.626,-17,-14,-33,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.643,-17,-15,-32,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.662,-17,-16,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.680,-17,-16,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.697,-17,-16,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.714,-16,-16,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.735,-16,-17,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.752,-16,-17,-31,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,0
28.770,-15,-16,-30,1500,1500,-0.12,-0.80,2.3042,2.4728,6.0535,1
28.791,-15,-16,-30,1500,1500,0.51,-1.06,2.3042,2.4728,6.0535,1
28.810,-13,-16,-30,1500,1500,0.51,-1.06,2.3042,2.4728,6.0535,1
28.827,-13,-16,-30,1500,1500,0.51,-1.06,2.3042,2.4728,6.0535,1
28.844,-12,-16,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.861,-10,-15,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.879,-9,-14,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.896,-8,-13,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.914,-7,-12,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.931,-7,-12,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
28.949,-4,-10,-31,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,0
28.967,-3,-10,-31,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,0
28.984,-2,-9,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
29.002,-1,-8,-30,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,1
29.019,0,-5,-31,1500,1500,0.51,-1.06,2.2495,3.0612,6.7817,0
29.037,1,-2,-30,1500,1500,0.54,-0.46,2.2495,3.0612,6.7817,1
29.055,1,-1,-30,1500,1500,0.54,-0.46,2.2495,3.0612,6.7817,1
29.072,2,1,-30,1500,1500,0.54,-0.46,2.2495,3.0612,6.7817,1
29.090,2,2,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.107,3,2,-31,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,0
29.126,4,3,-31,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,0
29.145,5,7,-31,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,0
29.163,5,8,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.180,5,11,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.198,5,11,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.215,6,13,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.233,6,13,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.250,6,14,-30,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.267,7,16,-29,1500,1500,0.54,-0.46,2.2854,2.5572,7.3911,1
29.284,8,16,-29,1500,1500,0.45,0.22,2.2854,2.5572,7.3911,1
29.302,9,16,-28,1500,1500,0.45,0.22,2.2854,2.5572,7.3911,1
29.319,10,16,-29,1500,1500,0.45,0.22,2.2854,2.5572,7.3911,1
29.336,10,17,-28,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.354,11,18,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.371,12,20,-28,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.389,12,19,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.406,12,20,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.424,13,20,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.442,15,21,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.460,18,22,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.478,20,22,-28,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.497,21,23,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.515,22,24,-29,1500,1500,0.45,0.22,2.7786,3.7085,7.0404,1
29.532,23,24,-29,1500,1500,0.11,0.21,2.7786,3.7085,7.0404,1
29.555,23,24,-29,1500,1500,0.11,0.21,2.7786,3.7085,7.0404,1
29.572,25,28,-29,1500,1500,0.11,0.21,2.7786,3.7085,7.0404,1
29.595,26,29,-29,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.614,27,28,-29,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.632,27,30,-30,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.650,27,30,-29,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.667,27,29,-29,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.684,26,27,-30,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.702,26,25,-30,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.720,25,24,-30,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.737,25,23,-31,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,0
29.756,25,23,-30,1500,1500,0.11,0.21,2.6548,3.2154,7.1206,1
29.773,25,22,-30,1500,1500,0.93,0.45,2.6548,3.2154,7.1206,1
29.791,25,20,-31,1500,1500,0.93,0.45,2.6548,3.2154,7.1206,0
29.811,24,17,-31,1500,1500,0.93,0.45,2.6548,3.2154,7.1206,0
29.835,23,15,-31,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.853,22,15,-31,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.870,20,13,-33,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.888,20,12,-34,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.906,19,11,-34,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.923,18,13,-33,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.941,18,13,-32,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.959,17,13,-32,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.978,16,11,-33,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
29.996,16,11,-33,1500,1500,0.93,0.45,2.3477,2.5723,6.6663,0
