elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.927,-6,-58,-23,1499,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
0.945,-5,-58,-23,1499,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
0.963,-4,-58,-22,1500,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
0.982,-2,-58,-22,1500,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
0.999,-1,-57,-22,1500,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
1.018,1,-57,-22,1500,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
1.036,3,-56,-22,1500,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
1.055,5,-56,-22,1501,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
1.072,6,-56,-21,1501,1498,-0.87,-0.89,0.0000,0.0000,0.0000,1
1.090,7,-57,-21,1501,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.109,8,-57,-21,1501,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.127,9,-57,-21,1501,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.144,10,-57,-21,1502,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.161,11,-56,-21,1502,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.179,12,-55,-21,1502,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.196,14,-55,-21,1502,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.214,16,-54,-20,1503,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.231,16,-54,-20,1503,1498,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.248,18,-54,-19,1503,1499,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.266,19,-55,-19,1503,1499,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.283,20,-57,-19,1504,1499,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.300,20,-57,-19,1504,1499,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.317,21,-57,-19,1504,1499,-0.83,-0.56,0.0000,0.0000,0.0000,1
1.335,21,-57,-19,1504,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.354,22,-57,-20,1504,1498,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.374,23,-57,-19,1504,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.393,25,-57,-19,1505,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.411,26,-58,-19,1505,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.428,28,-58,-18,1505,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.445,30,-60,-18,1506,1499,-0.48,-0.36,0.0000,0.0000,0.0000,1
1.462,31,-61,-18,1506,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.018,33,-62,-18,1506,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.035,34,-62,-18,1506,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.053,35,-63,-17,1507,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.070,36,-63,-18,1507,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.087,38,-64,-18,1507,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.105,39,-64,-18,1507,1499,-0.48,-0.36,0.0000,0.0000,0.0000,0
0.122,41,-64,-18,1508,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.139,42,-64,-17,1508,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.157,44,-63,-17,1508,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.175,45,-63,-16,1509,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.192,47,-63,-16,1509,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.210,49,-63,-16,1509,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.227,50,-64,-16,1510,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.244,51,-64,-16,1515,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.261,53,-64,-17,1515,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.279,54,-64,-16,1516,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.297,56,-64,-16,1516,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.315,57,-65,-16,1517,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.333,60,-66,-16,1518,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.351,61,-66,-16,1518,1499,-0.34,-0.25,0.0000,0.0000,0.0000,0
0.369,63,-66,-15,1518,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.391,64,-67,-15,1519,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.408,65,-68,-15,1519,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.425,66,-69,-15,1519,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.443,67,-70,-15,1520,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.460,69,-71,-15,1520,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.478,69,-71,-15,1520,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.497,70,-72,-16,1521,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.515,71,-72,-16,1521,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.533,72,-72,-16,1521,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.552,73,-72,-14,1521,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.571,74,-73,-14,1522,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.588,75,-73,-14,1522,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.606,76,-73,-14,1522,1499,-0.28,-0.33,0.0000,0.0000,0.0000,0
0.623,77,-74,-14,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.642,78,-74,-14,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.660,78,-74,-14,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.678,79,-74,-14,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.696,79,-74,-15,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.714,79,-75,-15,1523,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.731,80,-75,-15,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.748,81,-75,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.766,81,-75,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.783,81,-75,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.801,81,-76,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.820,81,-76,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.838,82,-77,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.855,82,-77,-14,1524,1499,0.09,-0.53,0.0000,0.0000,0.0000,0
0.873,82,-78,-14,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.892,82,-78,-14,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.910,82,-78,-14,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.928,82,-78,-14,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.946,82,-77,-15,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.965,83,-77,-15,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
0.983,83,-76,-16,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.000,83,-76,-15,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.018,83,-76,-15,1524,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.037,84,-76,-15,1525,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.054,84,-76,-15,1525,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.071,85,-76,-14,1525,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.089,85,-76,-15,1525,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.106,85,-76,-14,1525,1499,0.53,-0.51,0.0000,0.0000,0.0000,0
1.123,85,-76,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.141,85,-76,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.159,85,-77,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.177,85,-77,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.196,85,-77,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.213,85,-77,-15,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.231,85,-77,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.249,86,-77,-14,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.266,86,-77,-15,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.283,86,-77,-15,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.300,86,-77,-15,1525,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.318,87,-78,-15,1526,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.335,87,-78,-15,1526,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.353,88,-78,-15,1526,1499,0.15,-0.36,0.0000,0.0000,0.0000,0
1.372,88,-78,-15,1526,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.389,88,-78,-14,1526,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.406,89,-77,-14,1526,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.424,89,-77,-14,1526,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.441,90,-76,-13,1527,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.458,91,-76,-14,1527,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.477,91,-75,-14,1527,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.494,92,-74,-14,1527,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.513,93,-72,-13,1527,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.530,94,-72,-13,1528,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.548,94,-71,-14,1528,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.566,95,-69,-14,1528,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.584,96,-68,-14,1528,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.601,96,-67,-14,1528,1499,-0.04,-0.36,0.0000,0.0000,0.0000,0
1.619,96,-67,-14,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.636,96,-67,-14,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.654,96,-67,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.672,96,-67,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.689,96,-68,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.707,96,-68,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.728,95,-69,-16,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.745,95,-69,-16,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.762,95,-70,-16,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.784,95,-71,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.803,95,-71,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.820,95,-74,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.837,95,-75,-14,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.855,96,-75,-15,1528,1499,-0.27,0.21,0.0000,0.0000,0.0000,0
1.872,97,-76,-14,1529,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.890,98,-76,-14,1529,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.907,99,-76,-14,1529,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.924,100,-76,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.942,101,-76,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.960,102,-76,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.978,102,-75,-17,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
1.995,103,-75,-16,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.012,106,-74,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.029,106,-74,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.047,108,-74,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.066,108,-74,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.084,111,-73,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.101,111,-73,-15,1530,1499,-0.13,-0.56,0.0000,0.0000,0.0000,0
2.119,112,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.136,113,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.155,115,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.175,117,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.192,119,-73,-16,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.209,120,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.227,122,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.244,123,-73,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.262,125,-72,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.279,127,-71,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.296,130,-69,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.313,131,-68,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.331,132,-66,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.348,133,-65,-15,1530,1499,0.29,-0.63,0.0000,0.0000,0.0000,0
2.366,133,-65,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.383,133,-64,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.402,133,-63,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.421,133,-63,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.441,134,-62,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.458,134,-61,-16,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.475,133,-61,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.493,132,-61,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.510,132,-61,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.528,131,-64,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.545,130,-65,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.563,129,-65,-15,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.581,127,-66,-16,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.600,126,-66,-16,1530,1499,0.31,-0.36,0.0000,0.0000,0.0000,0
2.619,125,-67,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.636,124,-67,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.653,122,-67,-17,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.673,120,-67,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.697,119,-67,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.714,117,-67,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.732,115,-66,-17,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.751,110,-66,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.769,107,-66,-16,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.787,104,-66,-17,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.806,101,-66,-17,1530,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.824,98,-66,-17,1529,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.842,96,-66,-16,1528,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.860,93,-65,-16,1527,1499,0.20,-0.71,0.0000,0.0000,0.0000,0
2.877,90,-65,-17,1527,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.894,87,-64,-17,1526,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.912,83,-64,-17,1524,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.929,80,-63,-18,1524,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.948,77,-62,-17,1523,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.966,74,-61,-17,1522,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
2.985,70,-60,-17,1521,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
3.003,67,-59,-17,1520,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
3.021,61,-58,-17,1518,1499,0.15,-0.80,0.0000,0.0000,0.0000,0
3.039,57,-57,-17,1517,1499,0.15,-0.80,0.0000,0.0000,0.0000,1
3.057,54,-57,-17,1516,1499,0.15,-0.80,0.0000,0.0000,0.0000,1
3.074,50,-56,-17,1510,1499,0.15,-0.80,0.0000,0.0000,0.0000,1
3.092,46,-56,-17,1509,1499,0.15,-0.80,0.0000,0.0000,0.0000,1
3.109,43,-56,-17,1508,1499,0.15,-0.80,0.0000,0.0000,0.0000,1
3.127,40,-54,-17,1508,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.144,37,-54,-17,1507,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.161,34,-53,-17,1506,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.178,31,-52,-17,1506,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.197,28,-51,-18,1505,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.214,26,-50,-17,1505,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.231,23,-50,-17,1504,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.250,20,-49,-17,1504,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.267,14,-46,-17,1502,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.285,11,-45,-17,1502,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.303,8,-44,-18,1501,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.322,5,-44,-18,1501,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.339,2,-43,-18,1500,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.357,-1,-43,-18,1500,1499,-0.13,-0.75,0.0000,0.0000,0.0000,1
3.374,-5,-43,-17,1499,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.392,-8,-44,-17,1499,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.411,-11,-43,-18,1498,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.429,-14,-44,-18,1498,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.447,-17,-44,-18,1497,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.465,-20,-44,-17,1496,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.483,-22,-44,-18,1496,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.500,-26,-44,-18,1495,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.520,-28,-44,-18,1495,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.537,-29,-44,-18,1495,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.555,-31,-44,-19,1494,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.574,-32,-44,-18,1494,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.594,-35,-45,-18,1493,1499,-0.76,-0.52,0.0000,0.0000,0.0000,1
3.613,-36,-45,-18,1493,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.631,-37,-46,-18,1493,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.649,-37,-46,-18,1493,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.667,-38,-46,-19,1493,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.685,-40,-46,-19,1492,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.704,-42,-47,-19,1492,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.725,-43,-48,-18,1492,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.744,-46,-50,-19,1491,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.762,-47,-51,-19,1491,1499,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.780,-49,-52,-20,1491,1498,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.800,-49,-53,-20,1491,1498,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.817,-50,-53,-20,1490,1498,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.835,-50,-54,-20,1490,1498,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.852,-50,-54,-20,1490,1498,-0.96,-0.81,0.0000,0.0000,0.0000,1
3.870,-50,-54,-20,1490,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.888,-51,-54,-20,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.905,-51,-54,-20,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.923,-51,-54,-20,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.941,-51,-54,-21,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.959,-51,-55,-22,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.977,-52,-55,-20,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
3.996,-53,-55,-21,1485,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
4.016,-55,-57,-21,1484,1498,-0.74,-1.29,0.0000,0.0000,0.0000,1
