elapsed_s,err_x_px,err_y_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.747,-25,1,-27,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.764,-25,2,-27,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.781,-24,2,-27,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.798,-23,2,-27,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.816,-22,3,-26,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.834,-22,3,-26,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.852,-21,4,-26,1499,1499,0.46,-0.72,1.9435,4.6051,7.7702,1
0.870,-21,4,-26,1499,1499,0.26,-0.63,1.9435,4.6051,7.7702,1
0.887,-21,4,-26,1499,1499,0.26,-0.63,1.9435,4.6051,7.7702,1
0.908,-21,4,-26,1499,1499,0.26,-0.63,1.9435,4.6051,7.7702,1
0.926,-20,3,-26,1499,1499,0.26,-0.63,1.9435,4.6051,7.7702,1
0.943,-19,3,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
0.962,-19,2,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
0.980,-19,2,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
0.998,-18,2,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.016,-17,3,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.035,-16,3,-27,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.052,-15,3,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.070,-14,3,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.090,-14,3,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.108,-14,2,-26,1500,1499,0.26,-0.63,2.5936,4.3842,8.3127,1
1.125,-14,2,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.143,-14,1,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.161,-14,0,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.178,-13,-1,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.195,-14,-2,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.213,-14,-4,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.232,-14,-4,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.249,-15,-3,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.266,-15,-3,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.284,-15,-2,-25,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.301,-15,-2,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.320,-15,-2,-26,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.338,-14,-1,-25,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.357,-14,-1,-25,1500,1499,0.07,-0.65,2.5936,4.3842,8.3127,1
1.374,-14,-1,-25,1500,1499,-0.01,-0.62,2.5936,4.3842,8.3127,1
1.392,-15,-1,-25,1500,1499,-0.01,-0.62,2.5936,4.3842,8.3127,1
1.409,-15,-1,-25,1500,1499,-0.01,-0.62,2.5936,4.3842,8.3127,1
1.426,-15,-1,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.443,-15,-2,-25,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.461,-14,-2,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.479,-13,-2,-25,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.497,-13,-3,-25,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.515,-12,-3,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.533,-12,-4,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.552,-12,-4,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.570,-11,-4,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.588,-10,-3,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.607,-9,-3,-26,1500,1499,-0.01,-0.62,2.5632,4.5190,7.4285,1
1.625,-8,-3,-26,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.642,-7,-2,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.659,-7,-2,-26,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.677,-6,-2,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.695,-5,-3,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.713,-4,-4,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.730,-3,-4,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.748,-2,-5,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.767,-2,-5,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.785,-1,-5,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.802,-1,-5,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.820,0,-6,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.838,0,-6,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.855,3,-6,-25,1500,1499,-0.13,-0.54,2.5632,4.5190,7.4285,1
1.874,3,-6,-25,1500,1499,-0.15,-0.55,2.5632,4.5190,7.4285,1
1.895,4,-6,-25,1500,1499,-0.15,-0.55,2.5632,4.5190,7.4285,1
1.912,5,-6,-25,1500,1499,-0.15,-0.55,2.5632,4.5190,7.4285,1
1.930,5,-6,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
1.947,6,-6,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
1.964,9,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
1.983,10,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.000,12,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.017,13,-4,-24,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.035,14,-4,-24,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.052,15,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.069,16,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.086,17,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.104,18,-4,-25,1500,1499,-0.15,-0.55,2.7135,4.3255,9.7085,1
2.122,18,-3,-24,1500,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.140,19,-3,-24,1500,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.159,21,-3,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.176,21,-4,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.193,22,-4,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.213,24,-4,-25,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.230,24,-4,-25,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.248,25,-4,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.265,25,-5,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.282,25,-5,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.300,26,-5,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.317,26,-5,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.334,27,-5,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.351,28,-6,-24,1501,1499,-0.02,-0.28,2.7135,4.3255,9.7085,1
2.369,28,-6,-24,1501,1499,0.28,-0.35,2.7135,4.3255,9.7085,1
2.389,29,-6,-24,1501,1499,0.28,-0.35,2.7135,4.3255,9.7085,1
2.407,30,-6,-24,1501,1499,0.28,-0.35,2.7135,4.3255,9.7085,1
2.424,30,-6,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.441,31,-6,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.460,32,-6,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.478,32,-6,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.497,33,-6,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.515,34,-7,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.533,34,-7,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.550,35,-8,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.568,35,-8,-24,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.585,36,-9,-25,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.603,36,-9,-25,1501,1499,0.28,-0.35,2.5700,4.4541,8.9172,1
2.621,37,-9,-25,1501,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.638,38,-10,-24,1501,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.655,39,-10,-24,1501,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.673,40,-10,-24,1502,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.690,40,-9,-24,1502,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.708,41,-8,-24,1508,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.726,42,-7,-24,1508,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.743,44,-7,-24,1508,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.760,45,-8,-24,1509,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.777,46,-8,-24,1509,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.794,48,-8,-24,1509,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.812,49,-7,-24,1509,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.830,50,-6,-24,1510,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.847,52,-5,-24,1510,1499,0.34,-0.41,2.5700,4.4541,8.9172,1
2.864,52,-5,-24,1510,1499,-0.18,-0.22,2.5700,4.4541,8.9172,1
2.884,54,-6,-24,1510,1499,-0.18,-0.22,2.5700,4.4541,8.9172,1
2.902,55,-6,-25,1511,1499,-0.18,-0.22,2.5700,4.4541,8.9172,1
2.922,56,-6,-24,1511,1499,-0.18,-0.22,2.5700,4.4541,8.9172,1
2.939,58,-6,-24,1511,1499,-0.18,-0.22,2.4328,4.1681,9.1122,1
2.957,59,-5,-24,1511,1499,-0.18,-0.22,2.4328,4.1681,9.1122,1
2.974,61,-4,-23,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
2.991,61,-3,-24,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.008,62,-3,-25,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.026,62,-3,-24,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.044,63,-1,-24,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.061,62,-1,-24,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.079,62,0,-23,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.096,62,0,-24,1518,1499,-0.18,-0.22,2.4328,4.1681,9.1122,0
3.113,63,0,-24,1518,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.131,64,0,-24,1519,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.152,65,0,-24,1519,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.171,65,-1,-24,1519,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.188,66,-1,-23,1519,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.206,67,-1,-23,1520,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.223,68,-1,-24,1520,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.240,68,-2,-25,1520,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.258,70,-2,-23,1521,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.275,70,-2,-24,1521,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.292,72,-2,-23,1521,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.309,74,-2,-23,1522,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.326,75,-3,-24,1522,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.344,77,-3,-24,1522,1499,0.14,-0.02,2.4328,4.1681,9.1122,0
3.362,77,-3,-24,1523,1499,0.33,-0.28,2.4328,4.1681,9.1122,0
3.384,79,-3,-24,1523,1499,0.33,-0.28,2.4328,4.1681,9.1122,0
3.402,80,-2,-24,1524,1499,0.33,-0.28,2.4328,4.1681,9.1122,0
3.420,81,-1,-24,1524,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.438,82,0,-24,1524,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.456,83,0,-24,1524,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.473,84,1,-26,1525,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.491,85,1,-24,1525,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.509,85,1,-25,1525,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.527,86,1,-25,1525,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.546,87,-1,-26,1526,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.563,88,-1,-26,1526,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.582,89,-1,-25,1526,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.599,89,-1,-25,1526,1499,0.33,-0.28,2.4379,3.9587,8.6856,0
3.617,90,-2,-25,1527,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.634,91,-4,-26,1527,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.652,91,-6,-26,1527,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.669,92,-7,-26,1527,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.687,93,-9,-26,1527,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.705,94,-9,-26,1528,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.722,94,-9,-26,1528,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.741,95,-10,-26,1528,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.760,97,-10,-27,1529,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.778,97,-9,-26,1529,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.797,98,-9,-26,1529,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.815,99,-9,-26,1529,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.832,100,-9,-27,1530,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.850,100,-10,-26,1530,1499,0.83,-0.45,2.4379,3.9587,8.6856,0
3.867,100,-10,-26,1530,1499,1.08,-0.83,2.4379,3.9587,8.6856,0
3.885,101,-10,-27,1530,1499,1.08,-0.83,2.4379,3.9587,8.6856,0
3.903,101,-10,-27,1530,1499,1.08,-0.83,2.4379,3.9587,8.6856,0
3.920,102,-10,-27,1530,1499,1.08,-0.83,2.4379,3.9587,8.6856,0
3.938,103,-9,-27,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
3.955,104,-8,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
3.973,103,-9,-27,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
3.990,103,-11,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.008,103,-11,-27,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.025,102,-12,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.044,103,-13,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.062,102,-12,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.079,102,-13,-27,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.096,101,-12,-28,1530,1499,1.08,-0.83,2.3534,3.8042,7.5576,0
4.114,100,-12,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.131,101,-12,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.148,100,-12,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.165,100,-12,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.182,100,-12,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.200,100,-11,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.218,101,-10,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.235,102,-11,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.252,102,-13,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.269,102,-14,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.287,102,-14,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.305,102,-14,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.322,101,-13,-28,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.340,101,-13,-29,1530,1499,1.21,-1.18,2.3534,3.8042,7.5576,0
4.357,100,-13,-29,1530,1499,1.28,-1.35,2.3534,3.8042,7.5576,0
4.376,99,-13,-30,1529,1499,1.28,-1.35,2.3534,3.8042,7.5576,0
4.393,98,-11,-29,1529,1499,1.28,-1.35,2.3534,3.8042,7.5576,0
4.410,98,-11,-29,1529,1499,1.28,-1.35,2.3534,3.8042,7.5576,0
4.428,98,-10,-29,1529,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.445,98,-12,-29,1529,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.463,98,-13,-31,1529,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.480,97,-14,-29,1529,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.497,97,-15,-29,1529,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.514,96,-17,-29,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.531,95,-17,-30,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.548,95,-18,-29,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.565,94,-17,-31,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.583,94,-16,-32,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.604,94,-15,-30,1528,1499,1.28,-1.35,2.6080,4.2565,8.4013,0
4.624,94,-15,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.642,94,-15,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.660,94,-15,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.678,94,-15,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.695,95,-14,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.712,96,-14,-29,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.730,96,-15,-30,1528,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.747,97,-16,-30,1529,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.764,98,-16,-31,1529,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.782,99,-17,-31,1529,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.799,100,-17,-31,1530,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.816,101,-17,-30,1530,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.833,102,-17,-30,1530,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.851,102,-16,-30,1530,1499,0.87,-1.39,2.6080,4.2565,8.4013,0
4.868,102,-16,-30,1530,1499,0.58,-1.39,2.6080,4.2565,8.4013,0
4.885,103,-15,-31,1530,1499,0.58,-1.39,2.6080,4.2565,8.4013,0
4.902,104,-14,-31,1530,1499,0.58,-1.39,2.6080,4.2565,8.4013,0
4.920,106,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
4.937,107,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
4.954,108,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
4.973,110,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
4.992,110,-15,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.009,112,-15,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.027,112,-15,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.045,113,-15,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.063,114,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.080,114,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.099,114,-14,-30,1530,1499,0.58,-1.39,2.4401,4.5434,8.9225,0
5.116,114,-13,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.134,113,-13,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.152,112,-13,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.169,111,-12,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.187,109,-12,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.206,108,-11,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.224,105,-11,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.243,104,-10,-30,1530,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.261,99,-7,-30,1529,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.278,98,-7,-30,1529,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.295,95,-6,-30,1528,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.313,94,-4,-31,1528,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.330,93,-5,-31,1527,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.348,91,-4,-31,1527,1499,1.08,-1.27,2.4401,4.5434,8.9225,0
5.369,91,-2,-30,1527,1499,1.45,-1.17,2.4401,4.5434,8.9225,0
5.388,90,-1,-31,1527,1499,1.45,-1.17,2.4401,4.5434,8.9225,0
5.405,90,-1,-31,1527,1499,1.45,-1.17,2.4401,4.5434,8.9225,0
5.422,88,0,-31,1526,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.440,86,2,-31,1526,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.457,86,2,-31,1525,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.475,84,4,-31,1525,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.492,82,6,-32,1524,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.509,82,9,-31,1524,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
5.526,80,11,-31,1524,1499,1.45,-1.17,2.6767,3.8396,7.2318,0
