elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.017,-46,-22,1500,1500,-1.66,-0.75,3.2277,2.6517,6.3984,1
0.035,-45,-22,1500,1500,-1.66,-0.75,3.2277,2.6517,6.3984,1
0.052,-43,-22,1500,1500,-1.66,-0.75,3.2277,2.6517,6.3984,1
0.069,-42,-22,1500,1500,-1.66,-0.75,3.2277,2.6517,6.3984,1
0.086,-40,-21,1500,1500,-1.31,-0.72,3.2277,2.6517,6.3984,1
0.103,-39,-21,1500,1500,-1.31,-0.72,3.2277,2.6517,6.3984,1
0.120,-38,-21,1500,1500,-1.31,-0.72,3.2277,2.6517,6.3984,1
0.138,-37,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.156,-35,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.175,-34,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.197,-32,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.214,-32,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.232,-31,-21,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.250,-30,-21,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.267,-29,-21,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.284,-29,-21,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.301,-28,-21,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.318,-27,-22,1500,1500,-1.31,-0.72,2.7522,2.9635,5.2947,1
0.335,-26,-22,1500,1500,-0.78,-0.70,2.7522,2.9635,5.2947,1
0.354,-25,-22,1500,1500,-0.78,-0.70,2.7522,2.9635,5.2947,1
0.372,-24,-22,1500,1500,-0.78,-0.70,2.7522,2.9635,5.2947,1
0.390,-23,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.407,-22,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.428,-21,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.446,-20,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.463,-18,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.481,-16,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.499,-15,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.516,-14,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.533,-13,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.550,-12,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.567,-11,-22,1500,1500,-0.78,-0.70,3.2307,2.6351,6.4569,1
0.584,-10,-22,1500,1500,-0.63,-1.03,3.2307,2.6351,6.4569,1
0.601,-10,-22,1500,1500,-0.63,-1.03,3.2307,2.6351,6.4569,1
0.619,-10,-22,1500,1500,-0.63,-1.03,3.2307,2.6351,6.4569,1
0.636,-8,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.654,-7,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.671,-6,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.689,-5,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.706,-4,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.725,-2,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.743,0,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.764,0,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.781,2,-22,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.798,3,-21,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.815,4,-21,1500,1500,-0.63,-1.03,2.8037,3.1967,5.0825,1
0.833,4,-21,1500,1500,-0.85,-0.69,2.8037,3.1967,5.0825,1
0.851,6,-21,1500,1500,-0.85,-0.69,2.8037,3.1967,5.0825,1
0.869,6,-21,1500,1500,-0.85,-0.69,2.8037,3.1967,5.0825,1
0.887,7,-21,1500,1500,-0.85,-0.69,2.9221,3.2180,6.0264,1
0.904,7,-21,1500,1500,-0.85,-0.69,2.9221,3.2180,6.0264,1
0.922,8,-21,1500,1500,-0.85,-0.69,2.9221,3.2180,6.0264,1
0.939,9,-21,1500,1500,-0.85,-0.69,2.9221,3.2180,6.0264,1
0.958,9,-21,1500,1500,-0.85,-0.69,2.9221,3.2180,6.0264,1
