elapsed_s,err_x_px,err_pitch_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
0.001,-31,-28,1440,1447,-2.15,0.67,2.3901,4.8945,6.7545,1
0.020,-34,-29,1486,1496,-2.15,0.67,2.3901,4.8945,6.7545,1
0.038,-39,-28,1479,1499,-2.15,0.67,2.3901,4.8945,6.7545,1
0.055,-41,-28,1486,1498,-2.15,0.67,2.3901,4.8945,6.7545,1
0.072,-43,-28,1486,1498,-2.15,0.67,2.3901,4.8945,6.7545,1
0.089,-47,-28,1479,1498,-2.15,0.67,2.3901,4.8945,6.7545,1
0.106,-50,-28,1482,1498,-1.99,0.72,2.3901,4.8945,6.7545,1
0.126,-51,-28,1488,1498,-1.99,0.72,2.3901,4.8945,6.7545,1
0.145,-53,-27,1484,1500,-1.99,0.72,2.3901,4.8945,6.7545,1
0.163,-56,-27,1482,1498,-1.99,0.72,2.3901,4.8945,6.7545,1
0.180,-58,-27,1483,1498,-1.99,0.72,2.4928,5.0199,7.2464,1
0.197,-62,-28,1476,1496,-1.99,0.72,2.4928,5.0199,7.2464,0
0.216,-64,-28,1482,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.233,-66,-29,1482,1496,-1.99,0.72,2.4928,5.0199,7.2464,0
0.251,-69,-29,1478,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.269,-71,-29,1481,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.286,-75,-28,1474,1499,-1.99,0.72,2.4928,5.0199,7.2464,0
0.304,-77,-28,1479,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.321,-79,-28,1479,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.339,-84,-28,1470,1498,-1.99,0.72,2.4928,5.0199,7.2464,0
0.357,-86,-29,1477,1496,-1.14,0.79,2.4928,5.0199,7.2464,0
0.374,-88,-29,1477,1498,-1.14,0.79,2.4928,5.0199,7.2464,0
0.392,-91,-28,1473,1499,-1.14,0.79,2.4928,5.0199,7.2464,0
0.409,-94,-29,1473,1496,-1.14,0.79,2.4928,5.0199,7.2464,0
0.431,-98,-30,1476,1496,-1.14,0.79,2.9145,5.1765,8.3485,0
0.449,-100,-30,1470,1497,-1.14,0.79,2.9145,5.1765,8.3485,0
0.470,-102,-29,1475,1499,-1.14,0.79,2.9145,5.1765,8.3485,0
0.487,-105,-29,1471,1498,-1.14,0.79,2.9145,5.1765,8.3485,0
0.505,-107,-28,1473,1499,-1.14,0.79,2.9145,5.1765,8.3485,0
0.523,-110,-29,1470,1496,-1.14,0.79,2.9145,5.1765,8.3485,0
0.540,-112,-29,1472,1498,-1.14,0.79,2.9145,5.1765,8.3485,0
0.558,-113,-29,1475,1498,-1.14,0.79,2.9145,5.1765,8.3485,0
0.575,-116,-29,1469,1498,-1.14,0.79,2.9145,5.1765,8.3485,0
0.593,-117,-29,1474,1498,-1.14,0.79,2.9145,5.1765,8.3485,0
0.610,-117,-30,1477,1496,-1.22,0.37,2.9145,5.1765,8.3485,0
0.629,-118,-31,1474,1496,-1.22,0.37,2.9145,5.1765,8.3485,0
0.646,-119,-31,1474,1497,-1.22,0.37,2.9145,5.1765,8.3485,0
0.663,-120,-31,1473,1497,-1.22,0.37,2.9145,5.1765,8.3485,0
0.681,-120,-31,1476,1497,-1.22,0.37,2.7658,4.9930,8.3856,0
0.698,-122,-30,1470,1499,-1.22,0.37,2.7658,4.9930,8.3856,0
0.715,-123,-30,1473,1497,-1.22,0.37,2.7658,4.9930,8.3856,0
0.736,-124,-29,1473,1499,-1.22,0.37,2.7658,4.9930,8.3856,0
0.753,-125,-30,1473,1496,-1.22,0.37,2.7658,4.9930,8.3856,0
0.771,-127,-29,1469,1499,-1.22,0.37,2.7658,4.9930,8.3856,0
0.788,-128,-29,1472,1498,-1.22,0.37,2.7658,4.9930,8.3856,0
0.806,-128,-29,1475,1498,-1.22,0.37,2.7658,4.9930,8.3856,0
0.823,-130,-31,1469,1494,-1.22,0.37,2.7658,4.9930,8.3856,0
0.841,-131,-31,1471,1497,-1.22,0.37,2.7658,4.9930,8.3856,0
0.858,-132,-31,1471,1497,-0.40,0.90,2.7658,4.9930,8.3856,0
0.876,-132,-31,1474,1497,-0.40,0.90,2.7658,4.9930,8.3856,0
0.894,-132,-30,1474,1499,-0.40,0.90,2.7658,4.9930,8.3856,0
0.911,-132,-30,1474,1497,-0.40,0.90,2.7658,4.9930,8.3856,0
0.931,-132,-31,1474,1496,-0.40,0.90,2.5519,4.5514,8.2828,0
0.948,-131,-30,1477,1499,-0.40,0.90,2.5519,4.5514,8.2828,0
0.966,-131,-30,1474,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
0.983,-130,-30,1477,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.001,-129,-30,1474,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.019,-128,-30,1480,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.037,-127,-30,1478,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.055,-126,-31,1478,1496,-0.40,0.90,2.5519,4.5514,8.2828,0
1.072,-125,-31,1478,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.090,-124,-31,1478,1497,-0.40,0.90,2.5519,4.5514,8.2828,0
1.108,-123,-31,1478,1497,0.53,0.88,2.5519,4.5514,8.2828,0
1.126,-121,-30,1482,1499,0.53,0.88,2.5519,4.5514,8.2828,0
1.143,-121,-30,1476,1497,0.53,0.88,2.5519,4.5514,8.2828,0
1.161,-118,-31,1485,1496,0.53,0.88,2.5519,4.5514,8.2828,0
1.179,-118,-31,1477,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.197,-117,-31,1480,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.214,-116,-31,1480,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.231,-116,-31,1477,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.250,-114,-31,1483,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.269,-114,-31,1477,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.288,-113,-32,1480,1496,0.53,0.88,3.1171,4.8796,8.4982,0
1.305,-112,-31,1481,1499,0.53,0.88,3.1171,4.8796,8.4982,0
1.323,-113,-31,1475,1497,0.53,0.88,3.1171,4.8796,8.4982,0
1.340,-111,-32,1484,1495,0.53,0.88,3.1171,4.8796,8.4982,0
1.358,-111,-32,1478,1497,1.19,1.52,3.1171,4.8796,8.4982,0
1.375,-111,-31,1478,1499,1.19,1.52,3.1171,4.8796,8.4982,0
1.393,-110,-31,1481,1497,1.19,1.52,3.1171,4.8796,8.4982,0
1.410,-110,-31,1478,1497,1.19,1.52,3.1171,4.8796,8.4982,0
1.428,-109,-32,1481,1495,1.19,1.52,2.7125,4.4468,7.3076,0
1.448,-109,-32,1478,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.465,-108,-32,1482,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.482,-107,-32,1482,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.501,-106,-32,1482,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.521,-103,-32,1487,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.538,-101,-31,1486,1499,1.19,1.52,2.7125,4.4468,7.3076,0
1.556,-100,-31,1483,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.575,-97,-32,1489,1496,1.19,1.52,2.7125,4.4468,7.3076,0
1.592,-95,-32,1487,1497,1.19,1.52,2.7125,4.4468,7.3076,0
1.613,-94,-32,1484,1497,0.71,2.42,2.7125,4.4468,7.3076,0
1.630,-92,-31,1487,1499,0.71,2.42,2.7125,4.4468,7.3076,0
1.648,-90,-31,1488,1497,0.71,2.42,2.7125,4.4468,7.3076,0
1.665,-88,-31,1489,1497,0.71,2.42,2.7125,4.4468,7.3076,0
1.682,-86,-31,1489,1497,0.71,2.42,2.6428,4.1879,7.4044,0
1.700,-82,-31,1495,1497,0.71,2.42,2.6428,4.1879,7.4044,0
1.719,-80,-32,1490,1496,0.71,2.42,2.6428,4.1879,7.4044,0
1.736,-78,-32,1490,1497,0.71,2.42,2.6428,4.1879,7.4044,0
1.754,-76,-31,1491,1499,0.71,2.42,2.6428,4.1879,7.4044,0
1.771,-71,-30,1500,1499,0.71,2.42,2.6428,4.1879,7.4044,0
1.793,-69,-30,1491,1497,0.71,2.42,2.6428,4.1879,7.4044,0
1.811,-65,-31,1498,1496,0.71,2.42,2.6428,4.1879,7.4044,0
1.830,-63,-30,1493,1499,0.71,2.42,2.6428,4.1879,7.4044,0
1.847,-62,-30,1491,1497,0.71,2.42,2.6428,4.1879,7.4044,0
1.865,-60,-31,1494,1496,-0.02,2.29,2.6428,4.1879,7.4044,1
1.882,-58,-31,1494,1497,-0.02,2.29,2.6428,4.1879,7.4044,1
1.900,-57,-31,1492,1497,-0.02,2.29,2.6428,4.1879,7.4044,1
1.917,-56,-31,1492,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
1.935,-54,-31,1495,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
1.953,-54,-30,1489,1499,-0.02,2.29,2.4495,4.5928,8.6784,1
1.971,-53,-30,1493,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
1.988,-52,-30,1493,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
2.007,-51,-30,1493,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
2.025,-49,-31,1495,1496,-0.02,2.29,2.4495,4.5928,8.6784,1
2.043,-48,-31,1494,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
2.062,-47,-31,1494,1497,-0.02,2.29,2.4495,4.5928,8.6784,1
2.079,-46,-32,1494,1495,-0.02,2.29,2.4495,4.5928,8.6784,1
2.096,-45,-30,1494,1500,-0.02,2.29,2.4495,4.5928,8.6784,1
2.115,-44,-29,1494,1499,-0.33,1.93,2.4495,4.5928,8.6784,1
2.132,-41,-30,1500,1496,-0.33,1.93,2.4495,4.5928,8.6784,1
2.151,-41,-30,1492,1497,-0.33,1.93,2.4495,4.5928,8.6784,1
2.172,-38,-29,1500,1499,-0.33,1.93,2.3993,4.5709,7.3564,1
2.189,-36,-28,1499,1499,-0.33,1.93,2.3993,4.5709,7.3564,1
2.207,-34,-29,1499,1496,-0.33,1.93,2.3993,4.5709,7.3564,1
2.226,-33,-28,1496,1499,-0.33,1.93,2.3993,4.5709,7.3564,1
2.243,-31,-28,1500,1498,-0.33,1.93,2.3993,4.5709,7.3564,1
2.261,-28,-29,1502,1496,-0.33,1.93,2.3993,4.5709,7.3564,1
2.278,-27,-28,1498,1499,-0.33,1.93,2.3993,4.5709,7.3564,1
2.296,-26,-27,1498,1499,-0.33,1.93,2.3993,4.5709,7.3564,1
2.314,-24,-27,1500,1498,-0.33,1.93,2.3993,4.5709,7.3564,1
2.332,-23,-27,1499,1498,-0.33,1.93,2.3993,4.5709,7.3564,1
2.349,-22,-27,1499,1498,-0.33,1.93,2.3993,4.5709,7.3564,1
2.369,-22,-27,1496,1498,-0.51,2.21,2.3993,4.5709,7.3564,1
2.386,-21,-27,1499,1498,-0.51,2.21,2.3993,4.5709,7.3564,1
2.404,-20,-26,1499,1500,-0.51,2.21,2.3993,4.5709,7.3564,1
2.422,-20,-25,1496,1500,-0.51,2.21,2.2934,4.5360,8.4194,1
2.439,-20,-26,1496,1496,-0.51,2.21,2.2934,4.5360,8.4194,1
2.458,-19,-26,1499,1498,-0.51,2.21,2.2934,4.5360,8.4194,1
2.476,-19,-26,1496,1498,-0.51,2.21,2.2934,4.5360,8.4194,1
2.495,-18,-26,1499,1498,-0.51,2.21,2.2934,4.5360,8.4194,1
2.512,-18,-25,1497,1500,-0.51,2.21,2.2934,4.5360,8.4194,1
2.529,-17,-26,1500,1496,-0.51,2.21,2.2934,4.5360,8.4194,1
2.546,-17,-25,1497,1500,-0.51,2.21,2.2934,4.5360,8.4194,1
2.563,-17,-24,1497,1500,-0.51,2.21,2.2934,4.5360,8.4194,1
2.582,-17,-24,1497,1498,-0.51,2.21,2.2934,4.5360,8.4194,1
2.599,-16,-23,1500,1500,-0.51,2.21,2.2934,4.5360,8.4194,1
2.619,-16,-24,1497,1496,-0.58,2.70,2.2934,4.5360,8.4194,1
2.637,-16,-23,1497,1500,-0.58,2.70,2.2934,4.5360,8.4194,1
2.655,-16,-23,1497,1498,-0.58,2.70,2.2934,4.5360,8.4194,1
2.675,-15,-22,1500,1500,-0.58,2.70,2.8699,4.2683,8.1735,1
2.693,-15,-21,1497,1500,-0.58,2.70,2.8699,4.2683,8.1735,1
2.711,-14,-21,1500,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.729,-13,-21,1500,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.747,-13,-21,1498,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.764,-13,-20,1498,1500,-0.58,2.70,2.8699,4.2683,8.1735,1
2.782,-13,-20,1498,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.800,-12,-20,1500,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.818,-12,-21,1498,1497,-0.58,2.70,2.8699,4.2683,8.1735,1
2.837,-11,-20,1500,1500,-0.58,2.70,2.8699,4.2683,8.1735,1
2.856,-11,-20,1498,1498,-0.58,2.70,2.8699,4.2683,8.1735,1
2.875,-11,-20,1498,1498,-0.59,2.62,2.8699,4.2683,8.1735,1
2.892,-11,-20,1498,1498,-0.59,2.62,2.8699,4.2683,8.1735,1
2.910,-11,-21,1498,1497,-0.59,2.62,2.8699,4.2683,8.1735,1
2.928,-11,-21,1498,1498,-0.59,2.62,3.0275,4.4014,8.2579,1
2.945,-12,-19,1495,1501,-0.59,2.62,3.0275,4.4014,8.2579,1
2.963,-12,-19,1498,1498,-0.59,2.62,3.0275,4.4014,8.2579,1
2.980,-12,-20,1498,1497,-0.59,2.62,3.0275,4.4014,8.2579,1
3.000,-12,-19,1498,1500,-0.59,2.62,3.0275,4.4014,8.2579,1
3.019,-12,-18,1498,1500,-0.59,2.62,3.0275,4.4014,8.2579,1
3.036,-12,-17,1498,1500,-0.59,2.62,3.0275,4.4014,8.2579,1
3.055,-12,-17,1498,1499,-0.59,2.62,3.0275,4.4014,8.2579,1
3.073,-11,-18,1500,1497,-0.59,2.62,3.0275,4.4014,8.2579,1
3.091,-11,-17,1498,1500,-0.59,2.62,3.0275,4.4014,8.2579,1
3.108,-11,-17,1498,1499,-0.23,2.63,3.0275,4.4014,8.2579,1
3.128,-11,-17,1498,1499,-0.23,2.63,3.0275,4.4014,8.2579,1
3.145,-11,-18,1498,1497,-0.23,2.63,3.0275,4.4014,8.2579,1
3.164,-11,-18,1498,1499,-0.23,2.63,3.0275,4.4014,8.2579,1
3.181,-11,-17,1498,1500,-0.23,2.63,2.7923,5.1916,8.3185,1
3.199,-11,-17,1498,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.217,-10,-17,1500,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.235,-10,-16,1498,1500,-0.23,2.63,2.7923,5.1916,8.3185,1
3.252,-9,-15,1500,1500,-0.23,2.63,2.7923,5.1916,8.3185,1
3.269,-9,-15,1498,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.287,-8,-15,1500,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.305,-8,-16,1499,1497,-0.23,2.63,2.7923,5.1916,8.3185,1
3.325,-7,-16,1500,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.344,-7,-15,1499,1500,-0.23,2.63,2.7923,5.1916,8.3185,1
3.361,-7,-15,1499,1499,-0.23,2.63,2.7923,5.1916,8.3185,1
3.383,-6,-15,1500,1499,0.25,2.53,2.7923,5.1916,8.3185,1
3.403,-5,-14,1501,1500,0.25,2.53,2.7923,5.1916,8.3185,1
3.425,-4,-14,1501,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.446,-3,-14,1501,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.464,-3,-13,1500,1500,0.25,2.53,2.5896,5.7479,6.0820,1
3.482,-3,-12,1500,1500,0.25,2.53,2.5896,5.7479,6.0820,1
3.500,-2,-12,1502,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.519,1,-12,1508,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.539,1,-12,1500,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.556,1,-12,1500,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.574,1,-12,1500,1499,0.25,2.53,2.5896,5.7479,6.0820,1
3.591,1,-11,1500,1500,0.25,2.53,2.5896,5.7479,6.0820,1
3.614,2,-12,1502,1498,0.57,1.98,2.5896,5.7479,6.0820,1
3.631,2,-12,1500,1499,0.57,1.98,2.5896,5.7479,6.0820,1
3.648,2,-12,1500,1499,0.57,1.98,2.5896,5.7479,6.0820,1
3.666,2,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.683,2,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.703,2,-13,1500,1498,0.57,1.98,2.9863,5.2207,8.7039,1
3.721,3,-12,1503,1500,0.57,1.98,2.9863,5.2207,8.7039,1
3.739,3,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.756,4,-12,1503,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.773,4,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.790,4,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.807,5,-12,1503,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.828,5,-12,1500,1499,0.57,1.98,2.9863,5.2207,8.7039,1
3.847,4,-11,1499,1500,0.57,1.98,2.9863,5.2207,8.7039,1
3.865,3,-12,1498,1498,0.09,1.73,2.9863,5.2207,8.7039,1
3.882,3,-12,1500,1499,0.09,1.73,2.9863,5.2207,8.7039,1
3.900,2,-12,1498,1499,0.09,1.73,2.9863,5.2207,8.7039,1
3.917,1,-12,1498,1499,0.09,1.73,2.9203,4.8771,9.1216,1
